model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
LSPIN,0.0,0.00875,0.5307738522482323,2.345121117229961,0.3127758386487007,2.420679912176511,0.32601932218624496,56,183.7063913345337
LSPIN,0.0,0.007,0.5993828201089615,2.487843285462333,0.33891020129155036,2.5759952128999752,0.35448593991760075,56,217.71482944488525
LSPIN,0.0,0.00525,0.5992746097402345,2.552208184861246,0.35045657543028896,2.4430677032717854,0.3308935440755766,56,270.6141481399536
LSPIN,0.0,0.0035,0.6778227001966226,2.7341089875103486,0.38510927325305,2.878230392686175,0.414195860940373,56,379.01466941833496
LSPIN,0.1,0.028,0.41545609410796713,1.9309469819673901,0.24451297410246675,2.0904599935212183,0.2706478129099036,56,173.24517726898193
LSPIN,0.1,0.021,0.46635356072543727,2.0932584674081274,0.27058992370934887,2.2037981859410434,0.2886555568075154,56,208.88484859466553
LSPIN,0.1,0.014,0.5004091600911496,2.220589029262499,0.2921939206754006,2.3241325630781415,0.3094863370411211,56,249.0319528579712
LSPIN,0.1,0.0105,0.5533675672276795,2.314337904473959,0.30781226741398215,2.469653205197423,0.33530990382324405,56,310.6197757720947
LSPIN,0.1,0.00875,0.5861698617601577,2.450063887989058,0.3329386430958961,2.5284211568225174,0.3456116094224302,56,331.4383029937744
LSPIN,0.1,0.007,0.604275557924199,2.4332730446676023,0.3284091822877966,2.5438127632005183,0.34918559472876043,56,395.87077713012695
LSPIN,0.1,0.00525,0.6520005605344331,2.552208184861246,0.3508891027138256,2.8096677824568985,0.39941500462859547,56,528.3868503570557
LSPIN,0.1,0.0035,0.7174566158872177,2.809667782456898,0.39895989948584426,3.0699258539394596,0.45333355512313656,56,779.5588798522949
LSPIN,0.2,0.028,0.4155736952634495,1.996711118309758,0.25458900408878693,2.0820645718604904,0.268853947251682,56,171.1678056716919
LSPIN,0.2,0.021,0.42402607331813374,2.0470836482741244,0.2631271073271029,2.0890607565777635,0.27007362826559134,56,199.72950267791748
LSPIN,0.2,0.014,0.5114010713146102,2.1408325234855847,0.2785482027275888,2.3381249325126876,0.3131278491395129,56,252.66900825500488
