model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,affinity_corr
LSPIN,lspin_tf,mlp,0.00525,0.1,2,7,42,0.932786175647634
LSPIN,lspin_tf,mlp,0.00525,0.1,3,4,42,0.9214736395657844
LSPIN,lspin_tf,mlp,0.00525,0.1,3,5,42,0.9026323015350892
LSPIN,lspin_tf,mlp,0.00525,0.1,3,6,42,0.9575191955986389
LSPIN,lspin_tf,mlp,0.00525,0.1,3,7,42,0.9480670884987988
LSPIN,lspin_tf,mlp,0.00525,0.1,4,5,42,0.9495070336197936
LSPIN,lspin_tf,mlp,0.00525,0.1,4,6,42,0.940272147633099
LSPIN,lspin_tf,mlp,0.00525,0.1,4,7,42,0.9322432498797584
LSPIN,lspin_tf,mlp,0.00525,0.1,5,6,42,0.9457803670714926
LSPIN,lspin_tf,mlp,0.00525,0.1,5,7,42,0.9086832034940292
LSPIN,lspin_tf,mlp,0.00525,0.1,6,7,42,0.9543101422425256
LSPIN,lspin_tf,mlp,0.014,0.1,0,1,46,0.930329584710884
LSPIN,lspin_tf,mlp,0.014,0.1,0,2,46,0.8963640976608502
LSPIN,lspin_tf,mlp,0.014,0.1,0,3,46,0.8882639114046891
LSPIN,lspin_tf,mlp,0.014,0.1,0,4,46,0.9023697969203852
LSPIN,lspin_tf,mlp,0.014,0.1,0,5,46,0.9290301327858602
LSPIN,lspin_tf,mlp,0.014,0.1,0,6,46,0.8849199492187503
LSPIN,lspin_tf,mlp,0.014,0.1,0,7,46,0.8777157316079476
LSPIN,lspin_tf,mlp,0.014,0.1,1,2,46,0.9193875056260864
LSPIN,lspin_tf,mlp,0.014,0.1,1,3,46,0.8655143701685482
LSPIN,lspin_tf,mlp,0.014,0.1,1,4,46,0.8999870007181628
LSPIN,lspin_tf,mlp,0.014,0.1,1,5,46,0.9214260212320216
LSPIN,lspin_tf,mlp,0.014,0.1,1,6,46,0.9028546247629202
LSPIN,lspin_tf,mlp,0.014,0.1,1,7,46,0.9091366660468806
LSPIN,lspin_tf,mlp,0.014,0.1,2,3,46,0.8209176693722352
LSPIN,lspin_tf,mlp,0.014,0.1,2,4,46,0.8398329803979739
LSPIN,lspin_tf,mlp,0.014,0.1,2,5,46,0.8418246596883575
LSPIN,lspin_tf,mlp,0.014,0.1,2,6,46,0.8630621865121815
LSPIN,lspin_tf,mlp,0.014,0.1,2,7,46,0.8173981082064439
LSPIN,lspin_tf,mlp,0.014,0.1,3,4,46,0.895399612011394
LSPIN,lspin_tf,mlp,0.014,0.1,3,5,46,0.9185765984231776
LSPIN,lspin_tf,mlp,0.014,0.1,3,6,46,0.9336896911761274
LSPIN,lspin_tf,mlp,0.014,0.1,3,7,46,0.9148836763963808
LSPIN,lspin_tf,mlp,0.014,0.1,4,5,46,0.8947529581992656
LSPIN,lspin_tf,mlp,0.014,0.1,4,6,46,0.8925005834068357
LSPIN,lspin_tf,mlp,0.014,0.1,4,7,46,0.8998502037084325
LSPIN,lspin_tf,mlp,0.014,0.1,5,6,46,0.9191242215502764
LSPIN,lspin_tf,mlp,0.014,0.1,5,7,46,0.9311425926673228
LSPIN,lspin_tf,mlp,0.014,0.1,6,7,46,0.9355257383500782
LSPIN,lspin_tf,mlp,0.00525,0.2,0,1,50,0.8815691641509716
LSPIN,lspin_tf,mlp,0.00525,0.2,0,2,50,0.9599410607909852
LSPIN,lspin_tf,mlp,0.00525,0.2,0,3,50,0.9244936188457228
LSPIN,lspin_tf,mlp,0.00525,0.2,0,4,50,0.962703052751074
LSPIN,lspin_tf,mlp,0.00525,0.2,0,5,50,0.9268029737891712
LSPIN,lspin_tf,mlp,0.00525,0.2,0,6,50,0.8704453711634265
LSPIN,lspin_tf,mlp,0.00525,0.2,0,7,50,0.8418455682653257
LSPIN,lspin_tf,mlp,0.00525,0.2,1,2,50,0.9082079502838616
LSPIN,lspin_tf,mlp,0.00525,0.2,1,3,50,0.9499909545216524
LSPIN,lspin_tf,mlp,0.00525,0.2,1,4,50,0.9269443218752657
LSPIN,lspin_tf,mlp,0.00525,0.2,1,5,50,0.9320620471638492
LSPIN,lspin_tf,mlp,0.00525,0.2,1,6,50,0.940418422470002
LSPIN,lspin_tf,mlp,0.00525,0.2,1,7,50,0.918432123186269
LSPIN,lspin_tf,mlp,0.00525,0.2,2,3,50,0.9501316827791816
LSPIN,lspin_tf,mlp,0.00525,0.2,2,4,50,0.9578041525689572
LSPIN,lspin_tf,mlp,0.00525,0.2,2,5,50,0.9600961475910674
LSPIN,lspin_tf,mlp,0.00525,0.2,2,6,50,0.923538309585205
LSPIN,lspin_tf,mlp,0.00525,0.2,2,7,50,0.870948003475941
LSPIN,lspin_tf,mlp,0.00525,0.2,3,4,50,0.9420794330706928
LSPIN,lspin_tf,mlp,0.00525,0.2,3,5,50,0.9677657957810996
LSPIN,lspin_tf,mlp,0.00525,0.2,3,6,50,0.967214080776344
LSPIN,lspin_tf,mlp,0.00525,0.2,3,7,50,0.9316923494247156
LSPIN,lspin_tf,mlp,0.00525,0.2,4,5,50,0.9298074981256012
LSPIN,lspin_tf,mlp,0.00525,0.2,4,6,50,0.9033277790418356
LSPIN,lspin_tf,mlp,0.00525,0.2,4,7,50,0.8757260361515257
LSPIN,lspin_tf,mlp,0.00525,0.2,5,6,50,0.9559391758000674
LSPIN,lspin_tf,mlp,0.00525,0.2,5,7,50,0.9156742169441634
LSPIN,lspin_tf,mlp,0.00525,0.2,6,7,50,0.9306022059672376
LSPIN,lspin_tf,mlp,0.014,0.2,0,1,54,0.6963077163240434
LSPIN,lspin_tf,mlp,0.014,0.2,0,2,54,0.6948883303796716
LSPIN,lspin_tf,mlp,0.014,0.2,0,3,54,0.7878151749356453
LSPIN,lspin_tf,mlp,0.014,0.2,0,4,54,0.7861780107984832
LSPIN,lspin_tf,mlp,0.014,0.2,0,5,54,0.8557819193700237
LSPIN,lspin_tf,mlp,0.014,0.2,0,6,54,0.71492569532932
LSPIN,lspin_tf,mlp,0.014,0.2,0,7,54,0.7837235870547469
LSPIN,lspin_tf,mlp,0.014,0.2,1,2,54,0.9611629255741568
LSPIN,lspin_tf,mlp,0.014,0.2,1,3,54,0.947746471192242
LSPIN,lspin_tf,mlp,0.014,0.2,1,4,54,0.8751231394100419
LSPIN,lspin_tf,mlp,0.014,0.2,1,5,54,0.8193470990625911
LSPIN,lspin_tf,mlp,0.014,0.2,1,6,54,0.9135395626436889
LSPIN,lspin_tf,mlp,0.014,0.2,1,7,54,0.920225566833476
LSPIN,lspin_tf,mlp,0.014,0.2,2,3,54,0.9498923127690388
LSPIN,lspin_tf,mlp,0.014,0.2,2,4,54,0.8600573267497644
LSPIN,lspin_tf,mlp,0.014,0.2,2,5,54,0.8227735396771401
LSPIN,lspin_tf,mlp,0.014,0.2,2,6,54,0.9026999484453982
LSPIN,lspin_tf,mlp,0.014,0.2,2,7,54,0.9298261726601506
LSPIN,lspin_tf,mlp,0.014,0.2,3,4,54,0.9103850712535392
LSPIN,lspin_tf,mlp,0.014,0.2,3,5,54,0.8852331060247538
LSPIN,lspin_tf,mlp,0.014,0.2,3,6,54,0.9354728192983244
LSPIN,lspin_tf,mlp,0.014,0.2,3,7,54,0.9312783283703114
LSPIN,lspin_tf,mlp,0.014,0.2,4,5,54,0.8202286096246801
LSPIN,lspin_tf,mlp,0.014,0.2,4,6,54,0.8782123889627461
LSPIN,lspin_tf,mlp,0.014,0.2,4,7,54,0.8502265153490774
LSPIN,lspin_tf,mlp,0.014,0.2,5,6,54,0.8215557789114908
LSPIN,lspin_tf,mlp,0.014,0.2,5,7,54,0.883983885096916
LSPIN,lspin_tf,mlp,0.014,0.2,6,7,54,0.8779223055881182
LSPIN,lspin_tf,mlp,0.00525,0.4,0,1,58,0.8329572200853362
LSPIN,lspin_tf,mlp,0.00525,0.4,0,2,58,0.8730378707103436
LSPIN,lspin_tf,mlp,0.00525,0.4,0,3,58,0.8491097213294712
LSPIN,lspin_tf,mlp,0.00525,0.4,0,4,58,0.8510812322555265
LSPIN,lspin_tf,mlp,0.00525,0.4,0,5,58,0.9615365911640562
LSPIN,lspin_tf,mlp,0.00525,0.4,0,6,58,0.9256742386766692
LSPIN,lspin_tf,mlp,0.00525,0.4,0,7,58,0.8109744308430307
LSPIN,lspin_tf,mlp,0.00525,0.4,1,2,58,0.9346736141646512
LSPIN,lspin_tf,mlp,0.00525,0.4,1,3,58,0.9500529175307172
LSPIN,lspin_tf,mlp,0.00525,0.4,1,4,58,0.8659873774860463
LSPIN,lspin_tf,mlp,0.00525,0.4,1,5,58,0.895719806719621
LSPIN,lspin_tf,mlp,0.00525,0.4,1,6,58,0.7745994852845677
LSPIN,lspin_tf,mlp,0.00525,0.4,1,7,58,0.8876539815095857
LSPIN,lspin_tf,mlp,0.00525,0.4,2,3,58,0.9627662858996038
LSPIN,lspin_tf,mlp,0.00525,0.4,2,4,58,0.8458081473013246
LSPIN,lspin_tf,mlp,0.00525,0.4,2,5,58,0.9258826336497348
LSPIN,lspin_tf,mlp,0.00525,0.4,2,6,58,0.8298583915003971
LSPIN,lspin_tf,mlp,0.00525,0.4,2,7,58,0.8425862775892761
LSPIN,lspin_tf,mlp,0.00525,0.4,3,4,58,0.8745329970894611
LSPIN,lspin_tf,mlp,0.00525,0.4,3,5,58,0.916522575328254
LSPIN,lspin_tf,mlp,0.00525,0.4,3,6,58,0.825348936453661
LSPIN,lspin_tf,mlp,0.00525,0.4,3,7,58,0.900966275525268
LSPIN,lspin_tf,mlp,0.00525,0.4,4,5,58,0.8588376779293255
LSPIN,lspin_tf,mlp,0.00525,0.4,4,6,58,0.8914642055289806
LSPIN,lspin_tf,mlp,0.00525,0.4,4,7,58,0.947850797499803
LSPIN,lspin_tf,mlp,0.00525,0.4,5,6,58,0.8871722198711077
LSPIN,lspin_tf,mlp,0.00525,0.4,5,7,58,0.8449130150267966
LSPIN,lspin_tf,mlp,0.00525,0.4,6,7,58,0.8192940936550291
LSPIN,lspin_tf,mlp,0.014,0.4,0,1,62,0.8494936873593069
LSPIN,lspin_tf,mlp,0.014,0.4,0,2,62,0.8988404462781973
LSPIN,lspin_tf,mlp,0.014,0.4,0,3,62,0.8936368359563582
LSPIN,lspin_tf,mlp,0.014,0.4,0,4,62,0.905785377259878
LSPIN,lspin_tf,mlp,0.014,0.4,0,5,62,0.9268761625387492
LSPIN,lspin_tf,mlp,0.014,0.4,0,6,62,0.8923396361470841
LSPIN,lspin_tf,mlp,0.014,0.4,0,7,62,0.9607712320107268
LSPIN,lspin_tf,mlp,0.014,0.4,1,2,62,0.8240564348203157
LSPIN,lspin_tf,mlp,0.014,0.4,1,3,62,0.8327649573717844
LSPIN,lspin_tf,mlp,0.014,0.4,1,4,62,0.8475035438146411
LSPIN,lspin_tf,mlp,0.014,0.4,1,5,62,0.8457634330817418
LSPIN,lspin_tf,mlp,0.014,0.4,1,6,62,0.867616958470563
LSPIN,lspin_tf,mlp,0.014,0.4,1,7,62,0.8464457529664593
LSPIN,lspin_tf,mlp,0.014,0.4,2,3,62,0.941351615917522
LSPIN,lspin_tf,mlp,0.014,0.4,2,4,62,0.9109121961494276
LSPIN,lspin_tf,mlp,0.014,0.4,2,5,62,0.8614146282291426
LSPIN,lspin_tf,mlp,0.014,0.4,2,6,62,0.8467630041970531
LSPIN,lspin_tf,mlp,0.014,0.4,2,7,62,0.8772086462253141
LSPIN,lspin_tf,mlp,0.014,0.4,3,4,62,0.900691199293102
LSPIN,lspin_tf,mlp,0.014,0.4,3,5,62,0.849117415259131
LSPIN,lspin_tf,mlp,0.014,0.4,3,6,62,0.8568626823043379
LSPIN,lspin_tf,mlp,0.014,0.4,3,7,62,0.8780688274437619
LSPIN,lspin_tf,mlp,0.014,0.4,4,5,62,0.8987692690263892
LSPIN,lspin_tf,mlp,0.014,0.4,4,6,62,0.8933390571229999
LSPIN,lspin_tf,mlp,0.014,0.4,4,7,62,0.9168542442264382
LSPIN,lspin_tf,mlp,0.014,0.4,5,6,62,0.8566184083897378
LSPIN,lspin_tf,mlp,0.014,0.4,5,7,62,0.9365844388004544
LSPIN,lspin_tf,mlp,0.014,0.4,6,7,62,0.8807401280169751
Concrete,concrete,mlp,0.00165,0.0,0,1,66,0.9331659240980184
Concrete,concrete,mlp,0.00165,0.0,0,2,66,0.924365270299331
Concrete,concrete,mlp,0.00165,0.0,0,3,66,0.9237577317356898
Concrete,concrete,mlp,0.00165,0.0,0,4,66,0.9370068521637984
Concrete,concrete,mlp,0.00165,0.0,0,5,66,0.9038078765395072
Concrete,concrete,mlp,0.00165,0.0,0,6,66,0.913577232418611
Concrete,concrete,mlp,0.00165,0.0,0,7,66,0.893263638165124
Concrete,concrete,mlp,0.00165,0.0,1,2,66,0.9140416303233884
Concrete,concrete,mlp,0.00165,0.0,1,3,66,0.9049615511326397
Concrete,concrete,mlp,0.00165,0.0,1,4,66,0.9313657407330578
Concrete,concrete,mlp,0.00165,0.0,1,5,66,0.907671602827218
Concrete,concrete,mlp,0.00165,0.0,1,6,66,0.9110251853444667
Concrete,concrete,mlp,0.00165,0.0,1,7,66,0.9041826428017884
Concrete,concrete,mlp,0.00165,0.0,2,3,66,0.8992810989016456
Concrete,concrete,mlp,0.00165,0.0,2,4,66,0.9249689968254065
Concrete,concrete,mlp,0.00165,0.0,2,5,66,0.8526167792131828
Concrete,concrete,mlp,0.00165,0.0,2,6,66,0.9175592788091244
Concrete,concrete,mlp,0.00165,0.0,2,7,66,0.8881023478930432
Concrete,concrete,mlp,0.00165,0.0,3,4,66,0.9234325380913494
Concrete,concrete,mlp,0.00165,0.0,3,5,66,0.9044300124912392
Concrete,concrete,mlp,0.00165,0.0,3,6,66,0.889718024484053
Concrete,concrete,mlp,0.00165,0.0,3,7,66,0.9219399027261062
Concrete,concrete,mlp,0.00165,0.0,4,5,66,0.9168600447404228
Concrete,concrete,mlp,0.00165,0.0,4,6,66,0.9075227616148752
Concrete,concrete,mlp,0.00165,0.0,4,7,66,0.9259870128670878
Concrete,concrete,mlp,0.00165,0.0,5,6,66,0.8666586699288292
Concrete,concrete,mlp,0.00165,0.0,5,7,66,0.9103097456114204
Concrete,concrete,mlp,0.00165,0.0,6,7,66,0.9041523480606848
Concrete,concrete,mlp,0.0044,0.0,0,1,70,0.8723168394170069
Concrete,concrete,mlp,0.0044,0.0,0,2,70,0.9080763309555464
Concrete,concrete,mlp,0.0044,0.0,0,3,70,0.8868274970912489
Concrete,concrete,mlp,0.0044,0.0,0,4,70,0.9276499825170792
Concrete,concrete,mlp,0.0044,0.0,0,5,70,0.8899665175787519
Concrete,concrete,mlp,0.0044,0.0,0,6,70,0.8824054342449271
Concrete,concrete,mlp,0.0044,0.0,0,7,70,0.909510167290393
Concrete,concrete,mlp,0.0044,0.0,1,2,70,0.8926517611999218
Concrete,concrete,mlp,0.0044,0.0,1,3,70,0.8836652463073539
Concrete,concrete,mlp,0.0044,0.0,1,4,70,0.8954456560409627
Concrete,concrete,mlp,0.0044,0.0,1,5,70,0.8710029276913718
Concrete,concrete,mlp,0.0044,0.0,1,6,70,0.8928748994521417
Concrete,concrete,mlp,0.0044,0.0,1,7,70,0.8836226499833925
Concrete,concrete,mlp,0.0044,0.0,2,3,70,0.9184229600509508
Concrete,concrete,mlp,0.0044,0.0,2,4,70,0.9198500488847288
Concrete,concrete,mlp,0.0044,0.0,2,5,70,0.8874542129295093
Concrete,concrete,mlp,0.0044,0.0,2,6,70,0.9141628905236816
Concrete,concrete,mlp,0.0044,0.0,2,7,70,0.9168846386859828
Concrete,concrete,mlp,0.0044,0.0,3,4,70,0.9118692042519688
Concrete,concrete,mlp,0.0044,0.0,3,5,70,0.8898298410260498
Concrete,concrete,mlp,0.0044,0.0,3,6,70,0.9117356908506344
Concrete,concrete,mlp,0.0044,0.0,3,7,70,0.9376313598844018
Concrete,concrete,mlp,0.0044,0.0,4,5,70,0.9211504994019676
Concrete,concrete,mlp,0.0044,0.0,4,6,70,0.9067788418739804
Concrete,concrete,mlp,0.0044,0.0,4,7,70,0.9260092860242888
Concrete,concrete,mlp,0.0044,0.0,5,6,70,0.8973817399409455
Concrete,concrete,mlp,0.0044,0.0,5,7,70,0.9197808657683886
Concrete,concrete,mlp,0.0044,0.0,6,7,70,0.901872203042598
Concrete,concrete,mlp,0.00165,0.1,0,1,74,0.9452689669984448
Concrete,concrete,mlp,0.00165,0.1,0,2,74,0.9429752359514432
Concrete,concrete,mlp,0.00165,0.1,0,3,74,0.9590053353543908
Concrete,concrete,mlp,0.00165,0.1,0,4,74,0.9107704709242088
Concrete,concrete,mlp,0.00165,0.1,0,5,74,0.9468654646656868
Concrete,concrete,mlp,0.00165,0.1,0,6,74,0.911202870366622
Concrete,concrete,mlp,0.00165,0.1,0,7,74,0.9254923749651948
Concrete,concrete,mlp,0.00165,0.1,1,2,74,0.9755634675452028
Concrete,concrete,mlp,0.00165,0.1,1,3,74,0.948030037203289
Concrete,concrete,mlp,0.00165,0.1,1,4,74,0.9808704121812442
Concrete,concrete,mlp,0.00165,0.1,1,5,74,0.9602929002180408
Concrete,concrete,mlp,0.00165,0.1,1,6,74,0.8257960592932513
Concrete,concrete,mlp,0.00165,0.1,1,7,74,0.9537799488904524
Concrete,concrete,mlp,0.00165,0.1,2,3,74,0.9299182379955978
Concrete,concrete,mlp,0.00165,0.1,2,4,74,0.9711649264330848
Concrete,concrete,mlp,0.00165,0.1,2,5,74,0.9553147766717436
Concrete,concrete,mlp,0.00165,0.1,2,6,74,0.840345393693099
Concrete,concrete,mlp,0.00165,0.1,2,7,74,0.9457588000790208
Concrete,concrete,mlp,0.00165,0.1,3,4,74,0.9353155820825748
Concrete,concrete,mlp,0.00165,0.1,3,5,74,0.9306614904277324
Concrete,concrete,mlp,0.00165,0.1,3,6,74,0.8967691003748868
Concrete,concrete,mlp,0.00165,0.1,3,7,74,0.9422314499481844
Concrete,concrete,mlp,0.00165,0.1,4,5,74,0.9333616850387566
Concrete,concrete,mlp,0.00165,0.1,4,6,74,0.8059400341857438
Concrete,concrete,mlp,0.00165,0.1,4,7,74,0.956531696901858
Concrete,concrete,mlp,0.00165,0.1,5,6,74,0.8441104460425055
Concrete,concrete,mlp,0.00165,0.1,5,7,74,0.9293720485631364
Concrete,concrete,mlp,0.00165,0.1,6,7,74,0.860390676091614
Concrete,concrete,mlp,0.0044,0.1,0,1,78,0.8441565963341751
Concrete,concrete,mlp,0.0044,0.1,0,2,78,0.9426728698084448
Concrete,concrete,mlp,0.0044,0.1,0,3,78,0.9088441403492544
Concrete,concrete,mlp,0.0044,0.1,0,4,78,0.9402334237138836
Concrete,concrete,mlp,0.0044,0.1,0,5,78,0.8436662554275122
Concrete,concrete,mlp,0.0044,0.1,0,6,78,0.9014917970868604
Concrete,concrete,mlp,0.0044,0.1,0,7,78,0.9107922518976534
Concrete,concrete,mlp,0.0044,0.1,1,2,78,0.8773176836619854
Concrete,concrete,mlp,0.0044,0.1,1,3,78,0.8137818881011866
Concrete,concrete,mlp,0.0044,0.1,1,4,78,0.9302624129756072
Concrete,concrete,mlp,0.0044,0.1,1,5,78,0.9695894069452784
Concrete,concrete,mlp,0.0044,0.1,1,6,78,0.9239148666869388
Concrete,concrete,mlp,0.0044,0.1,1,7,78,0.95813570856717
Concrete,concrete,mlp,0.0044,0.1,2,3,78,0.8851760714071878
Concrete,concrete,mlp,0.0044,0.1,2,4,78,0.9558229935320276
Concrete,concrete,mlp,0.0044,0.1,2,5,78,0.8840687128190642
Concrete,concrete,mlp,0.0044,0.1,2,6,78,0.9319730618883052
Concrete,concrete,mlp,0.0044,0.1,2,7,78,0.92377244194145
Concrete,concrete,mlp,0.0044,0.1,3,4,78,0.8979381684310422
Concrete,concrete,mlp,0.0044,0.1,3,5,78,0.7863767518771853
Concrete,concrete,mlp,0.0044,0.1,3,6,78,0.8847728470651448
Concrete,concrete,mlp,0.0044,0.1,3,7,78,0.8564344528057887
Concrete,concrete,mlp,0.0044,0.1,4,5,78,0.9364265362022384
Concrete,concrete,mlp,0.0044,0.1,4,6,78,0.9377365307377878
Concrete,concrete,mlp,0.0044,0.1,4,7,78,0.9704616441215026
Concrete,concrete,mlp,0.0044,0.1,5,6,78,0.9134066369145458
Concrete,concrete,mlp,0.0044,0.1,5,7,78,0.966627116204068
Concrete,concrete,mlp,0.0044,0.1,6,7,78,0.9307641176787425
Concrete,concrete,mlp,0.00165,0.2,0,1,82,0.9237617378088364
Concrete,concrete,mlp,0.00165,0.2,0,2,82,0.8613329443485213
Concrete,concrete,mlp,0.00165,0.2,0,3,82,0.9327804972179936
Concrete,concrete,mlp,0.00165,0.2,0,4,82,0.912280914831866
Concrete,concrete,mlp,0.00165,0.2,0,5,82,0.879725844819012
Concrete,concrete,mlp,0.00165,0.2,0,6,82,0.956659159341422
Concrete,concrete,mlp,0.00165,0.2,0,7,82,0.93270565157064
Concrete,concrete,mlp,0.00165,0.2,1,2,82,0.9137158048819138
Concrete,concrete,mlp,0.00165,0.2,1,3,82,0.9666390296130792
Concrete,concrete,mlp,0.00165,0.2,1,4,82,0.9534298886582626
Concrete,concrete,mlp,0.00165,0.2,1,5,82,0.9489658545700308
Concrete,concrete,mlp,0.00165,0.2,1,6,82,0.9768778314286656
Concrete,concrete,mlp,0.00165,0.2,1,7,82,0.9584753642160492
Concrete,concrete,mlp,0.00165,0.2,2,3,82,0.9131889917808592
Concrete,concrete,mlp,0.00165,0.2,2,4,82,0.9181527820388802
Concrete,concrete,mlp,0.00165,0.2,2,5,82,0.9187748688057336
Concrete,concrete,mlp,0.00165,0.2,2,6,82,0.9169191623875852
Concrete,concrete,mlp,0.00165,0.2,2,7,82,0.9163940358800652
Concrete,concrete,mlp,0.00165,0.2,3,4,82,0.9483175039066758
Concrete,concrete,mlp,0.00165,0.2,3,5,82,0.9378655595268732
Concrete,concrete,mlp,0.00165,0.2,3,6,82,0.9621878959976004
Concrete,concrete,mlp,0.00165,0.2,3,7,82,0.9735602110783808
Concrete,concrete,mlp,0.00165,0.2,4,5,82,0.91617950372048
Concrete,concrete,mlp,0.00165,0.2,4,6,82,0.9548598506634148
Concrete,concrete,mlp,0.00165,0.2,4,7,82,0.9705704724709592
Concrete,concrete,mlp,0.00165,0.2,5,6,82,0.942756856503862
Concrete,concrete,mlp,0.00165,0.2,5,7,82,0.948227883308179
Concrete,concrete,mlp,0.00165,0.2,6,7,82,0.9637912194186652
Concrete,concrete,mlp,0.0044,0.2,0,1,86,0.7185893829437986
Concrete,concrete,mlp,0.0044,0.2,0,2,86,0.9150848159149704
Concrete,concrete,mlp,0.0044,0.2,0,3,86,0.9686649803400036
Concrete,concrete,mlp,0.0044,0.2,0,4,86,0.9551582028602584
Concrete,concrete,mlp,0.0044,0.2,0,5,86,0.942198574075674
Concrete,concrete,mlp,0.0044,0.2,0,6,86,0.9537930779877652
Concrete,concrete,mlp,0.0044,0.2,0,7,86,0.95123894681534
Concrete,concrete,mlp,0.0044,0.2,1,2,86,0.8464594541721798
Concrete,concrete,mlp,0.0044,0.2,1,3,86,0.7590585485649688
Concrete,concrete,mlp,0.0044,0.2,1,4,86,0.774585604956979
Concrete,concrete,mlp,0.0044,0.2,1,5,86,0.8090934324982839
Concrete,concrete,mlp,0.0044,0.2,1,6,86,0.6692790436069801
Concrete,concrete,mlp,0.0044,0.2,1,7,86,0.7810567033355137
Concrete,concrete,mlp,0.0044,0.2,2,3,86,0.9429483997716496
Concrete,concrete,mlp,0.0044,0.2,2,4,86,0.9321108449077607
Concrete,concrete,mlp,0.0044,0.2,2,5,86,0.9419137015502446
Concrete,concrete,mlp,0.0044,0.2,2,6,86,0.8652643168374233
Concrete,concrete,mlp,0.0044,0.2,2,7,86,0.9322896099294822
Concrete,concrete,mlp,0.0044,0.2,3,4,86,0.9682694808511888
Concrete,concrete,mlp,0.0044,0.2,3,5,86,0.949616310849686
Concrete,concrete,mlp,0.0044,0.2,3,6,86,0.9323200058070724
Concrete,concrete,mlp,0.0044,0.2,3,7,86,0.956411225372843
Concrete,concrete,mlp,0.0044,0.2,4,5,86,0.9470950877838984
Concrete,concrete,mlp,0.0044,0.2,4,6,86,0.9049334941930532
Concrete,concrete,mlp,0.0044,0.2,4,7,86,0.9289191590786412
Concrete,concrete,mlp,0.0044,0.2,5,6,86,0.9197777562842528
Concrete,concrete,mlp,0.0044,0.2,5,7,86,0.930707160972174
Concrete,concrete,mlp,0.0044,0.2,6,7,86,0.9416841342397316
Concrete,concrete,mlp,0.00165,0.4,0,1,90,0.8561078040645738
Concrete,concrete,mlp,0.00165,0.4,0,2,90,0.8675602432313908
Concrete,concrete,mlp,0.00165,0.4,0,3,90,0.8866723259487529
Concrete,concrete,mlp,0.00165,0.4,0,4,90,0.851400382005714
Concrete,concrete,mlp,0.00165,0.4,0,5,90,0.9140312618307344
Concrete,concrete,mlp,0.00165,0.4,0,6,90,0.8853809614639894
Concrete,concrete,mlp,0.00165,0.4,0,7,90,0.8797217964340145
Concrete,concrete,mlp,0.00165,0.4,1,2,90,0.9713638302256964
Concrete,concrete,mlp,0.00165,0.4,1,3,90,0.9615904098875006
Concrete,concrete,mlp,0.00165,0.4,1,4,90,0.9609448530351744
Concrete,concrete,mlp,0.00165,0.4,1,5,90,0.9531590226471216
Concrete,concrete,mlp,0.00165,0.4,1,6,90,0.9064404757413848
Concrete,concrete,mlp,0.00165,0.4,1,7,90,0.9708373368416424
Concrete,concrete,mlp,0.00165,0.4,2,3,90,0.9806746743059456
Concrete,concrete,mlp,0.00165,0.4,2,4,90,0.9793586847625678
Concrete,concrete,mlp,0.00165,0.4,2,5,90,0.9604142769545736
Concrete,concrete,mlp,0.00165,0.4,2,6,90,0.9461449297722624
Concrete,concrete,mlp,0.00165,0.4,2,7,90,0.95522702199506
Concrete,concrete,mlp,0.00165,0.4,3,4,90,0.9628494085830668
Concrete,concrete,mlp,0.00165,0.4,3,5,90,0.9651583261613887
Concrete,concrete,mlp,0.00165,0.4,3,6,90,0.9529309127726208
Concrete,concrete,mlp,0.00165,0.4,3,7,90,0.9628360029155236
Concrete,concrete,mlp,0.00165,0.4,4,5,90,0.9345401763475892
Concrete,concrete,mlp,0.00165,0.4,4,6,90,0.9092329296606516
Concrete,concrete,mlp,0.00165,0.4,4,7,90,0.9441614488004464
Concrete,concrete,mlp,0.00165,0.4,5,6,90,0.9441369059684668
Concrete,concrete,mlp,0.00165,0.4,5,7,90,0.966601307701464
Concrete,concrete,mlp,0.00165,0.4,6,7,90,0.9129559547215844
Concrete,concrete,mlp,0.0044,0.4,0,1,94,0.8995141575053571
Concrete,concrete,mlp,0.0044,0.4,0,2,94,0.9211333040800984
Concrete,concrete,mlp,0.0044,0.4,0,3,94,0.9116331682927848
Concrete,concrete,mlp,0.0044,0.4,0,4,94,0.942606005783899
Concrete,concrete,mlp,0.0044,0.4,0,5,94,0.8957264336390193
Concrete,concrete,mlp,0.0044,0.4,0,6,94,0.913106035485194
Concrete,concrete,mlp,0.0044,0.4,0,7,94,0.9063415821129858
Concrete,concrete,mlp,0.0044,0.4,1,2,94,0.9528514235047466
Concrete,concrete,mlp,0.0044,0.4,1,3,94,0.9776952601798552
Concrete,concrete,mlp,0.0044,0.4,1,4,94,0.9597799955987848
Concrete,concrete,mlp,0.0044,0.4,1,5,94,0.9730232173471406
Concrete,concrete,mlp,0.0044,0.4,1,6,94,0.9701418256124372
Concrete,concrete,mlp,0.0044,0.4,1,7,94,0.9754619210816844
Concrete,concrete,mlp,0.0044,0.4,2,3,94,0.95309020521946
Concrete,concrete,mlp,0.0044,0.4,2,4,94,0.9589938174386412
Concrete,concrete,mlp,0.0044,0.4,2,5,94,0.9605190132059296
Concrete,concrete,mlp,0.0044,0.4,2,6,94,0.9508167220948476
