histology,n_test,cindex,global_cfg_idx,model_family,predictor,lambda_sparse,lambda_sample_smooth,seed
other,23,0.5135135135135135,56,LSPIN,mlp,0.028,0.2,560123
infiltratingductalcarcinoma,220,0.6392798690671031,56,LSPIN,mlp,0.028,0.2,560124
infiltratinglobularcarcinoma,60,0.5343915343915344,56,LSPIN,mlp,0.028,0.2,560124
other,23,0.6216216216216216,56,LSPIN,mlp,0.028,0.2,560124
infiltratingductalcarcinoma,220,0.6510638297872341,56,LSPIN,mlp,0.028,0.2,560125
infiltratinglobularcarcinoma,60,0.4179894179894179,56,LSPIN,mlp,0.028,0.2,560125
other,23,0.5405405405405406,56,LSPIN,mlp,0.028,0.2,560125
infiltratingductalcarcinoma,220,0.4909983633387889,56,LSPIN,mlp,0.028,0.2,560126
infiltratinglobularcarcinoma,60,0.656084656084656,56,LSPIN,mlp,0.028,0.2,560126
other,23,0.5135135135135135,56,LSPIN,mlp,0.028,0.2,560126
infiltratingductalcarcinoma,220,0.6209492635024549,56,LSPIN,mlp,0.028,0.2,560127
infiltratinglobularcarcinoma,60,0.6507936507936508,56,LSPIN,mlp,0.028,0.2,560127
other,23,0.5405405405405406,56,LSPIN,mlp,0.028,0.2,560127
infiltratingductalcarcinoma,220,0.5839607201309329,56,LSPIN,mlp,0.028,0.2,560128
infiltratinglobularcarcinoma,60,0.5132275132275133,56,LSPIN,mlp,0.028,0.2,560128
other,23,0.5135135135135135,56,LSPIN,mlp,0.028,0.2,560128
infiltratingductalcarcinoma,220,0.5577741407528641,56,LSPIN,mlp,0.028,0.2,560129
infiltratinglobularcarcinoma,60,0.5978835978835979,56,LSPIN,mlp,0.028,0.2,560129
other,23,0.4324324324324324,56,LSPIN,mlp,0.028,0.2,560129
infiltratingductalcarcinoma,220,0.597708674304419,56,LSPIN,mlp,0.028,0.2,560130
infiltratinglobularcarcinoma,60,0.5502645502645502,56,LSPIN,mlp,0.028,0.2,560130
other,23,0.5135135135135135,56,LSPIN,mlp,0.028,0.2,560130
infiltratingductalcarcinoma,220,0.6075286415711948,60,LSPIN,mlp,0.00875,0.4,600123
infiltratinglobularcarcinoma,60,0.5714285714285714,60,LSPIN,mlp,0.00875,0.4,600123
other,23,0.6216216216216216,60,LSPIN,mlp,0.00875,0.4,600123
infiltratingductalcarcinoma,220,0.5273322422258593,60,LSPIN,mlp,0.00875,0.4,600124
infiltratinglobularcarcinoma,60,0.3544973544973545,60,LSPIN,mlp,0.00875,0.4,600124
other,23,0.5405405405405406,60,LSPIN,mlp,0.00875,0.4,600124
infiltratingductalcarcinoma,220,0.6193126022913257,60,LSPIN,mlp,0.00875,0.4,600125
infiltratinglobularcarcinoma,60,0.4126984126984127,60,LSPIN,mlp,0.00875,0.4,600125
other,23,0.5675675675675675,60,LSPIN,mlp,0.00875,0.4,600125
infiltratingductalcarcinoma,220,0.6540098199672668,60,LSPIN,mlp,0.00875,0.4,600126
infiltratinglobularcarcinoma,60,0.5555555555555556,60,LSPIN,mlp,0.00875,0.4,600126
other,23,0.5945945945945946,60,LSPIN,mlp,0.00875,0.4,600126
infiltratingductalcarcinoma,220,0.5800327332242226,60,LSPIN,mlp,0.00875,0.4,600127
infiltratinglobularcarcinoma,60,0.8201058201058201,60,LSPIN,mlp,0.00875,0.4,600127
other,23,0.6216216216216216,60,LSPIN,mlp,0.00875,0.4,600127
infiltratingductalcarcinoma,220,0.6248772504091653,60,LSPIN,mlp,0.00875,0.4,600128
infiltratinglobularcarcinoma,60,0.6613756613756614,60,LSPIN,mlp,0.00875,0.4,600128
other,23,0.5675675675675675,60,LSPIN,mlp,0.00875,0.4,600128
infiltratingductalcarcinoma,220,0.6556464811783961,60,LSPIN,mlp,0.00875,0.4,600129
infiltratinglobularcarcinoma,60,0.5396825396825397,60,LSPIN,mlp,0.00875,0.4,600129
other,23,0.4864864864864865,60,LSPIN,mlp,0.00875,0.4,600129
infiltratingductalcarcinoma,220,0.6147299509001637,60,LSPIN,mlp,0.00875,0.4,600130
infiltratinglobularcarcinoma,60,0.6402116402116402,60,LSPIN,mlp,0.00875,0.4,600130
other,23,0.4864864864864865,60,LSPIN,mlp,0.00875,0.4,600130
infiltratingductalcarcinoma,220,0.5888707037643208,64,LSPIN,mlp,0.028,0.4,640123
infiltratinglobularcarcinoma,60,0.5767195767195767,64,LSPIN,mlp,0.028,0.4,640123
other,23,0.6216216216216216,64,LSPIN,mlp,0.028,0.4,640123
infiltratingductalcarcinoma,220,0.5345335515548282,64,LSPIN,mlp,0.028,0.4,640124
infiltratinglobularcarcinoma,60,0.4708994708994709,64,LSPIN,mlp,0.028,0.4,640124
other,23,0.5675675675675675,64,LSPIN,mlp,0.028,0.4,640124
infiltratingductalcarcinoma,220,0.5666121112929624,64,LSPIN,mlp,0.028,0.4,640125
infiltratinglobularcarcinoma,60,0.6349206349206349,64,LSPIN,mlp,0.028,0.4,640125
other,23,0.4594594594594595,64,LSPIN,mlp,0.028,0.4,640125
infiltratingductalcarcinoma,220,0.5924713584288053,64,LSPIN,mlp,0.028,0.4,640126
infiltratinglobularcarcinoma,60,0.4338624338624338,64,LSPIN,mlp,0.028,0.4,640126
other,23,0.5675675675675675,64,LSPIN,mlp,0.028,0.4,640126
infiltratingductalcarcinoma,220,0.6386252045826514,64,LSPIN,mlp,0.028,0.4,640127
infiltratinglobularcarcinoma,60,0.5978835978835979,64,LSPIN,mlp,0.028,0.4,640127
other,23,0.4864864864864865,64,LSPIN,mlp,0.028,0.4,640127
infiltratingductalcarcinoma,220,0.627823240589198,64,LSPIN,mlp,0.028,0.4,640128
infiltratinglobularcarcinoma,60,0.7354497354497355,64,LSPIN,mlp,0.028,0.4,640128
other,23,0.4324324324324324,64,LSPIN,mlp,0.028,0.4,640128
infiltratingductalcarcinoma,220,0.5728314238952537,64,LSPIN,mlp,0.028,0.4,640129
infiltratinglobularcarcinoma,60,0.5343915343915344,64,LSPIN,mlp,0.028,0.4,640129
other,23,0.4054054054054054,64,LSPIN,mlp,0.028,0.4,640129
infiltratingductalcarcinoma,220,0.6304418985270049,64,LSPIN,mlp,0.028,0.4,640130
infiltratinglobularcarcinoma,60,0.6031746031746031,64,LSPIN,mlp,0.028,0.4,640130
other,23,0.4594594594594595,64,LSPIN,mlp,0.028,0.4,640130
infiltratingductalcarcinoma,220,0.6762684124386252,68,Concrete,mlp,0.00275,0.0,680123
infiltratinglobularcarcinoma,60,0.5396825396825397,68,Concrete,mlp,0.00275,0.0,680123
other,23,0.5405405405405406,68,Concrete,mlp,0.00275,0.0,680123
infiltratingductalcarcinoma,220,0.6111292962356792,68,Concrete,mlp,0.00275,0.0,680124
infiltratinglobularcarcinoma,60,0.5925925925925926,68,Concrete,mlp,0.00275,0.0,680124
other,23,0.4864864864864865,68,Concrete,mlp,0.00275,0.0,680124
infiltratingductalcarcinoma,220,0.5764320785597381,68,Concrete,mlp,0.00275,0.0,680125
infiltratinglobularcarcinoma,60,0.5185185185185185,68,Concrete,mlp,0.00275,0.0,680125
other,23,0.5405405405405406,68,Concrete,mlp,0.00275,0.0,680125
infiltratingductalcarcinoma,220,0.5872340425531914,68,Concrete,mlp,0.00275,0.0,680126
infiltratinglobularcarcinoma,60,0.4285714285714285,68,Concrete,mlp,0.00275,0.0,680126
other,23,0.5135135135135135,68,Concrete,mlp,0.00275,0.0,680126
infiltratingductalcarcinoma,220,0.5905073649754501,68,Concrete,mlp,0.00275,0.0,680127
infiltratinglobularcarcinoma,60,0.6137566137566137,68,Concrete,mlp,0.00275,0.0,680127
other,23,0.5405405405405406,68,Concrete,mlp,0.00275,0.0,680127
infiltratingductalcarcinoma,220,0.5849427168576105,68,Concrete,mlp,0.00275,0.0,680128
infiltratinglobularcarcinoma,60,0.5343915343915344,68,Concrete,mlp,0.00275,0.0,680128
other,23,0.5405405405405406,68,Concrete,mlp,0.00275,0.0,680128
infiltratingductalcarcinoma,220,0.6216039279869067,68,Concrete,mlp,0.00275,0.0,680129
infiltratinglobularcarcinoma,60,0.4444444444444444,68,Concrete,mlp,0.00275,0.0,680129
other,23,0.4594594594594595,68,Concrete,mlp,0.00275,0.0,680129
infiltratingductalcarcinoma,220,0.6631751227495908,68,Concrete,mlp,0.00275,0.0,680130
infiltratinglobularcarcinoma,60,0.5185185185185185,68,Concrete,mlp,0.00275,0.0,680130
other,23,0.5135135135135135,68,Concrete,mlp,0.00275,0.0,680130
infiltratingductalcarcinoma,220,0.5551554828150573,72,Concrete,mlp,0.0066,0.0,720123
infiltratinglobularcarcinoma,60,0.5026455026455027,72,Concrete,mlp,0.0066,0.0,720123
other,23,0.4054054054054054,72,Concrete,mlp,0.0066,0.0,720123
infiltratingductalcarcinoma,220,0.6360065466448446,72,Concrete,mlp,0.0066,0.0,720124
infiltratinglobularcarcinoma,60,0.6507936507936508,72,Concrete,mlp,0.0066,0.0,720124
other,23,0.4594594594594595,72,Concrete,mlp,0.0066,0.0,720124
infiltratingductalcarcinoma,220,0.6121112929623568,72,Concrete,mlp,0.0066,0.0,720125
infiltratinglobularcarcinoma,60,0.5873015873015873,72,Concrete,mlp,0.0066,0.0,720125
other,23,0.3513513513513513,72,Concrete,mlp,0.0066,0.0,720125
infiltratingductalcarcinoma,220,0.5617021276595745,72,Concrete,mlp,0.0066,0.0,720126
infiltratinglobularcarcinoma,60,0.544973544973545,72,Concrete,mlp,0.0066,0.0,720126
other,23,0.4864864864864865,72,Concrete,mlp,0.0066,0.0,720126
infiltratingductalcarcinoma,220,0.579050736497545,72,Concrete,mlp,0.0066,0.0,720127
infiltratinglobularcarcinoma,60,0.6031746031746031,72,Concrete,mlp,0.0066,0.0,720127
other,23,0.6486486486486487,72,Concrete,mlp,0.0066,0.0,720127
infiltratingductalcarcinoma,220,0.563011456628478,72,Concrete,mlp,0.0066,0.0,720128
infiltratinglobularcarcinoma,60,0.5873015873015873,72,Concrete,mlp,0.0066,0.0,720128
other,23,0.4324324324324324,72,Concrete,mlp,0.0066,0.0,720128
infiltratingductalcarcinoma,220,0.574468085106383,72,Concrete,mlp,0.0066,0.0,720129
infiltratinglobularcarcinoma,60,0.5714285714285714,72,Concrete,mlp,0.0066,0.0,720129
other,23,0.5405405405405406,72,Concrete,mlp,0.0066,0.0,720129
infiltratingductalcarcinoma,220,0.6111292962356792,72,Concrete,mlp,0.0066,0.0,720130
infiltratinglobularcarcinoma,60,0.6084656084656085,72,Concrete,mlp,0.0066,0.0,720130
other,23,0.5405405405405406,72,Concrete,mlp,0.0066,0.0,720130
infiltratingductalcarcinoma,220,0.5224222585924714,76,Concrete,mlp,0.00275,0.1,760123
infiltratinglobularcarcinoma,60,0.5291005291005291,76,Concrete,mlp,0.00275,0.1,760123
other,23,0.4594594594594595,76,Concrete,mlp,0.00275,0.1,760123
infiltratingductalcarcinoma,220,0.5810147299509002,76,Concrete,mlp,0.00275,0.1,760124
infiltratinglobularcarcinoma,60,0.5767195767195767,76,Concrete,mlp,0.00275,0.1,760124
other,23,0.6216216216216216,76,Concrete,mlp,0.00275,0.1,760124
infiltratingductalcarcinoma,220,0.6271685761047463,76,Concrete,mlp,0.00275,0.1,760125
infiltratinglobularcarcinoma,60,0.5925925925925926,76,Concrete,mlp,0.00275,0.1,760125
other,23,0.4864864864864865,76,Concrete,mlp,0.00275,0.1,760125
infiltratingductalcarcinoma,220,0.6356792144026187,76,Concrete,mlp,0.00275,0.1,760126
infiltratinglobularcarcinoma,60,0.4814814814814814,76,Concrete,mlp,0.00275,0.1,760126
other,23,0.5945945945945946,76,Concrete,mlp,0.00275,0.1,760126
infiltratingductalcarcinoma,220,0.576759410801964,76,Concrete,mlp,0.00275,0.1,760127
infiltratinglobularcarcinoma,60,0.5396825396825397,76,Concrete,mlp,0.00275,0.1,760127
other,23,0.5135135135135135,76,Concrete,mlp,0.00275,0.1,760127
infiltratingductalcarcinoma,220,0.597708674304419,76,Concrete,mlp,0.00275,0.1,760128
infiltratinglobularcarcinoma,60,0.5767195767195767,76,Concrete,mlp,0.00275,0.1,760128
other,23,0.5135135135135135,76,Concrete,mlp,0.00275,0.1,760128
infiltratingductalcarcinoma,220,0.6360065466448446,76,Concrete,mlp,0.00275,0.1,760129
infiltratinglobularcarcinoma,60,0.5185185185185185,76,Concrete,mlp,0.00275,0.1,760129
other,23,0.6216216216216216,76,Concrete,mlp,0.00275,0.1,760129
infiltratingductalcarcinoma,220,0.6052373158756138,76,Concrete,mlp,0.00275,0.1,760130
infiltratinglobularcarcinoma,60,0.5079365079365079,76,Concrete,mlp,0.00275,0.1,760130
other,23,0.4324324324324324,76,Concrete,mlp,0.00275,0.1,760130
infiltratingductalcarcinoma,220,0.5368248772504092,80,Concrete,mlp,0.0066,0.1,800123
infiltratinglobularcarcinoma,60,0.5767195767195767,80,Concrete,mlp,0.0066,0.1,800123
other,23,0.5675675675675675,80,Concrete,mlp,0.0066,0.1,800123
infiltratingductalcarcinoma,220,0.6098199672667758,80,Concrete,mlp,0.0066,0.1,800124
infiltratinglobularcarcinoma,60,0.5291005291005291,80,Concrete,mlp,0.0066,0.1,800124
other,23,0.4324324324324324,80,Concrete,mlp,0.0066,0.1,800124
infiltratingductalcarcinoma,220,0.6356792144026187,80,Concrete,mlp,0.0066,0.1,800125
infiltratinglobularcarcinoma,60,0.3544973544973545,80,Concrete,mlp,0.0066,0.1,800125
other,23,0.4324324324324324,80,Concrete,mlp,0.0066,0.1,800125
infiltratingductalcarcinoma,220,0.5364975450081833,80,Concrete,mlp,0.0066,0.1,800126
infiltratinglobularcarcinoma,60,0.492063492063492,80,Concrete,mlp,0.0066,0.1,800126
other,23,0.4864864864864865,80,Concrete,mlp,0.0066,0.1,800126
infiltratingductalcarcinoma,220,0.5364975450081833,80,Concrete,mlp,0.0066,0.1,800127
infiltratinglobularcarcinoma,60,0.6349206349206349,80,Concrete,mlp,0.0066,0.1,800127
other,23,0.5135135135135135,80,Concrete,mlp,0.0066,0.1,800127
infiltratingductalcarcinoma,220,0.4841243862520458,80,Concrete,mlp,0.0066,0.1,800128
infiltratinglobularcarcinoma,60,0.4391534391534391,80,Concrete,mlp,0.0066,0.1,800128
other,23,0.5405405405405406,80,Concrete,mlp,0.0066,0.1,800128
infiltratingductalcarcinoma,220,0.5273322422258593,80,Concrete,mlp,0.0066,0.1,800129
infiltratinglobularcarcinoma,60,0.5555555555555556,80,Concrete,mlp,0.0066,0.1,800129
other,23,0.6216216216216216,80,Concrete,mlp,0.0066,0.1,800129
infiltratingductalcarcinoma,220,0.6039279869067103,80,Concrete,mlp,0.0066,0.1,800130
infiltratinglobularcarcinoma,60,0.3227513227513227,80,Concrete,mlp,0.0066,0.1,800130
other,23,0.5675675675675675,80,Concrete,mlp,0.0066,0.1,800130
infiltratingductalcarcinoma,220,0.6471358428805237,84,Concrete,mlp,0.00275,0.2,840123
infiltratinglobularcarcinoma,60,0.5925925925925926,84,Concrete,mlp,0.00275,0.2,840123
other,23,0.5135135135135135,84,Concrete,mlp,0.00275,0.2,840123
infiltratingductalcarcinoma,220,0.6497545008183306,84,Concrete,mlp,0.00275,0.2,840124
infiltratinglobularcarcinoma,60,0.4497354497354497,84,Concrete,mlp,0.00275,0.2,840124
other,23,0.5405405405405406,84,Concrete,mlp,0.00275,0.2,840124
infiltratingductalcarcinoma,220,0.6369885433715221,84,Concrete,mlp,0.00275,0.2,840125
infiltratinglobularcarcinoma,60,0.455026455026455,84,Concrete,mlp,0.00275,0.2,840125
other,23,0.5675675675675675,84,Concrete,mlp,0.00275,0.2,840125
infiltratingductalcarcinoma,220,0.6271685761047463,84,Concrete,mlp,0.00275,0.2,840126
infiltratinglobularcarcinoma,60,0.6349206349206349,84,Concrete,mlp,0.00275,0.2,840126
other,23,0.5945945945945946,84,Concrete,mlp,0.00275,0.2,840126
infiltratingductalcarcinoma,220,0.6556464811783961,84,Concrete,mlp,0.00275,0.2,840127
infiltratinglobularcarcinoma,60,0.5396825396825397,84,Concrete,mlp,0.00275,0.2,840127
other,23,0.5405405405405406,84,Concrete,mlp,0.00275,0.2,840127
infiltratingductalcarcinoma,220,0.555810147299509,84,Concrete,mlp,0.00275,0.2,840128
infiltratinglobularcarcinoma,60,0.544973544973545,84,Concrete,mlp,0.00275,0.2,840128
other,23,0.4054054054054054,84,Concrete,mlp,0.00275,0.2,840128
infiltratingductalcarcinoma,220,0.6288052373158756,84,Concrete,mlp,0.00275,0.2,840129
infiltratinglobularcarcinoma,60,0.5343915343915344,84,Concrete,mlp,0.00275,0.2,840129
other,23,0.5135135135135135,84,Concrete,mlp,0.00275,0.2,840129
infiltratingductalcarcinoma,220,0.5770867430441898,84,Concrete,mlp,0.00275,0.2,840130
infiltratinglobularcarcinoma,60,0.5185185185185185,84,Concrete,mlp,0.00275,0.2,840130
other,23,0.5675675675675675,84,Concrete,mlp,0.00275,0.2,840130
infiltratingductalcarcinoma,220,0.5800327332242226,88,Concrete,mlp,0.0066,0.2,880123
infiltratinglobularcarcinoma,60,0.5079365079365079,88,Concrete,mlp,0.0066,0.2,880123
other,23,0.7027027027027027,88,Concrete,mlp,0.0066,0.2,880123
infiltratingductalcarcinoma,220,0.567266775777414,88,Concrete,mlp,0.0066,0.2,880124
infiltratinglobularcarcinoma,60,0.6825396825396826,88,Concrete,mlp,0.0066,0.2,880124
other,23,0.4324324324324324,88,Concrete,mlp,0.0066,0.2,880124
infiltratingductalcarcinoma,220,0.6576104746317513,88,Concrete,mlp,0.0066,0.2,880125
infiltratinglobularcarcinoma,60,0.7354497354497355,88,Concrete,mlp,0.0066,0.2,880125
other,23,0.5945945945945946,88,Concrete,mlp,0.0066,0.2,880125
infiltratingductalcarcinoma,220,0.5050736497545009,88,Concrete,mlp,0.0066,0.2,880126
infiltratinglobularcarcinoma,60,0.5396825396825397,88,Concrete,mlp,0.0066,0.2,880126
other,23,0.8108108108108109,88,Concrete,mlp,0.0066,0.2,880126
infiltratingductalcarcinoma,220,0.5780687397708675,88,Concrete,mlp,0.0066,0.2,880127
infiltratinglobularcarcinoma,60,0.6455026455026455,88,Concrete,mlp,0.0066,0.2,880127
other,23,0.2972972972972973,88,Concrete,mlp,0.0066,0.2,880127
infiltratingductalcarcinoma,220,0.6333878887070377,88,Concrete,mlp,0.0066,0.2,880128
infiltratinglobularcarcinoma,60,0.5555555555555556,88,Concrete,mlp,0.0066,0.2,880128
other,23,0.4864864864864865,88,Concrete,mlp,0.0066,0.2,880128
infiltratingductalcarcinoma,220,0.6756137479541735,88,Concrete,mlp,0.0066,0.2,880129
infiltratinglobularcarcinoma,60,0.5767195767195767,88,Concrete,mlp,0.0066,0.2,880129
other,23,0.4864864864864865,88,Concrete,mlp,0.0066,0.2,880129
infiltratingductalcarcinoma,220,0.5528641571194762,88,Concrete,mlp,0.0066,0.2,880130
infiltratinglobularcarcinoma,60,0.5185185185185185,88,Concrete,mlp,0.0066,0.2,880130
other,23,0.5135135135135135,88,Concrete,mlp,0.0066,0.2,880130
infiltratingductalcarcinoma,220,0.6081833060556465,92,Concrete,mlp,0.00275,0.4,920123
infiltratinglobularcarcinoma,60,0.4497354497354497,92,Concrete,mlp,0.00275,0.4,920123
other,23,0.5135135135135135,92,Concrete,mlp,0.00275,0.4,920123
infiltratingductalcarcinoma,220,0.6170212765957447,92,Concrete,mlp,0.00275,0.4,920124
infiltratinglobularcarcinoma,60,0.5661375661375662,92,Concrete,mlp,0.00275,0.4,920124
other,23,0.5135135135135135,92,Concrete,mlp,0.00275,0.4,920124
infiltratingductalcarcinoma,220,0.6533551554828151,92,Concrete,mlp,0.00275,0.4,920125
infiltratinglobularcarcinoma,60,0.3756613756613756,92,Concrete,mlp,0.00275,0.4,920125
other,23,0.6216216216216216,92,Concrete,mlp,0.00275,0.4,920125
infiltratingductalcarcinoma,220,0.6065466448445171,92,Concrete,mlp,0.00275,0.4,920126
infiltratinglobularcarcinoma,60,0.6084656084656085,92,Concrete,mlp,0.00275,0.4,920126
other,23,0.5135135135135135,92,Concrete,mlp,0.00275,0.4,920126
infiltratingductalcarcinoma,220,0.6058919803600654,92,Concrete,mlp,0.00275,0.4,920127
infiltratinglobularcarcinoma,60,0.6455026455026455,92,Concrete,mlp,0.00275,0.4,920127
other,23,0.4054054054054054,92,Concrete,mlp,0.00275,0.4,920127
infiltratingductalcarcinoma,220,0.6484451718494272,92,Concrete,mlp,0.00275,0.4,920128
infiltratinglobularcarcinoma,60,0.6137566137566137,92,Concrete,mlp,0.00275,0.4,920128
other,23,0.5675675675675675,92,Concrete,mlp,0.00275,0.4,920128
infiltratingductalcarcinoma,220,0.5600654664484451,92,Concrete,mlp,0.00275,0.4,920129
infiltratinglobularcarcinoma,60,0.5343915343915344,92,Concrete,mlp,0.00275,0.4,920129
other,23,0.2702702702702703,92,Concrete,mlp,0.00275,0.4,920129
infiltratingductalcarcinoma,220,0.5289689034369885,92,Concrete,mlp,0.00275,0.4,920130
infiltratinglobularcarcinoma,60,0.6137566137566137,92,Concrete,mlp,0.00275,0.4,920130
other,23,0.4864864864864865,92,Concrete,mlp,0.00275,0.4,920130
infiltratingductalcarcinoma,220,0.614075286415712,96,Concrete,mlp,0.0066,0.4,960123
infiltratinglobularcarcinoma,60,0.5767195767195767,96,Concrete,mlp,0.0066,0.4,960123
other,23,0.5675675675675675,96,Concrete,mlp,0.0066,0.4,960123
infiltratingductalcarcinoma,220,0.5545008183306056,96,Concrete,mlp,0.0066,0.4,960124
infiltratinglobularcarcinoma,60,0.3174603174603174,96,Concrete,mlp,0.0066,0.4,960124
other,23,0.6216216216216216,96,Concrete,mlp,0.0066,0.4,960124
infiltratingductalcarcinoma,220,0.560392798690671,96,Concrete,mlp,0.0066,0.4,960125
infiltratinglobularcarcinoma,60,0.7195767195767195,96,Concrete,mlp,0.0066,0.4,960125
other,23,0.5135135135135135,96,Concrete,mlp,0.0066,0.4,960125
infiltratingductalcarcinoma,220,0.5833060556464812,96,Concrete,mlp,0.0066,0.4,960126
infiltratinglobularcarcinoma,60,0.5185185185185185,96,Concrete,mlp,0.0066,0.4,960126
other,23,0.2972972972972973,96,Concrete,mlp,0.0066,0.4,960126
infiltratingductalcarcinoma,220,0.6373158756137479,96,Concrete,mlp,0.0066,0.4,960127
infiltratinglobularcarcinoma,60,0.4444444444444444,96,Concrete,mlp,0.0066,0.4,960127
other,23,0.3783783783783784,96,Concrete,mlp,0.0066,0.4,960127
infiltratingductalcarcinoma,220,0.5319148936170213,96,Concrete,mlp,0.0066,0.4,960128
infiltratinglobularcarcinoma,60,0.6084656084656085,96,Concrete,mlp,0.0066,0.4,960128
other,23,0.5945945945945946,96,Concrete,mlp,0.0066,0.4,960128
infiltratingductalcarcinoma,220,0.6065466448445171,96,Concrete,mlp,0.0066,0.4,960129
infiltratinglobularcarcinoma,60,0.3439153439153439,96,Concrete,mlp,0.0066,0.4,960129
other,23,0.5405405405405406,96,Concrete,mlp,0.0066,0.4,960129
infiltratingductalcarcinoma,220,0.6173486088379705,96,Concrete,mlp,0.0066,0.4,960130
infiltratinglobularcarcinoma,60,0.5238095238095238,96,Concrete,mlp,0.0066,0.4,960130
other,23,0.4594594594594595,96,Concrete,mlp,0.0066,0.4,960130
infiltratingductalcarcinoma,220,0.5993453355155482,100,Concrete,mlp,0.00275,0.0,1000123
infiltratinglobularcarcinoma,60,0.5026455026455027,100,Concrete,mlp,0.00275,0.0,1000123
other,23,0.5675675675675675,100,Concrete,mlp,0.00275,0.0,1000123
infiltratingductalcarcinoma,220,0.6016366612111292,100,Concrete,mlp,0.00275,0.0,1000124
infiltratinglobularcarcinoma,60,0.5978835978835979,100,Concrete,mlp,0.00275,0.0,1000124
other,23,0.5135135135135135,100,Concrete,mlp,0.00275,0.0,1000124
infiltratingductalcarcinoma,220,0.6959083469721767,100,Concrete,mlp,0.00275,0.0,1000125
infiltratinglobularcarcinoma,60,0.4603174603174603,100,Concrete,mlp,0.00275,0.0,1000125
other,23,0.4864864864864865,100,Concrete,mlp,0.00275,0.0,1000125
infiltratingductalcarcinoma,220,0.6003273322422259,100,Concrete,mlp,0.00275,0.0,1000126
infiltratinglobularcarcinoma,60,0.5661375661375662,100,Concrete,mlp,0.00275,0.0,1000126
other,23,0.5675675675675675,100,Concrete,mlp,0.00275,0.0,1000126
infiltratingductalcarcinoma,220,0.6032733224222586,100,Concrete,mlp,0.00275,0.0,1000127
infiltratinglobularcarcinoma,60,0.6190476190476191,100,Concrete,mlp,0.00275,0.0,1000127
other,23,0.5405405405405406,100,Concrete,mlp,0.00275,0.0,1000127
infiltratingductalcarcinoma,220,0.6360065466448446,100,Concrete,mlp,0.00275,0.0,1000128
infiltratinglobularcarcinoma,60,0.492063492063492,100,Concrete,mlp,0.00275,0.0,1000128
other,23,0.4594594594594595,100,Concrete,mlp,0.00275,0.0,1000128
infiltratingductalcarcinoma,220,0.6147299509001637,100,Concrete,mlp,0.00275,0.0,1000129
infiltratinglobularcarcinoma,60,0.5396825396825397,100,Concrete,mlp,0.00275,0.0,1000129
other,23,0.5945945945945946,100,Concrete,mlp,0.00275,0.0,1000129
infiltratingductalcarcinoma,220,0.5967266775777414,100,Concrete,mlp,0.00275,0.0,1000130
infiltratinglobularcarcinoma,60,0.5502645502645502,100,Concrete,mlp,0.00275,0.0,1000130
other,23,0.5135135135135135,100,Concrete,mlp,0.00275,0.0,1000130
