global_cfg_idx,model_family,gate_type,predictor,gate_sigma,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
70,Concrete,concrete,mlp,0.15,0.0044,0.0,700126,3,0.5855855855855856,0.8552631578947368,17,146.18006896972656,0.9445250540756244,7064.0,617.0,2082.069265287253
70,Concrete,concrete,mlp,0.15,0.0044,0.0,700127,4,0.5988533988533988,0.8667763157894737,12,128.81993103027344,0.93607677210253,6223.0,574.0,2007.350934305877
70,Concrete,concrete,mlp,0.15,0.0044,0.0,700128,5,0.630958230958231,0.8733552631578947,11,144.67845153808594,0.9343017415173428,6854.0,511.0,1906.3989360299952
70,Concrete,concrete,mlp,0.15,0.0044,0.0,700129,6,0.56003276003276,0.8634868421052632,15,116.0,0.9408723864128696,6431.0,492.0,1801.3522120674425
70,Concrete,concrete,mlp,0.15,0.0044,0.0,700130,7,0.5199017199017198,0.875,13,137.74598693847656,0.9396457392258124,6281.0,612.0,1882.1465567115472
74,Concrete,concrete,mlp,0.15,0.00165,0.1,740123,0,0.6152334152334152,0.8240131578947368,8,601.0,0.9741171310353426,4436.0,995.0,960.3377530310656
74,Concrete,concrete,mlp,0.15,0.00165,0.1,740124,1,0.6407862407862408,0.8207236842105263,10,587.639892578125,0.9683421696509352,4635.0,840.0,867.97587929193
74,Concrete,concrete,mlp,0.15,0.00165,0.1,740125,2,0.6409500409500409,0.8848684210526315,8,585.8359985351562,0.9724475648352072,5605.0,998.0,1011.2735653614988
74,Concrete,concrete,mlp,0.15,0.00165,0.1,740126,3,0.6052416052416052,0.8618421052631579,16,564.0418090820312,0.964910396486572,3326.0,732.0,741.0647258295819
74,Concrete,concrete,mlp,0.15,0.00165,0.1,740127,4,0.6127764127764128,0.8552631578947368,10,631.5755615234375,0.9697220968188645,5944.0,941.0,992.820981901929
74,Concrete,concrete,mlp,0.15,0.00165,0.1,740128,5,0.6424242424242425,0.8634868421052632,10,560.7459716796875,0.956107218994035,7236.0,837.0,964.754808694628
74,Concrete,concrete,mlp,0.15,0.00165,0.1,740129,6,0.6224406224406225,0.8552631578947368,8,612.90673828125,0.9706749890775852,4670.0,1047.0,1032.4083542446383
74,Concrete,concrete,mlp,0.15,0.00165,0.1,740130,7,0.6183456183456183,0.8486842105263158,11,519.8617553710938,0.9721275871002488,4149.0,780.0,778.4594938103505
78,Concrete,concrete,mlp,0.15,0.0044,0.1,780123,0,0.5641277641277641,0.8865131578947368,12,127.74919891357422,0.8751899537671359,4772.0,213.0,472.1771113941767
78,Concrete,concrete,mlp,0.15,0.0044,0.1,780124,1,0.6373464373464374,0.8898026315789473,10,183.4405212402344,0.9408952578863904,4085.0,348.0,497.5311841777325
78,Concrete,concrete,mlp,0.15,0.0044,0.1,780125,2,0.6606060606060606,0.8421052631578947,10,180.24436950683597,0.9282361048723488,7512.0,313.0,775.694988816736
78,Concrete,concrete,mlp,0.15,0.0044,0.1,780126,3,0.6137592137592137,0.8601973684210527,11,159.9871368408203,0.9008693213753546,4747.0,272.0,489.02032234835673
78,Concrete,concrete,mlp,0.15,0.0044,0.1,780127,4,0.5954135954135954,0.8486842105263158,12,174.94534301757812,0.9202896932576992,6241.0,280.0,645.60271264005
78,Concrete,concrete,mlp,0.15,0.0044,0.1,780128,5,0.6278460278460278,0.8470394736842105,11,157.75241088867188,0.9144068007130342,3658.0,262.0,406.8993016629173
78,Concrete,concrete,mlp,0.15,0.0044,0.1,780129,6,0.554954954954955,0.8569078947368421,12,151.4565887451172,0.9132777083149488,3215.0,285.0,385.9661556414167
78,Concrete,concrete,mlp,0.15,0.0044,0.1,780130,7,0.5968877968877969,0.8585526315789473,11,202.22830200195312,0.913389527533682,6912.0,315.0,706.6747975951398
82,Concrete,concrete,mlp,0.15,0.00165,0.2,820123,0,0.6294840294840295,0.8289473684210527,8,644.3344116210938,0.9723300747723936,6746.0,914.0,1013.660053963399
82,Concrete,concrete,mlp,0.15,0.00165,0.2,820124,1,0.6271908271908272,0.8848684210526315,7,725.5208740234375,0.978947448036994,5598.0,1439.0,1356.8150258193305
82,Concrete,concrete,mlp,0.15,0.00165,0.2,820125,2,0.6178542178542179,0.8898026315789473,16,567.2154541015625,0.9660686805702116,2906.0,681.0,693.0518010482552
82,Concrete,concrete,mlp,0.15,0.00165,0.2,820126,3,0.6388206388206388,0.875,9,621.4404907226562,0.967073469959982,4544.0,1062.0,998.2785035546596
82,Concrete,concrete,mlp,0.15,0.00165,0.2,820127,4,0.6668304668304669,0.8700657894736842,10,545.9132080078125,0.9693056420651632,3695.0,798.0,795.8862596415792
82,Concrete,concrete,mlp,0.15,0.00165,0.2,820128,5,0.6514332514332515,0.8486842105263158,9,603.7299194335938,0.9703730859676942,6576.0,998.0,1053.885141161658
82,Concrete,concrete,mlp,0.15,0.00165,0.2,820129,6,0.6155610155610156,0.8930921052631579,8,591.3440551757812,0.9752779811727478,5612.0,970.0,994.3521611308304
82,Concrete,concrete,mlp,0.15,0.00165,0.2,820130,7,0.6466830466830467,0.8322368421052632,10,567.1254272460938,0.9696032349419476,4113.0,854.0,851.8000267653216
86,Concrete,concrete,mlp,0.15,0.0044,0.2,860123,0,0.5981981981981982,0.8355263157894737,9,197.9871368408203,0.9283994008326109,7085.0,295.0,689.4421741023036
86,Concrete,concrete,mlp,0.15,0.0044,0.2,860124,1,0.5582309582309583,0.8273026315789473,19,125.95498657226562,0.8685729284124122,4925.0,150.0,393.2864462273217
86,Concrete,concrete,mlp,0.15,0.0044,0.2,860125,2,0.5811629811629812,0.819078947368421,9,163.96141052246094,0.909767445207599,6823.0,241.0,657.142509209363
86,Concrete,concrete,mlp,0.15,0.0044,0.2,860126,3,0.6175266175266175,0.8108552631578947,9,175.2604522705078,0.927511179123851,4727.0,274.0,462.875314411094
86,Concrete,concrete,mlp,0.15,0.0044,0.2,860127,4,0.5816543816543817,0.8930921052631579,12,160.1832733154297,0.8820097674659432,5197.0,222.0,448.2401081942607
86,Concrete,concrete,mlp,0.15,0.0044,0.2,860128,5,0.6399672399672399,0.8717105263157895,13,153.72348022460938,0.9156135841739989,4612.0,233.0,422.05727678612897
86,Concrete,concrete,mlp,0.15,0.0044,0.2,860129,6,0.6165438165438165,0.8618421052631579,10,170.8392333984375,0.921270955320659,3507.0,296.0,390.3943211296048
86,Concrete,concrete,mlp,0.15,0.0044,0.2,860130,7,0.5906633906633907,0.850328947368421,9,177.07395935058594,0.9174342551688928,4113.0,265.0,428.6053300099627
90,Concrete,concrete,mlp,0.15,0.00165,0.4,900123,0,0.6013104013104014,0.84375,8,580.0160522460938,0.9693954314054376,4084.0,954.0,932.2698733266266
90,Concrete,concrete,mlp,0.15,0.00165,0.4,900124,1,0.5777231777231777,0.8848684210526315,7,745.5691528320312,0.981932524369232,6522.0,1325.0,1294.059185261357
90,Concrete,concrete,mlp,0.15,0.00165,0.4,900125,2,0.6304668304668305,0.8470394736842105,9,664.3247680664062,0.9724063159920766,4158.0,1082.0,1008.7984058710616
90,Concrete,concrete,mlp,0.15,0.00165,0.4,900126,3,0.6245700245700245,0.837171052631579,9,592.1060791015625,0.9695333418455644,4712.0,946.0,932.4339530184576
90,Concrete,concrete,mlp,0.15,0.00165,0.4,900127,4,0.6301392301392301,0.84375,8,579.8424682617188,0.9773966287751092,3506.0,1168.0,1014.327918339513
90,Concrete,concrete,mlp,0.15,0.00165,0.4,900128,5,0.6394758394758395,0.8421052631578947,9,614.585205078125,0.9771033899310564,5323.0,959.0,981.5732457971528
90,Concrete,concrete,mlp,0.15,0.00165,0.4,900129,6,0.6109746109746109,0.881578947368421,12,587.2540283203125,0.9638795279855504,3984.0,830.0,824.5337165900548
90,Concrete,concrete,mlp,0.15,0.00165,0.4,900130,7,0.5873873873873874,0.8651315789473685,8,602.6913452148438,0.9736387772332856,4643.0,1022.0,992.1166026189188
94,Concrete,concrete,mlp,0.15,0.0044,0.4,940123,0,0.6029484029484029,0.899671052631579,14,154.75563049316406,0.896236729519784,1506.0,223.0,237.10809623718723
94,Concrete,concrete,mlp,0.15,0.0044,0.4,940124,1,0.533005733005733,0.850328947368421,10,189.4019317626953,0.9061228763078388,3807.0,277.0,403.90124990650366
94,Concrete,concrete,mlp,0.15,0.0044,0.4,940125,2,0.5936117936117936,0.8930921052631579,12,167.91961669921875,0.9140964301461166,3420.0,230.0,341.81212999519533
94,Concrete,concrete,mlp,0.15,0.0044,0.4,940126,3,0.6527436527436528,0.8717105263157895,10,174.31832885742188,0.9110884291131705,4919.0,233.0,409.0693832417203
94,Concrete,concrete,mlp,0.15,0.0044,0.4,940127,4,0.5698607698607698,0.8717105263157895,11,166.73312377929688,0.9254091419599666,3223.0,276.0,353.5028842796026
94,Concrete,concrete,mlp,0.15,0.0044,0.4,940128,5,0.5695331695331696,0.8766447368421053,13,164.4308624267578,0.918450632626346,2915.0,220.0,300.19781735380406
94,Concrete,concrete,mlp,0.15,0.0044,0.4,940129,6,0.6807534807534807,0.8108552631578947,11,190.7202606201172,0.9199378590608742,3622.0,261.0,359.7148824548226
94,Concrete,concrete,mlp,0.15,0.0044,0.4,940130,7,0.6098280098280098,0.8651315789473685,11,194.07395935058597,0.9137085307598564,6454.0,274.0,537.5598263207795
98,Concrete,concrete,mlp,0.12,0.00165,0.0,980123,0,0.6504504504504505,0.8799342105263158,9,509.7942199707031,0.9820916311735052,11716.0,2579.0,4290.450248092512
98,Concrete,concrete,mlp,0.12,0.00165,0.0,980124,1,0.6244062244062244,0.8980263157894737,10,417.6527404785156,0.9792192838290096,10399.0,2009.0,3527.210157822361
98,Concrete,concrete,mlp,0.12,0.00165,0.0,980125,2,0.6391482391482392,0.8305921052631579,12,383.8199462890625,0.9709993517814244,10774.0,1809.0,3620.136588986072
98,Concrete,concrete,mlp,0.12,0.00165,0.0,980126,3,0.6427518427518427,0.8832236842105263,21,324.7716979980469,0.9772560052775136,9016.0,1543.0,2999.7926499706928
98,Concrete,concrete,mlp,0.12,0.00165,0.0,980127,4,0.6283374283374283,0.8453947368421053,7,594.7845458984375,0.984968330364843,12836.0,2770.0,4690.411559006539
98,Concrete,concrete,mlp,0.12,0.00165,0.0,980128,5,0.5685503685503686,0.8404605263157895,13,395.7009582519531,0.9834181442103944,10572.0,1951.0,3716.2618285288154
98,Concrete,concrete,mlp,0.12,0.00165,0.0,980129,6,0.6214578214578215,0.8569078947368421,11,398.6591491699219,0.9725242401152324,10460.0,1905.0,3515.932014067136
98,Concrete,concrete,mlp,0.12,0.00165,0.0,980130,7,0.6131040131040131,0.8947368421052632,16,367.1479187011719,0.9744977112824056,10128.0,1772.0,3427.3941417271067
102,Concrete,concrete,mlp,0.12,0.0044,0.0,1020123,0,0.6134316134316135,0.8552631578947368,17,99.84244537353516,0.9209666050880204,5050.0,431.0,1392.8228891233944
102,Concrete,concrete,mlp,0.12,0.0044,0.0,1020124,1,0.5801801801801801,0.8322368421052632,10,123.2057876586914,0.9371416037272904,7243.0,483.0,2351.1566793344127
102,Concrete,concrete,mlp,0.12,0.0044,0.0,1020125,2,0.5901719901719902,0.8552631578947368,11,120.59806823730467,0.9398379813350772,6376.0,475.0,1799.3502051731066
102,Concrete,concrete,mlp,0.12,0.0044,0.0,1020126,3,0.6176904176904177,0.8601973684210527,9,141.6848907470703,0.9589540247484998,6823.0,647.0,2342.625551179751
102,Concrete,concrete,mlp,0.12,0.0044,0.0,1020127,4,0.6140868140868141,0.8108552631578947,11,125.1286163330078,0.9446934635155478,6683.0,620.0,2433.6180514078223
102,Concrete,concrete,mlp,0.12,0.0044,0.0,1020128,5,0.556920556920557,0.8289473684210527,12,96.73633575439452,0.944716570181568,5379.0,469.0,1889.649463538802
102,Concrete,concrete,mlp,0.12,0.0044,0.0,1020129,6,0.5154791154791155,0.8240131578947368,14,117.18971252441406,0.9328784291874056,6223.0,491.0,1774.6399051871276
102,Concrete,concrete,mlp,0.12,0.0044,0.0,1020130,7,0.6086814086814086,0.8486842105263158,12,124.0771713256836,0.9395835053088192,5333.0,571.0,1577.4267272571171
106,Concrete,concrete,mlp,0.12,0.00165,0.1,1060123,0,0.5972153972153972,0.8322368421052632,11,676.4630126953125,0.975842514117324,4608.0,1005.0,1010.6765127715142
106,Concrete,concrete,mlp,0.12,0.00165,0.1,1060124,1,0.6027846027846028,0.8157894736842105,8,570.5369873046875,0.9737018948323108,7191.0,1038.0,1132.244769834647
106,Concrete,concrete,mlp,0.12,0.00165,0.1,1060125,2,0.6438984438984439,0.8108552631578947,9,654.0321655273438,0.9738110403305952,5388.0,1037.0,1049.53914367887
106,Concrete,concrete,mlp,0.12,0.00165,0.1,1060126,3,0.6314496314496314,0.8552631578947368,9,527.208984375,0.9642397934190832,4383.0,800.0,822.6569440087235
106,Concrete,concrete,mlp,0.12,0.00165,0.1,1060127,4,0.6371826371826372,0.868421052631579,9,567.0256958007812,0.9644504081424708,3785.0,886.0,849.2312070580327
106,Concrete,concrete,mlp,0.12,0.00165,0.1,1060128,5,0.5864045864045864,0.819078947368421,11,548.057861328125,0.96946271841587,4469.0,776.0,809.6026172945868
106,Concrete,concrete,mlp,0.12,0.00165,0.1,1060129,6,0.579033579033579,0.8207236842105263,8,559.0867919921875,0.971502296249544,5758.0,899.0,999.0305972014414
106,Concrete,concrete,mlp,0.12,0.00165,0.1,1060130,7,0.6214578214578215,0.8717105263157895,9,551.5562744140625,0.9724009501779964,3829.0,879.0,840.4820397251729
110,Concrete,concrete,mlp,0.12,0.0044,0.1,1100123,0,0.5957411957411958,0.8634868421052632,11,202.4373016357422,0.9357714040826176,6269.0,318.0,671.1443286879905
110,Concrete,concrete,mlp,0.12,0.0044,0.1,1100124,1,0.5855855855855856,0.8832236842105263,10,184.02572631835935,0.9312008608010652,5086.0,314.0,535.4403223378253
110,Concrete,concrete,mlp,0.12,0.0044,0.1,1100125,2,0.6049140049140049,0.8601973684210527,18,158.12539672851562,0.8901284685240372,5261.0,238.0,490.10769831382765
110,Concrete,concrete,mlp,0.12,0.0044,0.1,1100126,3,0.5877149877149878,0.8601973684210527,11,156.4019317626953,0.924851832628607,3939.0,255.0,394.6118199659363
110,Concrete,concrete,mlp,0.12,0.0044,0.1,1100127,4,0.6134316134316135,0.8832236842105263,10,165.80064392089844,0.9032357432323168,5744.0,243.0,568.1812942214499
110,Concrete,concrete,mlp,0.12,0.0044,0.1,1100128,5,0.6021294021294021,0.8486842105263158,10,160.8585205078125,0.9302194303211844,4387.0,278.0,483.31411099131486
110,Concrete,concrete,mlp,0.12,0.0044,0.1,1100129,6,0.5662571662571663,0.8733552631578947,10,144.07395935058594,0.8925984298237896,3540.0,287.0,448.993703671146
110,Concrete,concrete,mlp,0.12,0.0044,0.1,1100130,7,0.5723177723177724,0.8157894736842105,24,121.56912994384766,0.8877704548136979,2356.0,225.0,276.3034726148245
114,Concrete,concrete,mlp,0.12,0.00165,0.2,1140123,0,0.6494676494676495,0.8832236842105263,10,548.2025756835938,0.9625698995772836,3832.0,873.0,846.9024298778015
114,Concrete,concrete,mlp,0.12,0.00165,0.2,1140124,1,0.6034398034398034,0.7730263157894737,8,588.7234497070312,0.9750013379421458,6998.0,902.0,994.155456361239
114,Concrete,concrete,mlp,0.12,0.00165,0.2,1140125,2,0.6186732186732187,0.8470394736842105,9,581.8745727539062,0.9611005497937972,4983.0,869.0,906.1430969017792
114,Concrete,concrete,mlp,0.12,0.00165,0.2,1140126,3,0.6435708435708436,0.881578947368421,8,689.5980834960938,0.9750737014484088,4914.0,1099.0,1067.112393056148
114,Concrete,concrete,mlp,0.12,0.00165,0.2,1140127,4,0.6316134316134316,0.8881578947368421,11,586.3247680664062,0.9658566053161114,3393.0,836.0,814.918108683782
114,Concrete,concrete,mlp,0.12,0.00165,0.2,1140128,5,0.5945945945945946,0.8717105263157895,15,498.76849365234375,0.959241161814201,4622.0,640.0,712.2680261242539
114,Concrete,concrete,mlp,0.12,0.00165,0.2,1140129,6,0.6067158067158067,0.850328947368421,15,529.3826293945312,0.9679725769478406,2791.0,689.0,679.9544208172744
114,Concrete,concrete,mlp,0.12,0.00165,0.2,1140130,7,0.59000819000819,0.8601973684210527,9,625.6270141601562,0.9700166264595604,5965.0,933.0,986.179120289367
118,Concrete,concrete,mlp,0.12,0.0044,0.2,1180123,0,0.6075348075348075,0.8898026315789473,19,141.62701416015625,0.8839017054197692,2917.0,177.0,268.8250574628049
118,Concrete,concrete,mlp,0.12,0.0044,0.2,1180124,1,0.5312039312039312,0.8700657894736842,7,233.74598693847656,0.933003717535397,6845.0,398.0,876.9950261711656
118,Concrete,concrete,mlp,0.12,0.0044,0.2,1180125,2,0.5855855855855856,0.8865131578947368,12,165.94854736328125,0.8923823558875441,5142.0,223.0,452.0189233417778
118,Concrete,concrete,mlp,0.12,0.0044,0.2,1180126,3,0.6140868140868141,0.8141447368421053,12,156.848876953125,0.907748179782336,4201.0,228.0,374.7419054679742
118,Concrete,concrete,mlp,0.12,0.0044,0.2,1180127,4,0.6075348075348075,0.8075657894736842,13,149.0128631591797,0.9110802346773113,1814.0,242.0,266.56493477767765
118,Concrete,concrete,mlp,0.12,0.0044,0.2,1180128,5,0.6093366093366094,0.8766447368421053,11,169.73312377929688,0.9180454191186778,3306.0,246.0,343.1540294310396
118,Concrete,concrete,mlp,0.12,0.0044,0.2,1180129,6,0.6478296478296478,0.850328947368421,17,142.10289001464844,0.8600203311860731,3888.0,168.0,300.6622717879222
118,Concrete,concrete,mlp,0.12,0.0044,0.2,1180130,7,0.6529074529074529,0.881578947368421,10,174.9582061767578,0.9094114192668912,2759.0,259.0,328.8093894512357
122,Concrete,concrete,mlp,0.12,0.00165,0.4,1220123,0,0.6185094185094185,0.8865131578947368,10,569.073974609375,0.9662003056905132,8113.0,768.0,908.9486706893366
122,Concrete,concrete,mlp,0.12,0.00165,0.4,1220124,1,0.6478296478296478,0.8470394736842105,10,642.639892578125,0.970921226643556,4210.0,930.0,908.1814321647704
122,Concrete,concrete,mlp,0.12,0.00165,0.4,1220125,2,0.6178542178542179,0.875,7,648.3440551757812,0.9794872602075464,4479.0,1206.0,1115.7743417475322
122,Concrete,concrete,mlp,0.12,0.00165,0.4,1220126,3,0.6381654381654381,0.8470394736842105,9,667.1929321289062,0.9666147159068788,5183.0,994.0,1008.9284340181626
122,Concrete,concrete,mlp,0.12,0.00165,0.4,1220127,4,0.5826371826371827,0.8585526315789473,9,595.2700805664062,0.971481182108996,4535.0,925.0,924.0397079223858
122,Concrete,concrete,mlp,0.12,0.00165,0.4,1220128,5,0.6131040131040131,0.8848684210526315,7,682.51123046875,0.9791091089345144,5281.0,1332.0,1277.6185380420643
122,Concrete,concrete,mlp,0.12,0.00165,0.4,1220129,6,0.6111384111384112,0.8421052631578947,8,674.7877807617188,0.9759819723961848,4016.0,1048.0,1011.7236523968896
122,Concrete,concrete,mlp,0.12,0.00165,0.4,1220130,7,0.6276822276822277,0.8486842105263158,8,630.7266845703125,0.977810029469898,4723.0,1003.0,995.9017498306696
126,Concrete,concrete,mlp,0.12,0.0044,0.4,1260123,0,0.596068796068796,0.8700657894736842,13,125.85530853271484,0.8666912604229374,4717.0,147.0,361.19976884468
126,Concrete,concrete,mlp,0.12,0.0044,0.4,1260124,1,0.5868959868959869,0.8569078947368421,10,207.7299041748047,0.9206733159512248,5713.0,268.0,483.9078855407407
126,Concrete,concrete,mlp,0.12,0.0044,0.4,1260125,2,0.5338247338247338,0.8223684210526315,9,163.4115753173828,0.9249146777712792,5103.0,283.0,529.7798051052372
126,Concrete,concrete,mlp,0.12,0.0044,0.4,1260126,3,0.6057330057330057,0.8486842105263158,8,210.1993560791016,0.9250811802518714,6307.0,333.0,612.5698765155809
126,Concrete,concrete,mlp,0.12,0.0044,0.4,1260127,4,0.6206388206388206,0.8322368421052632,9,166.60450744628906,0.9209961567490156,3879.0,288.0,439.3458384381287
126,Concrete,concrete,mlp,0.12,0.0044,0.4,1260128,5,0.5896805896805897,0.8404605263157895,10,179.9967803955078,0.9184198915948528,5385.0,253.0,497.3054662698459
126,Concrete,concrete,mlp,0.12,0.0044,0.4,1260129,6,0.593939393939394,0.8569078947368421,8,175.9003143310547,0.9411143944751332,3268.0,365.0,485.7588819360783
126,Concrete,concrete,mlp,0.12,0.0044,0.4,1260130,7,0.6512694512694512,0.850328947368421,13,158.06109619140625,0.8798983092038605,2913.0,217.0,302.4461902659024
130,L-LSPIN,lspin_tf,linear,0.15,0.00525,0.0,1300123,0,0.6475020475020475,0.8536184210526315,36,189.2250823974609,0.9467440297324832,3861.0,660.0,837.2649421473511
130,L-LSPIN,lspin_tf,linear,0.15,0.00525,0.0,1300124,1,0.597051597051597,0.7763157894736842,28,200.51768493652344,0.9565686364025364,4236.0,720.0,935.194593735446
130,L-LSPIN,lspin_tf,linear,0.15,0.00525,0.0,1300125,2,0.6437346437346437,0.8667763157894737,36,183.8585205078125,0.938224520775092,3688.0,646.0,835.1944138387055
130,L-LSPIN,lspin_tf,linear,0.15,0.00525,0.0,1300126,3,0.5503685503685504,0.84375,88,131.2508087158203,0.933931801870894,2291.0,479.0,581.2114023322537
130,L-LSPIN,lspin_tf,linear,0.15,0.00525,0.0,1300127,4,0.6185094185094185,0.8848684210526315,27,196.7202606201172,0.9418280434315738,3880.0,668.0,856.0173587878344
130,L-LSPIN,lspin_tf,linear,0.15,0.00525,0.0,1300128,5,0.5782145782145782,0.805921052631579,27,196.90997314453125,0.9388588839795649,3798.0,744.0,940.4798119142768
130,L-LSPIN,lspin_tf,linear,0.15,0.00525,0.0,1300129,6,0.5927927927927928,0.8717105263157895,77,141.4662322998047,0.9411738767509208,2595.0,482.0,608.766837127865
130,L-LSPIN,lspin_tf,linear,0.15,0.00525,0.0,1300130,7,0.6610974610974611,0.8898026315789473,64,154.64308166503906,0.936685508873774,2961.0,516.0,667.2243349374554
134,L-LSPIN,lspin_tf,linear,0.15,0.014,0.0,1340123,0,0.6101556101556102,0.8618421052631579,31,83.97749328613281,0.8999398078824458,2347.0,238.0,376.7666408658712
134,L-LSPIN,lspin_tf,linear,0.15,0.014,0.0,1340124,1,0.6314496314496314,0.8782894736842105,41,80.58842468261719,0.9050738414174546,2253.0,249.0,364.470590872842
134,L-LSPIN,lspin_tf,linear,0.15,0.014,0.0,1340125,2,0.6311220311220311,0.8322368421052632,80,64.30546569824219,0.8996470390609679,1735.0,226.0,318.8570314856685
134,L-LSPIN,lspin_tf,linear,0.15,0.014,0.0,1340126,3,0.5967239967239967,0.875,33,100.25723266601562,0.8588806771519545,2452.0,248.0,344.4382929685917
134,L-LSPIN,lspin_tf,linear,0.15,0.014,0.0,1340127,4,0.5913185913185913,0.8667763157894737,60,73.28939056396484,0.8872147860589488,1527.0,231.0,286.7255677368072
134,L-LSPIN,lspin_tf,linear,0.15,0.014,0.0,1340128,5,0.5803439803439804,0.8651315789473685,71,83.75563049316406,0.8964099156739874,1725.0,235.0,275.7585331406509
134,L-LSPIN,lspin_tf,linear,0.15,0.014,0.0,1340129,6,0.5426699426699426,0.8141447368421053,51,91.18328094482422,0.8959939452692193,2052.0,233.0,295.37135563653453
