model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,cluster_ari,cluster_nmi
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,4,149,0.5795265405232285,0.6337934851821648
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,5,149,0.7322987588058044,0.6772506391224806
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,6,149,0.7764318673820672,0.6990450210199688
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,7,149,0.8116772463765698,0.7340046305065732
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,3,149,0.4794825903579435,0.5083676985509619
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,4,149,0.549678458267467,0.584043730298361
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,5,149,0.5216447740877634,0.58666651478409
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,6,149,0.4458413964355368,0.5227123093402093
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,7,149,0.5465308999573899,0.6513399770490884
L-LSPIN,lspin_tf,linear,0.0105,0.2,3,4,149,0.3579671097441458,0.4370807753919064
L-LSPIN,lspin_tf,linear,0.0105,0.2,3,5,149,0.3838448976350018,0.4604635593607836
L-LSPIN,lspin_tf,linear,0.0105,0.2,3,6,149,0.3695530710415581,0.4618162456050531
L-LSPIN,lspin_tf,linear,0.0105,0.2,3,7,149,0.3817589406486891,0.4885181049647599
L-LSPIN,lspin_tf,linear,0.0105,0.2,4,5,149,0.5324614574091586,0.5862708754257598
L-LSPIN,lspin_tf,linear,0.0105,0.2,4,6,149,0.6033822697210274,0.6271877414855387
L-LSPIN,lspin_tf,linear,0.0105,0.2,4,7,149,0.5397941181474988,0.6090690382415407
L-LSPIN,lspin_tf,linear,0.0105,0.2,5,6,149,0.6895589098735138,0.6278973824073335
L-LSPIN,lspin_tf,linear,0.0105,0.2,5,7,149,0.80326732513972,0.730046974618683
L-LSPIN,lspin_tf,linear,0.0105,0.2,6,7,149,0.7427967600664205,0.6654971556933367
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,1,153,0.8798259011837283,0.8170380614835538
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,2,153,0.8937081222261245,0.8092983546813565
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,3,153,0.8825047354532579,0.7983044111200801
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,4,153,0.5114175755219308,0.6652780872058383
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,5,153,0.9554009812587456,0.9081530824033728
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,6,153,0.8362526243341212,0.7346461989446792
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,7,153,0.5241158477826502,0.6896276843769337
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,2,153,0.8744910663648288,0.8463842895487473
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,3,153,0.9207277495740268,0.8856262199916639
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,4,153,0.5588409656107348,0.686898660081403
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,5,153,0.8665881533903629,0.7940146622425102
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,6,153,0.9142102033633523,0.847569512674291
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,7,153,0.5711609099117079,0.7102868698817543
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,3,153,0.9314943572193805,0.875892111559615
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,4,153,0.5244479853482108,0.6890050222249334
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,5,153,0.8937276987879329,0.7905059708258162
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,6,153,0.8486597509296061,0.7598598609900207
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,7,153,0.5492404824423557,0.7241659110419087
L-LSPIN,lspin_tf,linear,0.0035,0.4,3,4,153,0.540366668581331,0.6943210389541149
L-LSPIN,lspin_tf,linear,0.0035,0.4,3,5,153,0.8638353066685162,0.7665673268467476
L-LSPIN,lspin_tf,linear,0.0035,0.4,3,6,153,0.8998824693664437,0.8126935309283664
L-LSPIN,lspin_tf,linear,0.0035,0.4,3,7,153,0.5582537469280318,0.7265254896119526
L-LSPIN,lspin_tf,linear,0.0035,0.4,4,5,153,0.5156664392521668,0.6774324600552314
L-LSPIN,lspin_tf,linear,0.0035,0.4,4,6,153,0.5626749200566238,0.7008853940717823
L-LSPIN,lspin_tf,linear,0.0035,0.4,4,7,153,0.8929624086422914,0.8745115855307107
L-LSPIN,lspin_tf,linear,0.0035,0.4,5,6,153,0.8473543687601451,0.763354102175913
L-LSPIN,lspin_tf,linear,0.0035,0.4,5,7,153,0.5344494259612275,0.701373089077452
L-LSPIN,lspin_tf,linear,0.0035,0.4,6,7,153,0.5674250825677705,0.7083567885490333
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,1,157,0.7030790034755158,0.6513250632739915
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,2,157,0.4734555671282562,0.5937130567744876
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,3,157,0.8777163649032881,0.7956094925802062
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,4,157,0.8588696968953498,0.78481698410548
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,5,157,0.7602692184271548,0.6618793317976687
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,6,157,0.553984279669531,0.6101757710117492
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,7,157,0.8589575595586882,0.8001930407158985
L-LSPIN,lspin_tf,linear,0.0105,0.4,1,2,157,0.4647145709663368,0.5668371742130106
L-LSPIN,lspin_tf,linear,0.0105,0.4,1,3,157,0.7559758456426323,0.7045603660051971
L-LSPIN,lspin_tf,linear,0.0105,0.4,1,4,157,0.7116153405667835,0.6808851324167876
L-LSPIN,lspin_tf,linear,0.0105,0.4,1,5,157,0.6737038132832824,0.6257999923257296
L-LSPIN,lspin_tf,linear,0.0105,0.4,1,6,157,0.6152748809080472,0.6456610011634022
L-LSPIN,lspin_tf,linear,0.0105,0.4,1,7,157,0.6770326597928646,0.6334129865543145
L-LSPIN,lspin_tf,linear,0.0105,0.4,2,3,157,0.4573954006028455,0.5681684647627856
L-LSPIN,lspin_tf,linear,0.0105,0.4,2,4,157,0.4791551502720283,0.6115903927246997
L-LSPIN,lspin_tf,linear,0.0105,0.4,2,5,157,0.4255167570836986,0.5191215646274304
L-LSPIN,lspin_tf,linear,0.0105,0.4,2,6,157,0.4887661400406204,0.540174770203055
L-LSPIN,lspin_tf,linear,0.0105,0.4,2,7,157,0.4370322526284574,0.5467992992630956
L-LSPIN,lspin_tf,linear,0.0105,0.4,3,4,157,0.8553121599430256,0.774518714563918
L-LSPIN,lspin_tf,linear,0.0105,0.4,3,5,157,0.756174145509427,0.6486555951861781
L-LSPIN,lspin_tf,linear,0.0105,0.4,3,6,157,0.5737159218185587,0.6263841515742586
L-LSPIN,lspin_tf,linear,0.0105,0.4,3,7,157,0.8109702628241031,0.7286795342930721
L-LSPIN,lspin_tf,linear,0.0105,0.4,4,5,157,0.7629457652981547,0.6708482007446436
L-LSPIN,lspin_tf,linear,0.0105,0.4,4,6,157,0.553509382479509,0.6063220413668207
L-LSPIN,lspin_tf,linear,0.0105,0.4,4,7,157,0.7895019497348676,0.7239768044877126
L-LSPIN,lspin_tf,linear,0.0105,0.4,5,6,157,0.5406444987678188,0.5807558042216006
L-LSPIN,lspin_tf,linear,0.0105,0.4,5,7,157,0.8393758306464223,0.7695436810373807
L-LSPIN,lspin_tf,linear,0.0105,0.4,6,7,157,0.516537232634932,0.5650037422511478
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,1,161,0.5066700291703825,0.5713124964397771
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,2,161,0.2704493974077273,0.3333229951057477
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,3,161,0.3243995359772966,0.4147526393321389
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,4,161,0.3361376436948771,0.4503605036236746
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,5,161,0.4207060931738501,0.4300201663883334
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,6,161,0.319071944563655,0.4018126957575703
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,7,161,0.5190861686125945,0.5436146359510469
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,2,161,0.278880404772478,0.3840717945421332
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,3,161,0.3672137552865239,0.4315628736161583
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,4,161,0.4363997512162971,0.4538937101127785
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,5,161,0.4631955753447512,0.4506546558706734
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,6,161,0.5210180568477505,0.5235579204795445
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,7,161,0.5925760186987868,0.6011887122194941
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,3,161,0.3102178960733833,0.4045235787981834
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,4,161,0.2900630816724369,0.3803497269429385
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,5,161,0.3266413163203667,0.4185390559606613
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,6,161,0.3378400035360176,0.4326558957488214
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,7,161,0.2678252974858875,0.3655274355977266
L-LSPIN,lspin_tf,linear,0.0035,0.0,3,4,161,0.3712331404104431,0.4323035078230602
L-LSPIN,lspin_tf,linear,0.0035,0.0,3,5,161,0.3338062271888061,0.4278220069231423
L-LSPIN,lspin_tf,linear,0.0035,0.0,3,6,161,0.4716550956168234,0.4869000776408901
L-LSPIN,lspin_tf,linear,0.0035,0.0,3,7,161,0.3400469075525558,0.4159073955463405
L-LSPIN,lspin_tf,linear,0.0035,0.0,4,5,161,0.3899035287525615,0.4004249531607627
L-LSPIN,lspin_tf,linear,0.0035,0.0,4,6,161,0.3633370589963208,0.4201019054059772
L-LSPIN,lspin_tf,linear,0.0035,0.0,4,7,161,0.4480980092380536,0.4969729176150144
L-LSPIN,lspin_tf,linear,0.0035,0.0,5,6,161,0.4793454077628565,0.5361855959541673
L-LSPIN,lspin_tf,linear,0.0035,0.0,5,7,161,0.5338400662849506,0.5371003936225218
L-LSPIN,lspin_tf,linear,0.0035,0.0,6,7,161,0.4510854139683407,0.5025136804885887
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,1,165,0.4231698020711857,0.4387881861738208
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,2,165,0.5245033985859733,0.5291172427017512
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,3,165,0.4798393074955392,0.5547503668751578
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,4,165,0.3039074311948865,0.371341678594821
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,5,165,0.3669252475840488,0.4288128573108399
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,6,165,0.2509009967673742,0.3061467315309473
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,7,165,0.52636485501645,0.5289713035691004
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,2,165,0.5598980197257647,0.5461932199753986
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,3,165,0.4432578594103736,0.4764969205178201
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,4,165,0.2972881542405987,0.3767378357511436
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,5,165,0.2585357463075708,0.3553538419948679
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,6,165,0.283288557103013,0.3480722441083746
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,7,165,0.4953229020270202,0.501602931807576
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,3,165,0.4925010785929943,0.5218200008285011
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,4,165,0.2909137064385652,0.3697120956554026
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,5,165,0.28255661622292,0.3613564110661791
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,6,165,0.2622126659402488,0.3308497788035371
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,7,165,0.5833922761834388,0.5916549053296238
L-LSPIN,lspin_tf,linear,0.0105,0.0,3,4,165,0.4484492596951121,0.4794252666815149
L-LSPIN,lspin_tf,linear,0.0105,0.0,3,5,165,0.3829146600468727,0.3968766069948957
L-LSPIN,lspin_tf,linear,0.0105,0.0,3,6,165,0.242403097275254,0.3123377543788418
L-LSPIN,lspin_tf,linear,0.0105,0.0,3,7,165,0.4461245647658349,0.525371524308373
L-LSPIN,lspin_tf,linear,0.0105,0.0,4,5,165,0.3633248462845773,0.409520541553207
L-LSPIN,lspin_tf,linear,0.0105,0.0,4,6,165,0.2176158429922941,0.3457333280788365
L-LSPIN,lspin_tf,linear,0.0105,0.0,4,7,165,0.2813371168138744,0.3901917270438947
L-LSPIN,lspin_tf,linear,0.0105,0.0,5,6,165,0.1988875748459995,0.3084890308473284
L-LSPIN,lspin_tf,linear,0.0105,0.0,5,7,165,0.2294131027262909,0.3397005345358811
L-LSPIN,lspin_tf,linear,0.0105,0.0,6,7,165,0.3355872418947475,0.3630355780045112
L-LSPIN,lspin_tf,linear,0.0035,0.1,0,1,169,0.9431339054892734,0.8990896403651608
L-LSPIN,lspin_tf,linear,0.0035,0.1,0,2,169,0.8986454177808699,0.8604829101247168
L-LSPIN,lspin_tf,linear,0.0035,0.1,0,3,169,0.569833323149624,0.7357910752030684
L-LSPIN,lspin_tf,linear,0.0035,0.1,0,4,169,0.5628443828698941,0.7065496241091189
L-LSPIN,lspin_tf,linear,0.0035,0.1,0,5,169,0.8386094983435338,0.8079192857214758
L-LSPIN,lspin_tf,linear,0.0035,0.1,0,6,169,0.9121721031206392,0.8604613582319874
L-LSPIN,lspin_tf,linear,0.0035,0.1,0,7,169,0.9320208795641892,0.8891828880647948
L-LSPIN,lspin_tf,linear,0.0035,0.1,1,2,169,0.92134347533583,0.8822553815114953
L-LSPIN,lspin_tf,linear,0.0035,0.1,1,3,169,0.5777646443659636,0.7434259308572904
L-LSPIN,lspin_tf,linear,0.0035,0.1,1,4,169,0.5668751977607509,0.7012741625947864
L-LSPIN,lspin_tf,linear,0.0035,0.1,1,5,169,0.8394341751435334,0.8033010811410508
L-LSPIN,lspin_tf,linear,0.0035,0.1,1,6,169,0.9425350848265466,0.9023879825304773
L-LSPIN,lspin_tf,linear,0.0035,0.1,1,7,169,0.9400462826620962,0.8961761649387421
L-LSPIN,lspin_tf,linear,0.0035,0.1,2,3,169,0.5932405613583803,0.7555429963512693
L-LSPIN,lspin_tf,linear,0.0035,0.1,2,4,169,0.5792659233705261,0.7001985485745659
L-LSPIN,lspin_tf,linear,0.0035,0.1,2,5,169,0.822384112693088,0.819090337515
L-LSPIN,lspin_tf,linear,0.0035,0.1,2,6,169,0.9140560188662966,0.8803865814836221
L-LSPIN,lspin_tf,linear,0.0035,0.1,2,7,169,0.8900920581698787,0.8533378251934234
L-LSPIN,lspin_tf,linear,0.0035,0.1,3,4,169,0.8054288879629319,0.8101219198219675
L-LSPIN,lspin_tf,linear,0.0035,0.1,3,5,169,0.5479706438234587,0.7265729481770303
L-LSPIN,lspin_tf,linear,0.0035,0.1,3,6,169,0.5765451231274419,0.733890654819585
L-LSPIN,lspin_tf,linear,0.0035,0.1,3,7,169,0.5698893200202547,0.7434078655529455
L-LSPIN,lspin_tf,linear,0.0035,0.1,4,5,169,0.5392857495843072,0.6971114017115755
L-LSPIN,lspin_tf,linear,0.0035,0.1,4,6,169,0.5697398560421069,0.6937242632527808
L-LSPIN,lspin_tf,linear,0.0035,0.1,4,7,169,0.5661056042908824,0.7158081815350885
L-LSPIN,lspin_tf,linear,0.0035,0.1,5,6,169,0.8737553414435338,0.8150301135673552
L-LSPIN,lspin_tf,linear,0.0035,0.1,5,7,169,0.8686859667928466,0.8183562015375269
L-LSPIN,lspin_tf,linear,0.0035,0.1,6,7,169,0.939974999070532,0.8833791277020303
L-LSPIN,lspin_tf,linear,0.0105,0.1,0,1,173,0.505365909990111,0.5672057543734598
L-LSPIN,lspin_tf,linear,0.0105,0.1,0,2,173,0.5216966834148095,0.5797036552537131
L-LSPIN,lspin_tf,linear,0.0105,0.1,0,3,173,0.7489716066226731,0.7298845077364908
L-LSPIN,lspin_tf,linear,0.0105,0.1,0,4,173,0.511183305711299,0.5734156129450082
L-LSPIN,lspin_tf,linear,0.0105,0.1,0,5,173,0.4914082116728344,0.5600644776930381
L-LSPIN,lspin_tf,linear,0.0105,0.1,0,6,173,0.5166582432831561,0.5796117596676215
L-LSPIN,lspin_tf,linear,0.0105,0.1,0,7,173,0.6494647794741477,0.6854710482308441
L-LSPIN,lspin_tf,linear,0.0105,0.1,1,2,173,0.7187027607239227,0.6209242031848508
L-LSPIN,lspin_tf,linear,0.0105,0.1,1,3,173,0.4924452395026797,0.5856822451344322
L-LSPIN,lspin_tf,linear,0.0105,0.1,1,4,173,0.7120820014134158,0.6205148086921654
L-LSPIN,lspin_tf,linear,0.0105,0.1,1,5,173,0.7575516256608406,0.6586569461272813
L-LSPIN,lspin_tf,linear,0.0105,0.1,1,6,173,0.8083440624758155,0.7107740323392632
L-LSPIN,lspin_tf,linear,0.0105,0.1,1,7,173,0.6451704783870797,0.647196227955048
L-LSPIN,lspin_tf,linear,0.0105,0.1,2,3,173,0.5606605558802914,0.6369472970435195
L-LSPIN,lspin_tf,linear,0.0105,0.1,2,4,173,0.8784879633120181,0.7965947989805727
L-LSPIN,lspin_tf,linear,0.0105,0.1,2,5,173,0.7735375804015059,0.6867920292053757
L-LSPIN,lspin_tf,linear,0.0105,0.1,2,6,173,0.8079628242384096,0.7233247554136555
L-LSPIN,lspin_tf,linear,0.0105,0.1,2,7,173,0.6660412746505502,0.6340623628378118
L-LSPIN,lspin_tf,linear,0.0105,0.1,3,4,173,0.5076229068037246,0.5802951728693059
L-LSPIN,lspin_tf,linear,0.0105,0.1,3,5,173,0.5219786643989033,0.6339509982651111
L-LSPIN,lspin_tf,linear,0.0105,0.1,3,6,173,0.5280921919949274,0.6176136208198932
L-LSPIN,lspin_tf,linear,0.0105,0.1,3,7,173,0.6071329519485993,0.6600799624258653
L-LSPIN,lspin_tf,linear,0.0105,0.1,4,5,173,0.7513901682638475,0.6623413643125804
L-LSPIN,lspin_tf,linear,0.0105,0.1,4,6,173,0.80033819419024,0.7223021916470701
L-LSPIN,lspin_tf,linear,0.0105,0.1,4,7,173,0.6694597533377378,0.6518134984653037
L-LSPIN,lspin_tf,linear,0.0105,0.1,5,6,173,0.7799628410711753,0.6868517193360415
L-LSPIN,lspin_tf,linear,0.0105,0.1,5,7,173,0.6454989285046061,0.6112791768654774
L-LSPIN,lspin_tf,linear,0.0105,0.1,6,7,173,0.6896498634012836,0.6647873350383313
L-LSPIN,lspin_tf,linear,0.0035,0.2,0,1,177,0.900225749748256,0.8982396793513601
L-LSPIN,lspin_tf,linear,0.0035,0.2,0,2,177,0.5722460769163933,0.7061350809063237
L-LSPIN,lspin_tf,linear,0.0035,0.2,0,3,177,0.5709403665968934,0.7174352030657011
L-LSPIN,lspin_tf,linear,0.0035,0.2,0,4,177,0.9017936687996274,0.8819361053182887
L-LSPIN,lspin_tf,linear,0.0035,0.2,0,5,177,0.5897155060804967,0.7250963104894197
L-LSPIN,lspin_tf,linear,0.0035,0.2,0,6,177,0.5929741565627549,0.7428120571224933
L-LSPIN,lspin_tf,linear,0.0035,0.2,0,7,177,0.5533658704434902,0.7091565951082553
L-LSPIN,lspin_tf,linear,0.0035,0.2,1,2,177,0.5767959451858597,0.7192112279701801
L-LSPIN,lspin_tf,linear,0.0035,0.2,1,3,177,0.5774139860809987,0.7277202003709842
L-LSPIN,lspin_tf,linear,0.0035,0.2,1,4,177,0.8254248237507196,0.8201129858275928
L-LSPIN,lspin_tf,linear,0.0035,0.2,1,5,177,0.5883158540153957,0.7274905639102243
L-LSPIN,lspin_tf,linear,0.0035,0.2,1,6,177,0.59889418244677,0.7565133097462604
L-LSPIN,lspin_tf,linear,0.0035,0.2,1,7,177,0.5595003082006126,0.7192110485920213
L-LSPIN,lspin_tf,linear,0.0035,0.2,2,3,177,0.9160510685304222,0.8578944684374535
L-LSPIN,lspin_tf,linear,0.0035,0.2,2,4,177,0.5488344070835248,0.6630177561317541
L-LSPIN,lspin_tf,linear,0.0035,0.2,2,5,177,0.901729693429314,0.8433872438737022
L-LSPIN,lspin_tf,linear,0.0035,0.2,2,6,177,0.9398321489600312,0.8776795711507294
L-LSPIN,lspin_tf,linear,0.0035,0.2,2,7,177,0.9141919779725676,0.8455587001753594
L-LSPIN,lspin_tf,linear,0.0035,0.2,3,4,177,0.552087616943891,0.6831031517790341
L-LSPIN,lspin_tf,linear,0.0035,0.2,3,5,177,0.9105437023287074,0.8620846618533988
L-LSPIN,lspin_tf,linear,0.0035,0.2,3,6,177,0.9425468174318496,0.8756850049583802
L-LSPIN,lspin_tf,linear,0.0035,0.2,3,7,177,0.9508530975969112,0.900902369318266
L-LSPIN,lspin_tf,linear,0.0035,0.2,4,5,177,0.5641807121971466,0.679345983974599
L-LSPIN,lspin_tf,linear,0.0035,0.2,4,6,177,0.568069063081528,0.6949959723787662
L-LSPIN,lspin_tf,linear,0.0035,0.2,4,7,177,0.5339446514629403,0.6740027869387429
L-LSPIN,lspin_tf,linear,0.0035,0.2,5,6,177,0.9182157404858394,0.8701546947149243
L-LSPIN,lspin_tf,linear,0.0035,0.2,5,7,177,0.89240135765772,0.8468177936064994
L-LSPIN,lspin_tf,linear,0.0035,0.2,6,7,177,0.9467087076001374,0.8949155062964324
L-LSPIN,lspin_tf,linear,0.0105,0.2,0,1,181,0.4030043096720169,0.5069405288358473
L-LSPIN,lspin_tf,linear,0.0105,0.2,0,2,181,0.6732633315580892,0.6375409100850218
L-LSPIN,lspin_tf,linear,0.0105,0.2,0,3,181,0.6641630035792834,0.6407285347556413
L-LSPIN,lspin_tf,linear,0.0105,0.2,0,4,181,0.4819860608339054,0.5369110763412677
L-LSPIN,lspin_tf,linear,0.0105,0.2,0,5,181,0.4963086230680129,0.5389312492832738
L-LSPIN,lspin_tf,linear,0.0105,0.2,0,6,181,0.439257107591614,0.5343226657723408
L-LSPIN,lspin_tf,linear,0.0105,0.2,0,7,181,0.7325464494610918,0.7024013697583082
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,2,181,0.4509170469099805,0.537455709636351
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,3,181,0.5404777483815656,0.6224671536039066
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,4,181,0.5044303538928443,0.5455073770937509
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,5,181,0.4863822828327781,0.5237819216395715
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,6,181,0.2594563113306108,0.3866680221242946
L-LSPIN,lspin_tf,linear,0.0105,0.2,1,7,181,0.4742552709625764,0.5827950032774464
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,3,181,0.660014900309269,0.6447863215052113
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,4,181,0.5409359437888349,0.6172935178488895
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,5,181,0.4999685390281062,0.5364731932406789
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,6,181,0.4049764023946213,0.5267600956865254
L-LSPIN,lspin_tf,linear,0.0105,0.2,2,7,181,0.825708017622846,0.7834828687317535
L-LSPIN,lspin_tf,linear,0.0105,0.2,3,4,181,0.4674408594844889,0.5219578577275873
L-LSPIN,lspin_tf,linear,0.0105,0.2,3,5,181,0.5478528336482658,0.5585829682454391
L-LSPIN,lspin_tf,linear,0.0105,0.2,3,6,181,0.3520558821799914,0.4538307245142046
L-LSPIN,lspin_tf,linear,0.0105,0.2,3,7,181,0.69887960118733,0.7296722481348918
L-LSPIN,lspin_tf,linear,0.0105,0.2,4,5,181,0.676568819581208,0.6527179702010104
L-LSPIN,lspin_tf,linear,0.0105,0.2,4,6,181,0.5388786940928026,0.5882950280849292
L-LSPIN,lspin_tf,linear,0.0105,0.2,4,7,181,0.523620259179688,0.5859231648922638
L-LSPIN,lspin_tf,linear,0.0105,0.2,5,6,181,0.4897272495575154,0.5462036297882703
L-LSPIN,lspin_tf,linear,0.0105,0.2,5,7,181,0.5104705793023072,0.5422812171015811
L-LSPIN,lspin_tf,linear,0.0105,0.2,6,7,181,0.4028720076331998,0.5170850349912547
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,1,185,0.5707041854276048,0.7278894360479237
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,2,185,0.8653109711734313,0.8178370925333128
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,3,185,0.9428061239408072,0.8785328208465214
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,4,185,0.9420925751025838,0.8989603084176525
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,5,185,0.8752611256721972,0.8419041819764735
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,6,185,0.5666055729831527,0.714492941315588
L-LSPIN,lspin_tf,linear,0.0035,0.4,0,7,185,0.5492702761596683,0.6701234662939183
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,2,185,0.5974958553290144,0.7280482858597036
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,3,185,0.584791252753483,0.724543520423386
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,4,185,0.5974151506630083,0.7494271132554685
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,5,185,0.5852987222507362,0.7352704764671942
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,6,185,0.7769583875329114,0.8087190169813491
L-LSPIN,lspin_tf,linear,0.0035,0.4,1,7,185,0.7155879888847456,0.7582288849379131
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,3,185,0.8488872178284801,0.7940462676994946
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,4,185,0.8813069348200646,0.8324438170431586
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,5,185,0.8460361379066418,0.8432802268786457
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,6,185,0.5857984361554743,0.7083436154562605
L-LSPIN,lspin_tf,linear,0.0035,0.4,2,7,185,0.5724073664691146,0.6898872961522143
L-LSPIN,lspin_tf,linear,0.0035,0.4,3,4,185,0.9471724850300308,0.8767258208455618
L-LSPIN,lspin_tf,linear,0.0035,0.4,3,5,185,0.8699593821332079,0.8038526454625997
L-LSPIN,lspin_tf,linear,0.0035,0.4,3,6,185,0.5790693132922793,0.7062433817476947
L-LSPIN,lspin_tf,linear,0.0035,0.4,3,7,185,0.5622034463560934,0.6722220491259283
L-LSPIN,lspin_tf,linear,0.0035,0.4,4,5,185,0.8895772269036694,0.8492577827937665
L-LSPIN,lspin_tf,linear,0.0035,0.4,4,6,185,0.5928872029746906,0.7377417560588715
L-LSPIN,lspin_tf,linear,0.0035,0.4,4,7,185,0.5753041790147657,0.6976889170356425
L-LSPIN,lspin_tf,linear,0.0035,0.4,5,6,185,0.5997258367075815,0.7478902574954484
L-LSPIN,lspin_tf,linear,0.0035,0.4,5,7,185,0.5948933861448575,0.7231789772405582
L-LSPIN,lspin_tf,linear,0.0035,0.4,6,7,185,0.857038710602995,0.8483282866600024
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,1,189,0.6128933751239504,0.6135704660033897
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,2,189,0.6154046618703738,0.6305685539481962
L-LSPIN,lspin_tf,linear,0.0105,0.4,0,3,189,0.4594998670951998,0.5832243212242962
