histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
CHOL,11,0.4545454545454545,Concrete,0.15,0.0017,0.1,860124
COAD,130,0.5765579859678085,Concrete,0.15,0.0017,0.1,860124
DLBC,14,0.4888888888888889,Concrete,0.15,0.0017,0.1,860124
ESCA,48,0.4202127659574468,Concrete,0.15,0.0017,0.1,860124
GBM,46,0.4974747474747474,Concrete,0.15,0.0017,0.1,860124
HNSC,150,0.5528604884576781,Concrete,0.15,0.0017,0.1,860124
KICH,19,1.0,Concrete,0.15,0.0017,0.1,860124
KIRC,158,0.6330653069229261,Concrete,0.15,0.0017,0.1,860124
KIRP,85,0.8187311178247734,Concrete,0.15,0.0017,0.1,860124
LGG,152,0.7950543274634695,Concrete,0.15,0.0017,0.1,860124
LIHC,110,0.6131441374159821,Concrete,0.15,0.0017,0.1,860124
LUAD,150,0.7111380634728118,Concrete,0.15,0.0017,0.1,860124
LUSC,148,0.5173611111111112,Concrete,0.15,0.0017,0.1,860124
MESO,25,0.6089965397923875,Concrete,0.15,0.0017,0.1,860124
OV,112,0.5160077951002228,Concrete,0.15,0.0017,0.1,860124
PAAD,53,0.6489226869455006,Concrete,0.15,0.0017,0.1,860124
PCPG,53,0.6333333333333333,Concrete,0.15,0.0017,0.1,860124
PRAD,149,0.2857142857142857,Concrete,0.15,0.0017,0.1,860124
READ,47,0.5868544600938967,Concrete,0.15,0.0017,0.1,860124
SARC,77,0.6180430879712747,Concrete,0.15,0.0017,0.1,860124
SKCM,29,0.5725806451612904,Concrete,0.15,0.0017,0.1,860124
STAD,105,0.5395894428152492,Concrete,0.15,0.0017,0.1,860124
TGCT,40,0.3611111111111111,Concrete,0.15,0.0017,0.1,860124
THCA,150,0.7453125,Concrete,0.15,0.0017,0.1,860124
THYM,35,0.68,Concrete,0.15,0.0017,0.1,860124
UCEC,162,0.6624293785310734,Concrete,0.15,0.0017,0.1,860124
UCS,16,0.4938271604938271,Concrete,0.15,0.0017,0.1,860124
UVM,24,0.7363636363636363,Concrete,0.15,0.0017,0.1,860124
ACC,24,0.8195488721804511,Concrete,0.15,0.0017,0.1,860125
BLCA,121,0.6241560390097525,Concrete,0.15,0.0017,0.1,860125
BRCA,321,0.6454272863568216,Concrete,0.15,0.0017,0.1,860125
CESC,87,0.6517571884984026,Concrete,0.15,0.0017,0.1,860125
CHOL,11,0.5757575757575758,Concrete,0.15,0.0017,0.1,860125
COAD,130,0.540652084193149,Concrete,0.15,0.0017,0.1,860125
DLBC,14,0.4444444444444444,Concrete,0.15,0.0017,0.1,860125
ESCA,48,0.5186170212765957,Concrete,0.15,0.0017,0.1,860125
GBM,46,0.5176767676767676,Concrete,0.15,0.0017,0.1,860125
HNSC,150,0.5023419203747073,Concrete,0.15,0.0017,0.1,860125
KICH,19,0.9655172413793104,Concrete,0.15,0.0017,0.1,860125
KIRC,158,0.6513041772896646,Concrete,0.15,0.0017,0.1,860125
KIRP,85,0.8126888217522659,Concrete,0.15,0.0017,0.1,860125
LGG,152,0.7411015361558636,Concrete,0.15,0.0017,0.1,860125
LIHC,110,0.6131441374159821,Concrete,0.15,0.0017,0.1,860125
LUAD,150,0.7085102082069942,Concrete,0.15,0.0017,0.1,860125
LUSC,148,0.5178571428571429,Concrete,0.15,0.0017,0.1,860125
MESO,25,0.6782006920415224,Concrete,0.15,0.0017,0.1,860125
OV,112,0.544543429844098,Concrete,0.15,0.0017,0.1,860125
PAAD,53,0.6768060836501901,Concrete,0.15,0.0017,0.1,860125
PCPG,53,0.8333333333333334,Concrete,0.15,0.0017,0.1,860125
PRAD,149,0.3303571428571428,Concrete,0.15,0.0017,0.1,860125
READ,47,0.5915492957746479,Concrete,0.15,0.0017,0.1,860125
SARC,77,0.7351885098743267,Concrete,0.15,0.0017,0.1,860125
SKCM,29,0.3387096774193548,Concrete,0.15,0.0017,0.1,860125
STAD,105,0.4512463343108504,Concrete,0.15,0.0017,0.1,860125
TGCT,40,0.8888888888888888,Concrete,0.15,0.0017,0.1,860125
THCA,150,0.6703125,Concrete,0.15,0.0017,0.1,860125
THYM,35,0.84,Concrete,0.15,0.0017,0.1,860125
UCEC,162,0.6048728813559322,Concrete,0.15,0.0017,0.1,860125
UCS,16,0.382716049382716,Concrete,0.15,0.0017,0.1,860125
UVM,24,0.7818181818181819,Concrete,0.15,0.0017,0.1,860125
ACC,24,0.8270676691729323,Concrete,0.15,0.0014,0.1,900123
BLCA,121,0.5688922230557639,Concrete,0.15,0.0014,0.1,900123
BRCA,321,0.6345577211394303,Concrete,0.15,0.0014,0.1,900123
CESC,87,0.5878594249201278,Concrete,0.15,0.0014,0.1,900123
CHOL,11,0.5757575757575758,Concrete,0.15,0.0014,0.1,900123
COAD,130,0.5179529508873297,Concrete,0.15,0.0014,0.1,900123
DLBC,14,0.3111111111111111,Concrete,0.15,0.0014,0.1,900123
ESCA,48,0.4787234042553192,Concrete,0.15,0.0014,0.1,900123
GBM,46,0.5959595959595959,Concrete,0.15,0.0014,0.1,900123
HNSC,150,0.577785212445634,Concrete,0.15,0.0014,0.1,900123
KICH,19,1.0,Concrete,0.15,0.0014,0.1,900123
KIRC,158,0.68209452833889,Concrete,0.15,0.0014,0.1,900123
KIRP,85,0.8383685800604229,Concrete,0.15,0.0014,0.1,900123
LGG,152,0.7620831772199326,Concrete,0.15,0.0014,0.1,900123
LIHC,110,0.6314413741598207,Concrete,0.15,0.0014,0.1,900123
LUAD,150,0.6638366686880938,Concrete,0.15,0.0014,0.1,900123
LUSC,148,0.4914682539682539,Concrete,0.15,0.0014,0.1,900123
MESO,25,0.6539792387543253,Concrete,0.15,0.0014,0.1,900123
OV,112,0.5239420935412027,Concrete,0.15,0.0014,0.1,900123
PAAD,53,0.714828897338403,Concrete,0.15,0.0014,0.1,900123
PCPG,53,0.6333333333333333,Concrete,0.15,0.0014,0.1,900123
PRAD,149,0.1785714285714285,Concrete,0.15,0.0014,0.1,900123
READ,47,0.6854460093896714,Concrete,0.15,0.0014,0.1,900123
SARC,77,0.5915619389587073,Concrete,0.15,0.0014,0.1,900123
SKCM,29,0.5241935483870968,Concrete,0.15,0.0014,0.1,900123
STAD,105,0.4948680351906158,Concrete,0.15,0.0014,0.1,900123
TGCT,40,0.8611111111111112,Concrete,0.15,0.0014,0.1,900123
THCA,150,0.6359375,Concrete,0.15,0.0014,0.1,900123
THYM,35,0.42,Concrete,0.15,0.0014,0.1,900123
UCEC,162,0.6267655367231638,Concrete,0.15,0.0014,0.1,900123
UCS,16,0.4691358024691358,Concrete,0.15,0.0014,0.1,900123
UVM,24,0.7090909090909091,Concrete,0.15,0.0014,0.1,900123
ACC,24,0.8120300751879699,Concrete,0.15,0.0014,0.1,900124
BLCA,121,0.5963990997749438,Concrete,0.15,0.0014,0.1,900124
BRCA,321,0.638680659670165,Concrete,0.15,0.0014,0.1,900124
CESC,87,0.7044728434504792,Concrete,0.15,0.0014,0.1,900124
CHOL,11,0.6363636363636364,Concrete,0.15,0.0014,0.1,900124
COAD,130,0.5522080066033842,Concrete,0.15,0.0014,0.1,900124
DLBC,14,0.4888888888888889,Concrete,0.15,0.0014,0.1,900124
ESCA,48,0.4335106382978723,Concrete,0.15,0.0014,0.1,900124
GBM,46,0.5883838383838383,Concrete,0.15,0.0014,0.1,900124
HNSC,150,0.5573770491803278,Concrete,0.15,0.0014,0.1,900124
KICH,19,0.6896551724137931,Concrete,0.15,0.0014,0.1,900124
KIRC,158,0.6962149441066876,Concrete,0.15,0.0014,0.1,900124
KIRP,85,0.7779456193353474,Concrete,0.15,0.0014,0.1,900124
LGG,152,0.7545897339827651,Concrete,0.15,0.0014,0.1,900124
LIHC,110,0.5705750560119492,Concrete,0.15,0.0014,0.1,900124
LUAD,150,0.6252274105518496,Concrete,0.15,0.0014,0.1,900124
LUSC,148,0.5458333333333333,Concrete,0.15,0.0014,0.1,900124
MESO,25,0.6851211072664359,Concrete,0.15,0.0014,0.1,900124
OV,112,0.5428730512249443,Concrete,0.15,0.0014,0.1,900124
PAAD,53,0.6425855513307985,Concrete,0.15,0.0014,0.1,900124
PCPG,53,0.7333333333333333,Concrete,0.15,0.0014,0.1,900124
PRAD,149,0.3303571428571428,Concrete,0.15,0.0014,0.1,900124
READ,47,0.5023474178403756,Concrete,0.15,0.0014,0.1,900124
SARC,77,0.7001795332136446,Concrete,0.15,0.0014,0.1,900124
SKCM,29,0.3387096774193548,Concrete,0.15,0.0014,0.1,900124
STAD,105,0.5465542521994134,Concrete,0.15,0.0014,0.1,900124
TGCT,40,0.5,Concrete,0.15,0.0014,0.1,900124
THCA,150,0.6765625,Concrete,0.15,0.0014,0.1,900124
THYM,35,0.8,Concrete,0.15,0.0014,0.1,900124
UCEC,162,0.7002118644067796,Concrete,0.15,0.0014,0.1,900124
UCS,16,0.3333333333333333,Concrete,0.15,0.0014,0.1,900124
UVM,24,0.8,Concrete,0.15,0.0014,0.1,900124
ACC,24,0.8270676691729323,Concrete,0.15,0.0014,0.1,900125
BLCA,121,0.6026506626656665,Concrete,0.15,0.0014,0.1,900125
BRCA,321,0.6081334332833583,Concrete,0.15,0.0014,0.1,900125
CESC,87,0.6198083067092651,Concrete,0.15,0.0014,0.1,900125
CHOL,11,0.4545454545454545,Concrete,0.15,0.0014,0.1,900125
COAD,130,0.5080478745356996,Concrete,0.15,0.0014,0.1,900125
DLBC,14,0.3777777777777777,Concrete,0.15,0.0014,0.1,900125
ESCA,48,0.4308510638297872,Concrete,0.15,0.0014,0.1,900125
GBM,46,0.4267676767676767,Concrete,0.15,0.0014,0.1,900125
HNSC,150,0.579458012713282,Concrete,0.15,0.0014,0.1,900125
KICH,19,1.0,Concrete,0.15,0.0014,0.1,900125
KIRC,158,0.6428711512061188,Concrete,0.15,0.0014,0.1,900125
KIRP,85,0.877643504531722,Concrete,0.15,0.0014,0.1,900125
LGG,152,0.7437242412888723,Concrete,0.15,0.0014,0.1,900125
LIHC,110,0.6023151605675877,Concrete,0.15,0.0014,0.1,900125
LUAD,150,0.6769759450171822,Concrete,0.15,0.0014,0.1,900125
LUSC,148,0.5450396825396825,Concrete,0.15,0.0014,0.1,900125
MESO,25,0.698961937716263,Concrete,0.15,0.0014,0.1,900125
OV,112,0.5002783964365256,Concrete,0.15,0.0014,0.1,900125
PAAD,53,0.6945500633713562,Concrete,0.15,0.0014,0.1,900125
PCPG,53,0.8333333333333334,Concrete,0.15,0.0014,0.1,900125
PRAD,149,0.0803571428571428,Concrete,0.15,0.0014,0.1,900125
READ,47,0.7136150234741784,Concrete,0.15,0.0014,0.1,900125
SARC,77,0.7217235188509874,Concrete,0.15,0.0014,0.1,900125
SKCM,29,0.5241935483870968,Concrete,0.15,0.0014,0.1,900125
STAD,105,0.5692815249266863,Concrete,0.15,0.0014,0.1,900125
TGCT,40,0.4444444444444444,Concrete,0.15,0.0014,0.1,900125
THCA,150,0.7328125,Concrete,0.15,0.0014,0.1,900125
THYM,35,0.92,Concrete,0.15,0.0014,0.1,900125
UCEC,162,0.6659604519774012,Concrete,0.15,0.0014,0.1,900125
UCS,16,0.4444444444444444,Concrete,0.15,0.0014,0.1,900125
UVM,24,0.7,Concrete,0.15,0.0014,0.1,900125
ACC,24,0.849624060150376,Concrete,0.15,0.0012,0.1,940123
BLCA,121,0.6056514128532133,Concrete,0.15,0.0012,0.1,940123
BRCA,321,0.6349325337331334,Concrete,0.15,0.0012,0.1,940123
CESC,87,0.5591054313099042,Concrete,0.15,0.0012,0.1,940123
CHOL,11,0.4545454545454545,Concrete,0.15,0.0012,0.1,940123
COAD,130,0.6149401568303756,Concrete,0.15,0.0012,0.1,940123
DLBC,14,0.4888888888888889,Concrete,0.15,0.0012,0.1,940123
ESCA,48,0.5186170212765957,Concrete,0.15,0.0012,0.1,940123
GBM,46,0.5808080808080808,Concrete,0.15,0.0012,0.1,940123
HNSC,150,0.5180662428905989,Concrete,0.15,0.0012,0.1,940123
KICH,19,0.9655172413793104,Concrete,0.15,0.0012,0.1,940123
KIRC,158,0.6565993332025888,Concrete,0.15,0.0012,0.1,940123
KIRP,85,0.8897280966767371,Concrete,0.15,0.0012,0.1,940123
LGG,152,0.7396028475084301,Concrete,0.15,0.0012,0.1,940123
LIHC,110,0.6478715459297983,Concrete,0.15,0.0012,0.1,940123
LUAD,150,0.7190216292702648,Concrete,0.15,0.0012,0.1,940123
LUSC,148,0.5378968253968254,Concrete,0.15,0.0012,0.1,940123
MESO,25,0.726643598615917,Concrete,0.15,0.0012,0.1,940123
OV,112,0.561804008908686,Concrete,0.15,0.0012,0.1,940123
PAAD,53,0.7097591888466414,Concrete,0.15,0.0012,0.1,940123
PCPG,53,0.9333333333333332,Concrete,0.15,0.0012,0.1,940123
PRAD,149,0.1696428571428571,Concrete,0.15,0.0012,0.1,940123
READ,47,0.5070422535211268,Concrete,0.15,0.0012,0.1,940123
SARC,77,0.6463195691202872,Concrete,0.15,0.0012,0.1,940123
SKCM,29,0.3790322580645161,Concrete,0.15,0.0012,0.1,940123
STAD,105,0.5153958944281525,Concrete,0.15,0.0012,0.1,940123
TGCT,40,0.7777777777777778,Concrete,0.15,0.0012,0.1,940123
THCA,150,0.7046875,Concrete,0.15,0.0012,0.1,940123
THYM,35,0.88,Concrete,0.15,0.0012,0.1,940123
UCEC,162,0.6334745762711864,Concrete,0.15,0.0012,0.1,940123
UCS,16,0.5308641975308642,Concrete,0.15,0.0012,0.1,940123
UVM,24,0.7090909090909091,Concrete,0.15,0.0012,0.1,940123
ACC,24,0.8646616541353384,Concrete,0.15,0.0012,0.1,940124
BLCA,121,0.5633908477119279,Concrete,0.15,0.0012,0.1,940124
BRCA,321,0.6208770614692654,Concrete,0.15,0.0012,0.1,940124
CESC,87,0.6757188498402555,Concrete,0.15,0.0012,0.1,940124
CHOL,11,0.5151515151515151,Concrete,0.15,0.0012,0.1,940124
COAD,130,0.4803962030540652,Concrete,0.15,0.0012,0.1,940124
DLBC,14,0.6,Concrete,0.15,0.0012,0.1,940124
ESCA,48,0.5452127659574468,Concrete,0.15,0.0012,0.1,940124
GBM,46,0.5606060606060606,Concrete,0.15,0.0012,0.1,940124
HNSC,150,0.5754432920709267,Concrete,0.15,0.0012,0.1,940124
KICH,19,0.8620689655172413,Concrete,0.15,0.0012,0.1,940124
KIRC,158,0.6887625024514611,Concrete,0.15,0.0012,0.1,940124
KIRP,85,0.8761329305135952,Concrete,0.15,0.0012,0.1,940124
LGG,152,0.7377294866991383,Concrete,0.15,0.0012,0.1,940124
LIHC,110,0.6725168035847647,Concrete,0.15,0.0012,0.1,940124
LUAD,150,0.6901152213462705,Concrete,0.15,0.0012,0.1,940124
LUSC,148,0.5738095238095238,Concrete,0.15,0.0012,0.1,940124
MESO,25,0.7474048442906575,Concrete,0.15,0.0012,0.1,940124
OV,112,0.5030623608017817,Concrete,0.15,0.0012,0.1,940124
PAAD,53,0.6653992395437263,Concrete,0.15,0.0012,0.1,940124
PCPG,53,0.5666666666666667,Concrete,0.15,0.0012,0.1,940124
PRAD,149,0.2053571428571428,Concrete,0.15,0.0012,0.1,940124
READ,47,0.647887323943662,Concrete,0.15,0.0012,0.1,940124
SARC,77,0.6885098743267505,Concrete,0.15,0.0012,0.1,940124
SKCM,29,0.3629032258064516,Concrete,0.15,0.0012,0.1,940124
STAD,105,0.5395894428152492,Concrete,0.15,0.0012,0.1,940124
TGCT,40,0.1111111111111111,Concrete,0.15,0.0012,0.1,940124
THCA,150,0.6625,Concrete,0.15,0.0012,0.1,940124
THYM,35,0.84,Concrete,0.15,0.0012,0.1,940124
UCEC,162,0.6638418079096046,Concrete,0.15,0.0012,0.1,940124
UCS,16,0.6296296296296297,Concrete,0.15,0.0012,0.1,940124
UVM,24,0.7181818181818181,Concrete,0.15,0.0012,0.1,940124
ACC,24,0.7819548872180451,Concrete,0.15,0.0012,0.1,940125
BLCA,121,0.6639159789947486,Concrete,0.15,0.0012,0.1,940125
BRCA,321,0.6889055472263869,Concrete,0.15,0.0012,0.1,940125
CESC,87,0.7188498402555911,Concrete,0.15,0.0012,0.1,940125
CHOL,11,0.5454545454545454,Concrete,0.15,0.0012,0.1,940125
COAD,130,0.5687164671894346,Concrete,0.15,0.0012,0.1,940125
DLBC,14,0.2444444444444444,Concrete,0.15,0.0012,0.1,940125
ESCA,48,0.6090425531914894,Concrete,0.15,0.0012,0.1,940125
GBM,46,0.5315656565656566,Concrete,0.15,0.0012,0.1,940125
HNSC,150,0.5438273670123788,Concrete,0.15,0.0012,0.1,940125
KICH,19,1.0,Concrete,0.15,0.0012,0.1,940125
KIRC,158,0.6709158658560502,Concrete,0.15,0.0012,0.1,940125
KIRP,85,0.8655589123867069,Concrete,0.15,0.0012,0.1,940125
LGG,152,0.7538403896590483,Concrete,0.15,0.0012,0.1,940125
LIHC,110,0.6273338312173263,Concrete,0.15,0.0012,0.1,940125
LUAD,150,0.6953709318779058,Concrete,0.15,0.0012,0.1,940125
LUSC,148,0.5378968253968254,Concrete,0.15,0.0012,0.1,940125
MESO,25,0.698961937716263,Concrete,0.15,0.0012,0.1,940125
OV,112,0.5091870824053452,Concrete,0.15,0.0012,0.1,940125
PAAD,53,0.6539923954372624,Concrete,0.15,0.0012,0.1,940125
PCPG,53,0.7333333333333333,Concrete,0.15,0.0012,0.1,940125
PRAD,149,0.1696428571428571,Concrete,0.15,0.0012,0.1,940125
READ,47,0.5023474178403756,Concrete,0.15,0.0012,0.1,940125
SARC,77,0.618491921005386,Concrete,0.15,0.0012,0.1,940125
SKCM,29,0.3629032258064516,Concrete,0.15,0.0012,0.1,940125
STAD,105,0.4882697947214076,Concrete,0.15,0.0012,0.1,940125
TGCT,40,0.7222222222222222,Concrete,0.15,0.0012,0.1,940125
THCA,150,0.659375,Concrete,0.15,0.0012,0.1,940125
THYM,35,0.82,Concrete,0.15,0.0012,0.1,940125
UCEC,162,0.6945621468926554,Concrete,0.15,0.0012,0.1,940125
UCS,16,0.691358024691358,Concrete,0.15,0.0012,0.1,940125
UVM,24,0.6545454545454545,Concrete,0.15,0.0012,0.1,940125
ACC,24,0.8796992481203008,Concrete,0.15,0.001,0.1,980123
BLCA,121,0.6506626656664166,Concrete,0.15,0.001,0.1,980123
BRCA,321,0.592016491754123,Concrete,0.15,0.001,0.1,980123
CESC,87,0.6405750798722045,Concrete,0.15,0.001,0.1,980123
CHOL,11,0.5454545454545454,Concrete,0.15,0.001,0.1,980123
COAD,130,0.623607098638052,Concrete,0.15,0.001,0.1,980123
DLBC,14,0.4888888888888889,Concrete,0.15,0.001,0.1,980123
ESCA,48,0.5412234042553191,Concrete,0.15,0.001,0.1,980123
GBM,46,0.5391414141414141,Concrete,0.15,0.001,0.1,980123
HNSC,150,0.5843091334894613,Concrete,0.15,0.001,0.1,980123
KICH,19,0.8275862068965517,Concrete,0.15,0.001,0.1,980123
KIRC,158,0.6879780349088056,Concrete,0.15,0.001,0.1,980123
KIRP,85,0.9003021148036254,Concrete,0.15,0.001,0.1,980123
LGG,152,0.7841888347695766,Concrete,0.15,0.001,0.1,980123
LIHC,110,0.6142643764002987,Concrete,0.15,0.001,0.1,980123
LUAD,150,0.6292702648069537,Concrete,0.15,0.001,0.1,980123
LUSC,148,0.5676587301587301,Concrete,0.15,0.001,0.1,980123
MESO,25,0.7335640138408305,Concrete,0.15,0.001,0.1,980123
OV,112,0.4942928730512249,Concrete,0.15,0.001,0.1,980123
PAAD,53,0.6476552598225602,Concrete,0.15,0.001,0.1,980123
PCPG,53,0.9,Concrete,0.15,0.001,0.1,980123
PRAD,149,0.5535714285714286,Concrete,0.15,0.001,0.1,980123
READ,47,0.5821596244131455,Concrete,0.15,0.001,0.1,980123
SARC,77,0.6822262118491921,Concrete,0.15,0.001,0.1,980123
SKCM,29,0.314516129032258,Concrete,0.15,0.001,0.1,980123
STAD,105,0.5549853372434017,Concrete,0.15,0.001,0.1,980123
TGCT,40,0.7777777777777778,Concrete,0.15,0.001,0.1,980123
THCA,150,0.784375,Concrete,0.15,0.001,0.1,980123
THYM,35,0.8,Concrete,0.15,0.001,0.1,980123
UCEC,162,0.6730225988700564,Concrete,0.15,0.001,0.1,980123
UCS,16,0.4814814814814814,Concrete,0.15,0.001,0.1,980123
UVM,24,0.7181818181818181,Concrete,0.15,0.001,0.1,980123
ACC,24,0.8345864661654135,Concrete,0.15,0.001,0.1,980124
BLCA,121,0.6294073518379595,Concrete,0.15,0.001,0.1,980124
BRCA,321,0.7293853073463268,Concrete,0.15,0.001,0.1,980124
CESC,87,0.4600638977635782,Concrete,0.15,0.001,0.1,980124
CHOL,11,0.4545454545454545,Concrete,0.15,0.001,0.1,980124
COAD,130,0.5579859678085018,Concrete,0.15,0.001,0.1,980124
DLBC,14,0.5333333333333333,Concrete,0.15,0.001,0.1,980124
ESCA,48,0.4601063829787234,Concrete,0.15,0.001,0.1,980124
GBM,46,0.5391414141414141,Concrete,0.15,0.001,0.1,980124
HNSC,150,0.6030444964871194,Concrete,0.15,0.001,0.1,980124
KICH,19,0.7931034482758621,Concrete,0.15,0.001,0.1,980124
KIRC,158,0.6652284761717984,Concrete,0.15,0.001,0.1,980124
KIRP,85,0.8368580060422961,Concrete,0.15,0.001,0.1,980124
LGG,152,0.7594604720869239,Concrete,0.15,0.001,0.1,980124
LIHC,110,0.6172516803584764,Concrete,0.15,0.001,0.1,980124
LUAD,150,0.6765716595916718,Concrete,0.15,0.001,0.1,980124
LUSC,148,0.547420634920635,Concrete,0.15,0.001,0.1,980124
MESO,25,0.6470588235294118,Concrete,0.15,0.001,0.1,980124
OV,112,0.5030623608017817,Concrete,0.15,0.001,0.1,980124
PAAD,53,0.70595690747782,Concrete,0.15,0.001,0.1,980124
PCPG,53,1.0,Concrete,0.15,0.001,0.1,980124
PRAD,149,0.2946428571428571,Concrete,0.15,0.001,0.1,980124
READ,47,0.6197183098591549,Concrete,0.15,0.001,0.1,980124
SARC,77,0.6346499102333932,Concrete,0.15,0.001,0.1,980124
SKCM,29,0.282258064516129,Concrete,0.15,0.001,0.1,980124
STAD,105,0.5766129032258065,Concrete,0.15,0.001,0.1,980124
TGCT,40,0.5277777777777778,Concrete,0.15,0.001,0.1,980124
THCA,150,0.7578125,Concrete,0.15,0.001,0.1,980124
THYM,35,0.88,Concrete,0.15,0.001,0.1,980124
UCEC,162,0.6673728813559322,Concrete,0.15,0.001,0.1,980124
UCS,16,0.3950617283950617,Concrete,0.15,0.001,0.1,980124
UVM,24,0.6909090909090909,Concrete,0.15,0.001,0.1,980124
ACC,24,0.7819548872180451,Concrete,0.15,0.001,0.1,980125
BLCA,121,0.5923980995248812,Concrete,0.15,0.001,0.1,980125
BRCA,321,0.6709145427286357,Concrete,0.15,0.001,0.1,980125
CESC,87,0.6565495207667732,Concrete,0.15,0.001,0.1,980125
CHOL,11,0.4545454545454545,Concrete,0.15,0.001,0.1,980125
COAD,130,0.5262071811803549,Concrete,0.15,0.001,0.1,980125
DLBC,14,0.5555555555555556,Concrete,0.15,0.001,0.1,980125
ESCA,48,0.6170212765957447,Concrete,0.15,0.001,0.1,980125
GBM,46,0.5656565656565656,Concrete,0.15,0.001,0.1,980125
HNSC,150,0.5973569755771161,Concrete,0.15,0.001,0.1,980125
KICH,19,1.0,Concrete,0.15,0.001,0.1,980125
KIRC,158,0.6905275544224357,Concrete,0.15,0.001,0.1,980125
KIRP,85,0.8882175226586103,Concrete,0.15,0.001,0.1,980125
LGG,152,0.7470962907455976,Concrete,0.15,0.001,0.1,980125
LIHC,110,0.6493651979088872,Concrete,0.15,0.001,0.1,980125
LUAD,150,0.6749545178896301,Concrete,0.15,0.001,0.1,980125
LUSC,148,0.5059523809523809,Concrete,0.15,0.001,0.1,980125
MESO,25,0.7820069204152249,Concrete,0.15,0.001,0.1,980125
OV,112,0.5267260579064588,Concrete,0.15,0.001,0.1,980125
PAAD,53,0.6641318124207858,Concrete,0.15,0.001,0.1,980125
PCPG,53,0.9333333333333332,Concrete,0.15,0.001,0.1,980125
PRAD,149,0.2767857142857143,Concrete,0.15,0.001,0.1,980125
READ,47,0.6666666666666666,Concrete,0.15,0.001,0.1,980125
SARC,77,0.7109515260323159,Concrete,0.15,0.001,0.1,980125
SKCM,29,0.3790322580645161,Concrete,0.15,0.001,0.1,980125
STAD,105,0.4743401759530792,Concrete,0.15,0.001,0.1,980125
TGCT,40,0.6388888888888888,Concrete,0.15,0.001,0.1,980125
THCA,150,0.80625,Concrete,0.15,0.001,0.1,980125
THYM,35,0.92,Concrete,0.15,0.001,0.1,980125
UCEC,162,0.7030367231638418,Concrete,0.15,0.001,0.1,980125
UCS,16,0.5185185185185185,Concrete,0.15,0.001,0.1,980125
UVM,24,0.7090909090909091,Concrete,0.15,0.001,0.1,980125
ACC,24,0.6842105263157895,Concrete,0.12,0.002,0.1,1020123
BLCA,121,0.5926481620405101,Concrete,0.12,0.002,0.1,1020123
BRCA,321,0.6304347826086957,Concrete,0.12,0.002,0.1,1020123
CESC,87,0.731629392971246,Concrete,0.12,0.002,0.1,1020123
CHOL,11,0.6060606060606061,Concrete,0.12,0.002,0.1,1020123
COAD,130,0.5782088320264135,Concrete,0.12,0.002,0.1,1020123
DLBC,14,0.4666666666666667,Concrete,0.12,0.002,0.1,1020123
ESCA,48,0.4707446808510638,Concrete,0.12,0.002,0.1,1020123
GBM,46,0.4659090909090909,Concrete,0.12,0.002,0.1,1020123
HNSC,150,0.5839745734359317,Concrete,0.12,0.002,0.1,1020123
KICH,19,0.9655172413793104,Concrete,0.12,0.002,0.1,1020123
KIRC,158,0.5859972543636007,Concrete,0.12,0.002,0.1,1020123
KIRP,85,0.8761329305135952,Concrete,0.12,0.002,0.1,1020123
LGG,152,0.760584488572499,Concrete,0.12,0.002,0.1,1020123
LIHC,110,0.5933532486930545,Concrete,0.12,0.002,0.1,1020123
LUAD,150,0.6170406306852638,Concrete,0.12,0.002,0.1,1020123
LUSC,148,0.4829365079365079,Concrete,0.12,0.002,0.1,1020123
MESO,25,0.6955017301038062,Concrete,0.12,0.002,0.1,1020123
OV,112,0.5125278396436526,Concrete,0.12,0.002,0.1,1020123
PAAD,53,0.6527249683143219,Concrete,0.12,0.002,0.1,1020123
PCPG,53,0.3,Concrete,0.12,0.002,0.1,1020123
PRAD,149,0.25,Concrete,0.12,0.002,0.1,1020123
READ,47,0.4976525821596244,Concrete,0.12,0.002,0.1,1020123
SARC,77,0.6804308797127468,Concrete,0.12,0.002,0.1,1020123
SKCM,29,0.6129032258064516,Concrete,0.12,0.002,0.1,1020123
STAD,105,0.4528958944281525,Concrete,0.12,0.002,0.1,1020123
TGCT,40,0.75,Concrete,0.12,0.002,0.1,1020123
THCA,150,0.80625,Concrete,0.12,0.002,0.1,1020123
THYM,35,0.86,Concrete,0.12,0.002,0.1,1020123
UCEC,162,0.5607344632768362,Concrete,0.12,0.002,0.1,1020123
UCS,16,0.4320987654320987,Concrete,0.12,0.002,0.1,1020123
UVM,24,0.6090909090909091,Concrete,0.12,0.002,0.1,1020123
ACC,24,0.8571428571428571,Concrete,0.12,0.002,0.1,1020124
BLCA,121,0.5993998499624906,Concrete,0.12,0.002,0.1,1020124
BRCA,321,0.6602323838080959,Concrete,0.12,0.002,0.1,1020124
CESC,87,0.6054313099041534,Concrete,0.12,0.002,0.1,1020124
CHOL,11,0.2424242424242424,Concrete,0.12,0.002,0.1,1020124
COAD,130,0.5307470078415187,Concrete,0.12,0.002,0.1,1020124
DLBC,14,0.4,Concrete,0.12,0.002,0.1,1020124
ESCA,48,0.5638297872340425,Concrete,0.12,0.002,0.1,1020124
GBM,46,0.4924242424242424,Concrete,0.12,0.002,0.1,1020124
HNSC,150,0.6150886584141854,Concrete,0.12,0.002,0.1,1020124
