gene,probe_id
ENSG00000259969,ENSG00000259969.1
ENSG00000204789,ENSG00000204789.4
ENSG00000106078,ENSG00000106078.16
ENSG00000146859,ENSG00000146859.6
ENSG00000026297,ENSG00000026297.14
ENSG00000128284,ENSG00000128284.18
ENSG00000137628,ENSG00000137628.15
ENSG00000102962,ENSG00000102962.4
ENSG00000109819,ENSG00000109819.7
ENSG00000135773,ENSG00000135773.11
ENSG00000145431,ENSG00000145431.9
ENSG00000117461,ENSG00000117461.13
ENSG00000226332,ENSG00000226332.2
ENSG00000106404,ENSG00000106404.12
ENSG00000136295,ENSG00000136295.13
ENSG00000005187,ENSG00000005187.10
ENSG00000111859,ENSG00000111859.15
ENSG00000169255,ENSG00000169255.12
ENSG00000135144,ENSG00000135144.6
ENSG00000241935,ENSG00000241935.7
ENSG00000215187,ENSG00000215187.8
ENSG00000144355,ENSG00000144355.13
ENSG00000104381,ENSG00000104381.11
ENSG00000166265,ENSG00000166265.10
ENSG00000134538,ENSG00000134538.2
ENSG00000146281,ENSG00000146281.5
ENSG00000187266,ENSG00000187266.12
ENSG00000136383,ENSG00000136383.6
ENSG00000133800,ENSG00000133800.7
ENSG00000176619,ENSG00000176619.9
ENSG00000112981,ENSG00000112981.4
ENSG00000168081,ENSG00000168081.7
ENSG00000172037,ENSG00000172037.12
ENSG00000184916,ENSG00000184916.7
ENSG00000271745,ENSG00000271745.1
ENSG00000279118,ENSG00000279118.1
ENSG00000204060,ENSG00000204060.5
ENSG00000261829,ENSG00000261829.1
ENSG00000147180,ENSG00000147180.15
ENSG00000166710,ENSG00000166710.16
ENSG00000105640,ENSG00000105640.11
ENSG00000117308,ENSG00000117308.13
ENSG00000162614,ENSG00000162614.17
ENSG00000234741,ENSG00000234741.6
ENSG00000225616,ENSG00000225616.2
ENSG00000169855,ENSG00000169855.18
ENSG00000248771,ENSG00000248771.4
ENSG00000187398,ENSG00000187398.10
ENSG00000274605,ENSG00000274605.1
ENSG00000163823,ENSG00000163823.3
ENSG00000120903,ENSG00000120903.9
ENSG00000116717,ENSG00000116717.10
ENSG00000158560,ENSG00000158560.13
ENSG00000254198,ENSG00000254198.1
ENSG00000117335,ENSG00000117335.17
ENSG00000197093,ENSG00000197093.9
ENSG00000159784,ENSG00000159784.16
ENSG00000101445,ENSG00000101445.8
ENSG00000010404,ENSG00000010404.16
ENSG00000134278,ENSG00000134278.13
ENSG00000119986,ENSG00000119986.6
ENSG00000187688,ENSG00000187688.13
ENSG00000204618,ENSG00000204618.7
ENSG00000137310,ENSG00000137310.10
ENSG00000226363,ENSG00000226363.3
ENSG00000155324,ENSG00000155324.8
ENSG00000091262,ENSG00000091262.13
ENSG00000175336,ENSG00000175336.9
ENSG00000114812,ENSG00000114812.11
ENSG00000128714,ENSG00000128714.5
ENSG00000075340,ENSG00000075340.21
ENSG00000125508,ENSG00000125508.3
ENSG00000085840,ENSG00000085840.11
ENSG00000059728,ENSG00000059728.9
ENSG00000137462,ENSG00000137462.6
ENSG00000086696,ENSG00000086696.9
ENSG00000092850,ENSG00000092850.10
ENSG00000123416,ENSG00000123416.14
ENSG00000046774,ENSG00000046774.9
ENSG00000204949,ENSG00000204949.7
ENSG00000112964,ENSG00000112964.12
ENSG00000134986,ENSG00000134986.12
ENSG00000173227,ENSG00000173227.12
ENSG00000133104,ENSG00000133104.11
ENSG00000163283,ENSG00000163283.6
ENSG00000159200,ENSG00000159200.16
ENSG00000165802,ENSG00000165802.18
ENSG00000120820,ENSG00000120820.11
ENSG00000197506,ENSG00000197506.7
ENSG00000140093,ENSG00000140093.8
ENSG00000115616,ENSG00000115616.2
ENSG00000198624,ENSG00000198624.11
ENSG00000188403,ENSG00000188403.7
ENSG00000203778,ENSG00000203778.6
ENSG00000146374,ENSG00000146374.12
ENSG00000196090,ENSG00000196090.11
ENSG00000187068,ENSG00000187068.2
ENSG00000264755,ENSG00000264755.1
ENSG00000102445,ENSG00000102445.17
ENSG00000106511,ENSG00000106511.5
ENSG00000039560,ENSG00000039560.12
ENSG00000103187,ENSG00000103187.7
ENSG00000213398,ENSG00000213398.6
ENSG00000159176,ENSG00000159176.12
ENSG00000011677,ENSG00000011677.11
ENSG00000099399,ENSG00000099399.5
ENSG00000183578,ENSG00000183578.5
ENSG00000023171,ENSG00000023171.13
ENSG00000068366,ENSG00000068366.18
ENSG00000174059,ENSG00000174059.15
ENSG00000275718,ENSG00000275718.1
ENSG00000122254,ENSG00000122254.6
ENSG00000200170,ENSG00000200170.1
ENSG00000163659,ENSG00000163659.11
ENSG00000151388,ENSG00000151388.9
ENSG00000178602,ENSG00000178602.6
ENSG00000198363,ENSG00000198363.14
ENSG00000183486,ENSG00000183486.11
ENSG00000132967,ENSG00000132967.9
ENSG00000082397,ENSG00000082397.14
ENSG00000198648,ENSG00000198648.9
ENSG00000136040,ENSG00000136040.7
ENSG00000244116,ENSG00000244116.3
ENSG00000114853,ENSG00000114853.12
ENSG00000106991,ENSG00000106991.12
ENSG00000133315,ENSG00000133315.9
ENSG00000060140,ENSG00000060140.7
ENSG00000135048,ENSG00000135048.12
ENSG00000163064,ENSG00000163064.6
ENSG00000213722,ENSG00000213722.7
ENSG00000114698,ENSG00000114698.13
ENSG00000104899,ENSG00000104899.5
ENSG00000081051,ENSG00000081051.6
ENSG00000264281,ENSG00000264281.3
ENSG00000119431,ENSG00000119431.8
ENSG00000166432,ENSG00000166432.13
ENSG00000072954,ENSG00000072954.5
ENSG00000115252,ENSG00000115252.17
ENSG00000058668,ENSG00000058668.13
ENSG00000102934,ENSG00000102934.8
ENSG00000163497,ENSG00000163497.2
ENSG00000124194,ENSG00000124194.14
ENSG00000164484,ENSG00000164484.10
ENSG00000183688,ENSG00000183688.4
ENSG00000140525,ENSG00000140525.16
ENSG00000236028,ENSG00000236028.1
ENSG00000100399,ENSG00000100399.14
ENSG00000000003,ENSG00000000003.13
ENSG00000167775,ENSG00000167775.9
ENSG00000150995,ENSG00000150995.16
ENSG00000239521,ENSG00000239521.6
ENSG00000198542,ENSG00000198542.12
ENSG00000144730,ENSG00000144730.15
ENSG00000185437,ENSG00000185437.12
ENSG00000162777,ENSG00000162777.15
ENSG00000147852,ENSG00000147852.14
ENSG00000173269,ENSG00000173269.12
ENSG00000091879,ENSG00000091879.12
ENSG00000253304,ENSG00000253304.1
ENSG00000203727,ENSG00000203727.3
ENSG00000186204,ENSG00000186204.13
ENSG00000137970,ENSG00000137970.7
ENSG00000225573,ENSG00000225573.4
ENSG00000135519,ENSG00000135519.6
ENSG00000104081,ENSG00000104081.12
ENSG00000160113,ENSG00000160113.5
ENSG00000164109,ENSG00000164109.12
ENSG00000127084,ENSG00000127084.16
ENSG00000178715,ENSG00000178715.8
ENSG00000100116,ENSG00000100116.15
ENSG00000111249,ENSG00000111249.12
ENSG00000237289,ENSG00000237289.8
ENSG00000169991,ENSG00000169991.9
ENSG00000135100,ENSG00000135100.16
ENSG00000175920,ENSG00000175920.14
ENSG00000181333,ENSG00000181333.11
ENSG00000143344,ENSG00000143344.14
ENSG00000124343,ENSG00000124343.11
ENSG00000168476,ENSG00000168476.10
ENSG00000253274,ENSG00000253274.1
ENSG00000166562,ENSG00000166562.7
ENSG00000174514,ENSG00000174514.11
ENSG00000072080,ENSG00000072080.9
ENSG00000189060,ENSG00000189060.5
ENSG00000182054,ENSG00000182054.8
ENSG00000132481,ENSG00000132481.5
ENSG00000184661,ENSG00000184661.12
ENSG00000230798,ENSG00000230798.4
ENSG00000160808,ENSG00000160808.8
ENSG00000185614,ENSG00000185614.4
ENSG00000135333,ENSG00000135333.12
ENSG00000109794,ENSG00000109794.12
ENSG00000141510,ENSG00000141510.14
ENSG00000137693,ENSG00000137693.12
ENSG00000104892,ENSG00000104892.15
ENSG00000177707,ENSG00000177707.9
ENSG00000085491,ENSG00000085491.14
ENSG00000140459,ENSG00000140459.16
ENSG00000262877,ENSG00000262877.4
ENSG00000198795,ENSG00000198795.9
ENSG00000185989,ENSG00000185989.10
ENSG00000172243,ENSG00000172243.16
ENSG00000115425,ENSG00000115425.12
ENSG00000185650,ENSG00000185650.9
ENSG00000134594,ENSG00000134594.4
ENSG00000213694,ENSG00000213694.3
ENSG00000139874,ENSG00000139874.5
ENSG00000198488,ENSG00000198488.9
ENSG00000143110,ENSG00000143110.10
ENSG00000126458,ENSG00000126458.3
ENSG00000198918,ENSG00000198918.7
ENSG00000189433,ENSG00000189433.5
ENSG00000153956,ENSG00000153956.14
ENSG00000165125,ENSG00000165125.16
ENSG00000187260,ENSG00000187260.14
ENSG00000135047,ENSG00000135047.13
ENSG00000001084,ENSG00000001084.9
ENSG00000267045,ENSG00000267045.1
ENSG00000168530,ENSG00000168530.14
ENSG00000006377,ENSG00000006377.10
ENSG00000197822,ENSG00000197822.9
ENSG00000235501,ENSG00000235501.4
ENSG00000124507,ENSG00000124507.9
ENSG00000172380,ENSG00000172380.5
ENSG00000144857,ENSG00000144857.13
ENSG00000184454,ENSG00000184454.6
ENSG00000160588,ENSG00000160588.8
ENSG00000137392,ENSG00000137392.8
ENSG00000186897,ENSG00000186897.4
ENSG00000057019,ENSG00000057019.14
ENSG00000058063,ENSG00000058063.14
ENSG00000047648,ENSG00000047648.20
ENSG00000183963,ENSG00000183963.17
ENSG00000204482,ENSG00000204482.9
ENSG00000256043,ENSG00000256043.2
ENSG00000197256,ENSG00000197256.9
ENSG00000166348,ENSG00000166348.16
ENSG00000072163,ENSG00000072163.17
ENSG00000152128,ENSG00000152128.13
ENSG00000186854,ENSG00000186854.9
ENSG00000198712,ENSG00000198712.1
ENSG00000186517,ENSG00000186517.12
ENSG00000265917,ENSG00000265917.1
ENSG00000178172,ENSG00000178172.5
ENSG00000181804,ENSG00000181804.13
ENSG00000164035,ENSG00000164035.8
ENSG00000146233,ENSG00000146233.6
ENSG00000196376,ENSG00000196376.9
ENSG00000113600,ENSG00000113600.9
ENSG00000147155,ENSG00000147155.9
ENSG00000118946,ENSG00000118946.10
ENSG00000144407,ENSG00000144407.8
ENSG00000196739,ENSG00000196739.13
ENSG00000099622,ENSG00000099622.12
ENSG00000153179,ENSG00000153179.10
ENSG00000166833,ENSG00000166833.18
ENSG00000106689,ENSG00000106689.9
ENSG00000274956,ENSG00000274956.2
ENSG00000228499,ENSG00000228499.1
ENSG00000229453,ENSG00000229453.2
ENSG00000087253,ENSG00000087253.10
ENSG00000112759,ENSG00000112759.15
ENSG00000123999,ENSG00000123999.4
ENSG00000139182,ENSG00000139182.12
ENSG00000164039,ENSG00000164039.13
ENSG00000160345,ENSG00000160345.11
ENSG00000002586,ENSG00000002586.16
ENSG00000142789,ENSG00000142789.18
ENSG00000185641,ENSG00000185641.6
ENSG00000122547,ENSG00000122547.9
ENSG00000171302,ENSG00000171302.15
ENSG00000142748,ENSG00000142748.11
ENSG00000132359,ENSG00000132359.12
ENSG00000143318,ENSG00000143318.11
ENSG00000005020,ENSG00000005020.11
ENSG00000186940,ENSG00000186940.6
ENSG00000158296,ENSG00000158296.12
ENSG00000168994,ENSG00000168994.12
ENSG00000174371,ENSG00000174371.15
ENSG00000143382,ENSG00000143382.12
ENSG00000277494,ENSG00000277494.1
ENSG00000175003,ENSG00000175003.11
ENSG00000244187,ENSG00000244187.6
ENSG00000081803,ENSG00000081803.14
ENSG00000229152,ENSG00000229152.2
ENSG00000248763,ENSG00000248763.2
ENSG00000111321,ENSG00000111321.9
ENSG00000081059,ENSG00000081059.18
ENSG00000256234,ENSG00000256234.1
ENSG00000105997,ENSG00000105997.21
ENSG00000116194,ENSG00000116194.11
ENSG00000149582,ENSG00000149582.14
ENSG00000203706,ENSG00000203706.7
ENSG00000198142,ENSG00000198142.4
ENSG00000069702,ENSG00000069702.9
ENSG00000110324,ENSG00000110324.8
ENSG00000100368,ENSG00000100368.12
ENSG00000199629,ENSG00000199629.1
ENSG00000133561,ENSG00000133561.14
ENSG00000107738,ENSG00000107738.18
ENSG00000231789,ENSG00000231789.2
ENSG00000149527,ENSG00000149527.16
ENSG00000261150,ENSG00000261150.2
ENSG00000213462,ENSG00000213462.4
ENSG00000169047,ENSG00000169047.5
ENSG00000198598,ENSG00000198598.5
ENSG00000236130,ENSG00000236130.1
ENSG00000070756,ENSG00000070756.12
ENSG00000122824,ENSG00000122824.9
ENSG00000149596,ENSG00000149596.6
ENSG00000279332,ENSG00000279332.1
ENSG00000100024,ENSG00000100024.13
ENSG00000240652,ENSG00000240652.1
ENSG00000154122,ENSG00000154122.11
ENSG00000200253,ENSG00000200253.1
ENSG00000230916,ENSG00000230916.2
ENSG00000104518,ENSG00000104518.9
ENSG00000154640,ENSG00000154640.13
ENSG00000164050,ENSG00000164050.11
ENSG00000145945,ENSG00000145945.5
ENSG00000140479,ENSG00000140479.15
ENSG00000110448,ENSG00000110448.9
ENSG00000087495,ENSG00000087495.15
ENSG00000166228,ENSG00000166228.7
ENSG00000197442,ENSG00000197442.9
ENSG00000211766,ENSG00000211766.1
ENSG00000204622,ENSG00000204622.9
ENSG00000171522,ENSG00000171522.5
ENSG00000116675,ENSG00000116675.14
ENSG00000119866,ENSG00000119866.19
ENSG00000107719,ENSG00000107719.8
ENSG00000167874,ENSG00000167874.6
ENSG00000197380,ENSG00000197380.9
ENSG00000128309,ENSG00000128309.15
ENSG00000162944,ENSG00000162944.9
ENSG00000058091,ENSG00000058091.15
ENSG00000132164,ENSG00000132164.8
ENSG00000128918,ENSG00000128918.13
ENSG00000064195,ENSG00000064195.7
ENSG00000235123,ENSG00000235123.4
ENSG00000117984,ENSG00000117984.11
ENSG00000215252,ENSG00000215252.10
ENSG00000142657,ENSG00000142657.19
ENSG00000198826,ENSG00000198826.9
ENSG00000114450,ENSG00000114450.8
ENSG00000232931,ENSG00000232931.4
ENSG00000135636,ENSG00000135636.12
ENSG00000170542,ENSG00000170542.5
ENSG00000143158,ENSG00000143158.9
ENSG00000149948,ENSG00000149948.12
ENSG00000085999,ENSG00000085999.10
ENSG00000049759,ENSG00000049759.15
ENSG00000077157,ENSG00000077157.19
ENSG00000065485,ENSG00000065485.16
ENSG00000160789,ENSG00000160789.18
ENSG00000230795,ENSG00000230795.2
ENSG00000154928,ENSG00000154928.15
ENSG00000260025,ENSG00000260025.1
ENSG00000136810,ENSG00000136810.11
ENSG00000174326,ENSG00000174326.10
ENSG00000111077,ENSG00000111077.16
ENSG00000152977,ENSG00000152977.8
ENSG00000232346,ENSG00000232346.1
ENSG00000122971,ENSG00000122971.7
ENSG00000130147,ENSG00000130147.14
ENSG00000115295,ENSG00000115295.18
ENSG00000140682,ENSG00000140682.17
ENSG00000111783,ENSG00000111783.11
ENSG00000072422,ENSG00000072422.15
ENSG00000110446,ENSG00000110446.8
ENSG00000143278,ENSG00000143278.3
ENSG00000206538,ENSG00000206538.6
ENSG00000166750,ENSG00000166750.8
ENSG00000166508,ENSG00000166508.16
ENSG00000048462,ENSG00000048462.9
ENSG00000161267,ENSG00000161267.10
ENSG00000132321,ENSG00000132321.15
ENSG00000211688,ENSG00000211688.1
ENSG00000144847,ENSG00000144847.11
ENSG00000170961,ENSG00000170961.6
ENSG00000100968,ENSG00000100968.12
ENSG00000242407,ENSG00000242407.1
ENSG00000234797,ENSG00000234797.5
ENSG00000130054,ENSG00000130054.4
ENSG00000103024,ENSG00000103024.6
ENSG00000139410,ENSG00000139410.13
ENSG00000176769,ENSG00000176769.9
ENSG00000147592,ENSG00000147592.7
ENSG00000156587,ENSG00000156587.14
ENSG00000169026,ENSG00000169026.11
ENSG00000115263,ENSG00000115263.13
ENSG00000158315,ENSG00000158315.9
ENSG00000012124,ENSG00000012124.13
ENSG00000170430,ENSG00000170430.9
ENSG00000135838,ENSG00000135838.12
ENSG00000106415,ENSG00000106415.11
ENSG00000066279,ENSG00000066279.15
ENSG00000132646,ENSG00000132646.9
ENSG00000140939,ENSG00000140939.13
ENSG00000154975,ENSG00000154975.12
ENSG00000239911,ENSG00000239911.2
ENSG00000134504,ENSG00000134504.11
ENSG00000212747,ENSG00000212747.4
ENSG00000169169,ENSG00000169169.13
ENSG00000104147,ENSG00000104147.7
ENSG00000027869,ENSG00000027869.10
ENSG00000269994,ENSG00000269994.1
ENSG00000026559,ENSG00000026559.12
ENSG00000211665,ENSG00000211665.2
ENSG00000182853,ENSG00000182853.10
ENSG00000164188,ENSG00000164188.7
ENSG00000265933,ENSG00000265933.4
ENSG00000134470,ENSG00000134470.18
ENSG00000252835,ENSG00000252835.1
ENSG00000157368,ENSG00000157368.9
ENSG00000075234,ENSG00000075234.15
ENSG00000099219,ENSG00000099219.12
ENSG00000111261,ENSG00000111261.12
ENSG00000092054,ENSG00000092054.12
ENSG00000244300,ENSG00000244300.2
ENSG00000241106,ENSG00000241106.5
ENSG00000166819,ENSG00000166819.10
ENSG00000119508,ENSG00000119508.16
ENSG00000101282,ENSG00000101282.7
ENSG00000077080,ENSG00000077080.8
ENSG00000169006,ENSG00000169006.6
ENSG00000148154,ENSG00000148154.8
ENSG00000182600,ENSG00000182600.8
ENSG00000176887,ENSG00000176887.6
ENSG00000125820,ENSG00000125820.5
ENSG00000052802,ENSG00000052802.11
ENSG00000088280,ENSG00000088280.17
ENSG00000175535,ENSG00000175535.6
ENSG00000111665,ENSG00000111665.10
ENSG00000124216,ENSG00000124216.3
ENSG00000158488,ENSG00000158488.14
ENSG00000110057,ENSG00000110057.6
ENSG00000099769,ENSG00000099769.5
ENSG00000137710,ENSG00000137710.13
ENSG00000104870,ENSG00000104870.11
ENSG00000004399,ENSG00000004399.11
ENSG00000138074,ENSG00000138074.13
ENSG00000214855,ENSG00000214855.8
ENSG00000179277,ENSG00000179277.9
ENSG00000074800,ENSG00000074800.12
ENSG00000108852,ENSG00000108852.13
ENSG00000200534,ENSG00000200534.1
ENSG00000104369,ENSG00000104369.4
ENSG00000145604,ENSG00000145604.14
ENSG00000120054,ENSG00000120054.10
ENSG00000182327,ENSG00000182327.7
ENSG00000241186,ENSG00000241186.6
ENSG00000110237,ENSG00000110237.3
ENSG00000112852,ENSG00000112852.6
ENSG00000166073,ENSG00000166073.7
ENSG00000186642,ENSG00000186642.14
ENSG00000253414,ENSG00000253414.2
ENSG00000249430,ENSG00000249430.1
ENSG00000161179,ENSG00000161179.12
ENSG00000226243,ENSG00000226243.1
ENSG00000261068,ENSG00000261068.2
ENSG00000010292,ENSG00000010292.11
ENSG00000126368,ENSG00000126368.5
ENSG00000171798,ENSG00000171798.16
ENSG00000128917,ENSG00000128917.6
ENSG00000164919,ENSG00000164919.9
ENSG00000232415,ENSG00000232415.1
ENSG00000220205,ENSG00000220205.7
ENSG00000152518,ENSG00000152518.6
ENSG00000167964,ENSG00000167964.11
ENSG00000168703,ENSG00000168703.5
ENSG00000177096,ENSG00000177096.7
ENSG00000136425,ENSG00000136425.11
ENSG00000212802,ENSG00000212802.4
ENSG00000185189,ENSG00000185189.14
ENSG00000142623,ENSG00000142623.9
ENSG00000167895,ENSG00000167895.13
ENSG00000100307,ENSG00000100307.11
ENSG00000267280,ENSG00000267280.4
ENSG00000141314,ENSG00000141314.11
ENSG00000225783,ENSG00000225783.5
ENSG00000130055,ENSG00000130055.12
ENSG00000169184,ENSG00000169184.5
ENSG00000135439,ENSG00000135439.10
ENSG00000221963,ENSG00000221963.5
ENSG00000214389,ENSG00000214389.2
ENSG00000203685,ENSG00000203685.8
ENSG00000064547,ENSG00000064547.12
ENSG00000179051,ENSG00000179051.12
ENSG00000106823,ENSG00000106823.11
ENSG00000242766,ENSG00000242766.1
ENSG00000065357,ENSG00000065357.18
ENSG00000139508,ENSG00000139508.13
ENSG00000184304,ENSG00000184304.13
ENSG00000234851,ENSG00000234851.4
ENSG00000232888,ENSG00000232888.4
ENSG00000259207,ENSG00000259207.6
ENSG00000234354,ENSG00000234354.3
ENSG00000101347,ENSG00000101347.8
ENSG00000141524,ENSG00000141524.14
ENSG00000151690,ENSG00000151690.13
ENSG00000117298,ENSG00000117298.13
ENSG00000234782,ENSG00000234782.3
ENSG00000174718,ENSG00000174718.10
ENSG00000239528,ENSG00000239528.1
ENSG00000240563,ENSG00000240563.1
ENSG00000278030,ENSG00000278030.1
ENSG00000101911,ENSG00000101911.11
ENSG00000104889,ENSG00000104889.4
ENSG00000100652,ENSG00000100652.4
ENSG00000179085,ENSG00000179085.7
ENSG00000119314,ENSG00000119314.14
ENSG00000146938,ENSG00000146938.13
ENSG00000164087,ENSG00000164087.6
ENSG00000102924,ENSG00000102924.10
ENSG00000258414,ENSG00000258414.1
ENSG00000103202,ENSG00000103202.11
ENSG00000166897,ENSG00000166897.13
ENSG00000161955,ENSG00000161955.15
ENSG00000108342,ENSG00000108342.11
ENSG00000107201,ENSG00000107201.8
ENSG00000197565,ENSG00000197565.14
ENSG00000256969,ENSG00000256969.1
ENSG00000257588,ENSG00000257588.1
ENSG00000143515,ENSG00000143515.15
ENSG00000142661,ENSG00000142661.17
ENSG00000184434,ENSG00000184434.7
ENSG00000104888,ENSG00000104888.8
ENSG00000163154,ENSG00000163154.5
ENSG00000275152,ENSG00000275152.3
ENSG00000104154,ENSG00000104154.6
ENSG00000225329,ENSG00000225329.2
ENSG00000162337,ENSG00000162337.10
ENSG00000184730,ENSG00000184730.9
ENSG00000010327,ENSG00000010327.9
ENSG00000227640,ENSG00000227640.2
ENSG00000173221,ENSG00000173221.12
ENSG00000186212,ENSG00000186212.3
ENSG00000169252,ENSG00000169252.5
ENSG00000161405,ENSG00000161405.15
ENSG00000128228,ENSG00000128228.4
ENSG00000246082,ENSG00000246082.2
ENSG00000206630,ENSG00000206630.1
ENSG00000162460,ENSG00000162460.6
ENSG00000089220,ENSG00000089220.4
ENSG00000157152,ENSG00000157152.15
ENSG00000197744,ENSG00000197744.5
ENSG00000197891,ENSG00000197891.10
ENSG00000204832,ENSG00000204832.8
ENSG00000137266,ENSG00000137266.13
ENSG00000242193,ENSG00000242193.8
ENSG00000265517,ENSG00000265517.1
ENSG00000142512,ENSG00000142512.13
ENSG00000154380,ENSG00000154380.15
ENSG00000144045,ENSG00000144045.12
ENSG00000007944,ENSG00000007944.13
ENSG00000109929,ENSG00000109929.8
ENSG00000105755,ENSG00000105755.6
ENSG00000202474,ENSG00000202474.1
ENSG00000182118,ENSG00000182118.5
ENSG00000169258,ENSG00000169258.6
ENSG00000076944,ENSG00000076944.13
ENSG00000169241,ENSG00000169241.16
ENSG00000197859,ENSG00000197859.8
ENSG00000031081,ENSG00000031081.9
ENSG00000108932,ENSG00000108932.10
ENSG00000165868,ENSG00000165868.11
ENSG00000120256,ENSG00000120256.8
ENSG00000213759,ENSG00000213759.7
ENSG00000005059,ENSG00000005059.14
ENSG00000187546,ENSG00000187546.12
ENSG00000075886,ENSG00000075886.10
ENSG00000166206,ENSG00000166206.12
ENSG00000119899,ENSG00000119899.12
ENSG00000115138,ENSG00000115138.9
ENSG00000067141,ENSG00000067141.15
ENSG00000170423,ENSG00000170423.11
ENSG00000185222,ENSG00000185222.7
ENSG00000131773,ENSG00000131773.12
ENSG00000140945,ENSG00000140945.14
ENSG00000123191,ENSG00000123191.12
ENSG00000006047,ENSG00000006047.11
ENSG00000171703,ENSG00000171703.15
ENSG00000120217,ENSG00000120217.12
ENSG00000118729,ENSG00000118729.11
ENSG00000137265,ENSG00000137265.13
ENSG00000198805,ENSG00000198805.10
ENSG00000116991,ENSG00000116991.9
ENSG00000183801,ENSG00000183801.6
ENSG00000148513,ENSG00000148513.16
ENSG00000004777,ENSG00000004777.17
ENSG00000211924,ENSG00000211924.1
ENSG00000023909,ENSG00000023909.8
ENSG00000143882,ENSG00000143882.8
ENSG00000182742,ENSG00000182742.5
ENSG00000163918,ENSG00000163918.9
ENSG00000198948,ENSG00000198948.10
ENSG00000134198,ENSG00000134198.8
ENSG00000225492,ENSG00000225492.5
ENSG00000152556,ENSG00000152556.14
ENSG00000187189,ENSG00000187189.10
ENSG00000064763,ENSG00000064763.9
ENSG00000121270,ENSG00000121270.14
ENSG00000100100,ENSG00000100100.11
ENSG00000097021,ENSG00000097021.18
ENSG00000268621,ENSG00000268621.4
ENSG00000180209,ENSG00000180209.10
ENSG00000269893,ENSG00000269893.5
ENSG00000110244,ENSG00000110244.6
ENSG00000178209,ENSG00000178209.13
ENSG00000002587,ENSG00000002587.8
ENSG00000137942,ENSG00000137942.15
ENSG00000072210,ENSG00000072210.17
ENSG00000196569,ENSG00000196569.10
ENSG00000179715,ENSG00000179715.11
ENSG00000213366,ENSG00000213366.11
ENSG00000103528,ENSG00000103528.15
ENSG00000126453,ENSG00000126453.8
ENSG00000088538,ENSG00000088538.12
ENSG00000198157,ENSG00000198157.9
ENSG00000144852,ENSG00000144852.15
ENSG00000167994,ENSG00000167994.10
ENSG00000205436,ENSG00000205436.6
ENSG00000070808,ENSG00000070808.14
ENSG00000215788,ENSG00000215788.8
ENSG00000143815,ENSG00000143815.13
ENSG00000109193,ENSG00000109193.9
ENSG00000146376,ENSG00000146376.9
ENSG00000166925,ENSG00000166925.7
ENSG00000237978,ENSG00000237978.4
ENSG00000266094,ENSG00000266094.5
ENSG00000132205,ENSG00000132205.9
ENSG00000264230,ENSG00000264230.6
ENSG00000133313,ENSG00000133313.13
ENSG00000180758,ENSG00000180758.11
ENSG00000117407,ENSG00000117407.15
ENSG00000188191,ENSG00000188191.13
ENSG00000160791,ENSG00000160791.13
ENSG00000242125,ENSG00000242125.3
ENSG00000164879,ENSG00000164879.6
ENSG00000171159,ENSG00000171159.4
ENSG00000163072,ENSG00000163072.13
ENSG00000213085,ENSG00000213085.8
ENSG00000104814,ENSG00000104814.11
ENSG00000078804,ENSG00000078804.11
ENSG00000138764,ENSG00000138764.12
ENSG00000137142,ENSG00000137142.4
ENSG00000136205,ENSG00000136205.15
ENSG00000168405,ENSG00000168405.13
ENSG00000213144,ENSG00000213144.2
ENSG00000162739,ENSG00000162739.12
ENSG00000184408,ENSG00000184408.8
ENSG00000163558,ENSG00000163558.11
ENSG00000163736,ENSG00000163736.3
ENSG00000134250,ENSG00000134250.16
ENSG00000136869,ENSG00000136869.13
ENSG00000109339,ENSG00000109339.17
ENSG00000238178,ENSG00000238178.5
ENSG00000248184,ENSG00000248184.1
ENSG00000213293,ENSG00000213293.4
ENSG00000211764,ENSG00000211764.1
ENSG00000157833,ENSG00000157833.11
ENSG00000132429,ENSG00000132429.8
ENSG00000180198,ENSG00000180198.14
ENSG00000111961,ENSG00000111961.15
ENSG00000143507,ENSG00000143507.16
ENSG00000260284,ENSG00000260284.1
ENSG00000174705,ENSG00000174705.10
ENSG00000231412,ENSG00000231412.2
ENSG00000228288,ENSG00000228288.5
ENSG00000243422,ENSG00000243422.1
ENSG00000164742,ENSG00000164742.13
ENSG00000183807,ENSG00000183807.7
ENSG00000155849,ENSG00000155849.14
ENSG00000168918,ENSG00000168918.12
ENSG00000171813,ENSG00000171813.12
ENSG00000171462,ENSG00000171462.13
ENSG00000121957,ENSG00000121957.11
ENSG00000100139,ENSG00000100139.12
ENSG00000185156,ENSG00000185156.5
ENSG00000073712,ENSG00000073712.12
ENSG00000132669,ENSG00000132669.11
ENSG00000066735,ENSG00000066735.13
ENSG00000072310,ENSG00000072310.15
ENSG00000057704,ENSG00000057704.9
ENSG00000124191,ENSG00000124191.16
ENSG00000138646,ENSG00000138646.7
ENSG00000100304,ENSG00000100304.12
ENSG00000147041,ENSG00000147041.10
ENSG00000133055,ENSG00000133055.7
ENSG00000143603,ENSG00000143603.17
ENSG00000165617,ENSG00000165617.13
ENSG00000176454,ENSG00000176454.12
ENSG00000160190,ENSG00000160190.12
ENSG00000120162,ENSG00000120162.9
ENSG00000090013,ENSG00000090013.8
ENSG00000106089,ENSG00000106089.10
ENSG00000259092,ENSG00000259092.1
ENSG00000133466,ENSG00000133466.12
