histology,n_test,cindex,model_family,lambda_sparse,lambda_sample_smooth,seed
infiltratingductalcarcinoma,220,0.5607201309328969,Concrete,0.0018,0.4,730127
infiltratinglobularcarcinoma,60,0.38095238095238093,Concrete,0.0018,0.4,730127
other,23,0.4594594594594595,Concrete,0.0018,0.4,730127
infiltratingductalcarcinoma,220,0.6428805237315875,Concrete,0.0018,0.4,730128
infiltratinglobularcarcinoma,60,0.25925925925925924,Concrete,0.0018,0.4,730128
other,23,0.6216216216216216,Concrete,0.0018,0.4,730128
infiltratingductalcarcinoma,220,0.6713584288052373,Concrete,0.0018,0.4,730129
infiltratinglobularcarcinoma,60,0.2962962962962963,Concrete,0.0018,0.4,730129
other,23,0.5405405405405406,Concrete,0.0018,0.4,730129
infiltratingductalcarcinoma,220,0.5400981996726678,Concrete,0.0018,0.4,730130
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.0018,0.4,730130
other,23,0.6486486486486487,Concrete,0.0018,0.4,730130
infiltratingductalcarcinoma,220,0.5765957446808511,Concrete,0.0018,0.4,730131
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.0018,0.4,730131
other,23,0.527027027027027,Concrete,0.0018,0.4,730131
infiltratingductalcarcinoma,220,0.6664484451718494,Concrete,0.0018,0.4,730132
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0018,0.4,730132
other,23,0.24324324324324326,Concrete,0.0018,0.4,730132
infiltratingductalcarcinoma,220,0.563011456628478,Concrete,0.0014,0.4,740123
infiltratinglobularcarcinoma,60,0.41798941798941797,Concrete,0.0014,0.4,740123
other,23,0.4594594594594595,Concrete,0.0014,0.4,740123
infiltratingductalcarcinoma,220,0.6008183306055647,Concrete,0.0014,0.4,740124
infiltratinglobularcarcinoma,60,0.4126984126984127,Concrete,0.0014,0.4,740124
other,23,0.47297297297297297,Concrete,0.0014,0.4,740124
infiltratingductalcarcinoma,220,0.616366612111293,Concrete,0.0014,0.4,740125
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.0014,0.4,740125
other,23,0.43243243243243246,Concrete,0.0014,0.4,740125
infiltratingductalcarcinoma,220,0.6337152209492635,Concrete,0.0014,0.4,740126
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.0014,0.4,740126
other,23,0.5405405405405406,Concrete,0.0014,0.4,740126
infiltratingductalcarcinoma,220,0.5207855973813421,Concrete,0.0014,0.4,740127
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.0014,0.4,740127
other,23,0.6486486486486487,Concrete,0.0014,0.4,740127
infiltratingductalcarcinoma,220,0.6405891980360066,Concrete,0.0014,0.4,740128
infiltratinglobularcarcinoma,60,0.6931216931216931,Concrete,0.0014,0.4,740128
other,23,0.7027027027027027,Concrete,0.0014,0.4,740128
infiltratingductalcarcinoma,220,0.5086743044189853,Concrete,0.0014,0.4,740129
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.0014,0.4,740129
other,23,0.6486486486486487,Concrete,0.0014,0.4,740129
infiltratingductalcarcinoma,220,0.6566284779050736,Concrete,0.0014,0.4,740130
infiltratinglobularcarcinoma,60,0.6878306878306878,Concrete,0.0014,0.4,740130
other,23,0.35135135135135137,Concrete,0.0014,0.4,740130
infiltratingductalcarcinoma,220,0.64189852700491,Concrete,0.0014,0.4,740131
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.0014,0.4,740131
other,23,0.35135135135135137,Concrete,0.0014,0.4,740131
infiltratingductalcarcinoma,220,0.47692307692307695,Concrete,0.0014,0.4,740132
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.0014,0.4,740132
other,23,0.4594594594594595,Concrete,0.0014,0.4,740132
infiltratingductalcarcinoma,220,0.5042553191489362,Concrete,0.0012,0.4,750123
infiltratinglobularcarcinoma,60,0.42328042328042326,Concrete,0.0012,0.4,750123
other,23,0.581081081081081,Concrete,0.0012,0.4,750123
infiltratingductalcarcinoma,220,0.5368248772504092,Concrete,0.0012,0.4,750124
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.0012,0.4,750124
other,23,0.4864864864864865,Concrete,0.0012,0.4,750124
infiltratingductalcarcinoma,220,0.6523731587561374,Concrete,0.0012,0.4,750125
infiltratinglobularcarcinoma,60,0.656084656084656,Concrete,0.0012,0.4,750125
other,23,0.4864864864864865,Concrete,0.0012,0.4,750125
infiltratingductalcarcinoma,220,0.6042553191489362,Concrete,0.0012,0.4,750126
infiltratinglobularcarcinoma,60,0.41798941798941797,Concrete,0.0012,0.4,750126
other,23,0.4864864864864865,Concrete,0.0012,0.4,750126
infiltratingductalcarcinoma,220,0.5895253682487726,Concrete,0.0012,0.4,750127
infiltratinglobularcarcinoma,60,0.42857142857142855,Concrete,0.0012,0.4,750127
other,23,0.40540540540540543,Concrete,0.0012,0.4,750127
infiltratingductalcarcinoma,220,0.46219312602291324,Concrete,0.0012,0.4,750128
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.0012,0.4,750128
other,23,0.5135135135135135,Concrete,0.0012,0.4,750128
infiltratingductalcarcinoma,220,0.6720130932896891,Concrete,0.0012,0.4,750129
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.0012,0.4,750129
other,23,0.7567567567567568,Concrete,0.0012,0.4,750129
infiltratingductalcarcinoma,220,0.5366612111292962,Concrete,0.0012,0.4,750130
infiltratinglobularcarcinoma,60,0.4576719576719577,Concrete,0.0012,0.4,750130
other,23,0.36486486486486486,Concrete,0.0012,0.4,750130
infiltratingductalcarcinoma,220,0.6494271685761047,Concrete,0.0012,0.4,750131
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.0012,0.4,750131
other,23,0.5135135135135135,Concrete,0.0012,0.4,750131
infiltratingductalcarcinoma,220,0.5090016366612111,Concrete,0.0012,0.4,750132
infiltratinglobularcarcinoma,60,0.5158730158730159,Concrete,0.0012,0.4,750132
other,23,0.43243243243243246,Concrete,0.0012,0.4,750132
infiltratingductalcarcinoma,220,0.5738134206219313,Concrete,0.003,0.7,760123
infiltratinglobularcarcinoma,60,0.3968253968253968,Concrete,0.003,0.7,760123
other,23,0.5405405405405406,Concrete,0.003,0.7,760123
infiltratingductalcarcinoma,220,0.5584288052373159,Concrete,0.003,0.7,760124
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.003,0.7,760124
other,23,0.5405405405405406,Concrete,0.003,0.7,760124
infiltratingductalcarcinoma,220,0.5787234042553191,Concrete,0.003,0.7,760125
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.003,0.7,760125
other,23,0.2702702702702703,Concrete,0.003,0.7,760125
infiltratingductalcarcinoma,220,0.5754500818330606,Concrete,0.003,0.7,760126
infiltratinglobularcarcinoma,60,0.4126984126984127,Concrete,0.003,0.7,760126
other,23,0.35135135135135137,Concrete,0.003,0.7,760126
infiltratingductalcarcinoma,220,0.6438625204582651,Concrete,0.003,0.7,760127
infiltratinglobularcarcinoma,60,0.6243386243386243,Concrete,0.003,0.7,760127
other,23,0.4864864864864865,Concrete,0.003,0.7,760127
infiltratingductalcarcinoma,220,0.6265139116202946,Concrete,0.003,0.7,760128
infiltratinglobularcarcinoma,60,0.5978835978835979,Concrete,0.003,0.7,760128
other,23,0.6216216216216216,Concrete,0.003,0.7,760128
infiltratingductalcarcinoma,220,0.6284779050736498,Concrete,0.003,0.7,760129
infiltratinglobularcarcinoma,60,0.47619047619047616,Concrete,0.003,0.7,760129
other,23,0.4864864864864865,Concrete,0.003,0.7,760129
infiltratingductalcarcinoma,220,0.6409165302782324,Concrete,0.003,0.7,760130
infiltratinglobularcarcinoma,60,0.656084656084656,Concrete,0.003,0.7,760130
other,23,0.5405405405405406,Concrete,0.003,0.7,760130
infiltratingductalcarcinoma,220,0.6340425531914894,Concrete,0.003,0.7,760131
infiltratinglobularcarcinoma,60,0.5714285714285714,Concrete,0.003,0.7,760131
other,23,0.5945945945945946,Concrete,0.003,0.7,760131
infiltratingductalcarcinoma,220,0.5855973813420622,Concrete,0.003,0.7,760132
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.003,0.7,760132
other,23,0.5405405405405406,Concrete,0.003,0.7,760132
infiltratingductalcarcinoma,220,0.5754500818330606,Concrete,0.0022,0.7,770123
infiltratinglobularcarcinoma,60,0.5185185185185185,Concrete,0.0022,0.7,770123
other,23,0.4594594594594595,Concrete,0.0022,0.7,770123
infiltratingductalcarcinoma,220,0.5702127659574469,Concrete,0.0022,0.7,770124
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.0022,0.7,770124
other,23,0.5675675675675675,Concrete,0.0022,0.7,770124
infiltratingductalcarcinoma,220,0.5613747954173486,Concrete,0.0022,0.7,770125
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0022,0.7,770125
other,23,0.2972972972972973,Concrete,0.0022,0.7,770125
infiltratingductalcarcinoma,220,0.6183306055646481,Concrete,0.0022,0.7,770126
infiltratinglobularcarcinoma,60,0.3544973544973545,Concrete,0.0022,0.7,770126
other,23,0.6216216216216216,Concrete,0.0022,0.7,770126
infiltratingductalcarcinoma,220,0.6075286415711948,Concrete,0.0022,0.7,770127
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.0022,0.7,770127
other,23,0.5405405405405406,Concrete,0.0022,0.7,770127
infiltratingductalcarcinoma,220,0.49410801963993456,Concrete,0.0022,0.7,770128
infiltratinglobularcarcinoma,60,0.5158730158730159,Concrete,0.0022,0.7,770128
other,23,0.5675675675675675,Concrete,0.0022,0.7,770128
infiltratingductalcarcinoma,220,0.6130932896890343,Concrete,0.0022,0.7,770129
infiltratinglobularcarcinoma,60,0.43915343915343913,Concrete,0.0022,0.7,770129
other,23,0.5135135135135135,Concrete,0.0022,0.7,770129
infiltratingductalcarcinoma,220,0.6517184942716857,Concrete,0.0022,0.7,770130
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.0022,0.7,770130
other,23,0.6216216216216216,Concrete,0.0022,0.7,770130
infiltratingductalcarcinoma,220,0.630114566284779,Concrete,0.0022,0.7,770131
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.0022,0.7,770131
other,23,0.5135135135135135,Concrete,0.0022,0.7,770131
infiltratingductalcarcinoma,220,0.5983633387888707,Concrete,0.0022,0.7,770132
infiltratinglobularcarcinoma,60,0.35185185185185186,Concrete,0.0022,0.7,770132
other,23,0.527027027027027,Concrete,0.0022,0.7,770132
infiltratingductalcarcinoma,220,0.6153846153846154,Concrete,0.0018,0.7,780123
infiltratinglobularcarcinoma,60,0.3862433862433862,Concrete,0.0018,0.7,780123
other,23,0.4864864864864865,Concrete,0.0018,0.7,780123
infiltratingductalcarcinoma,220,0.6824877250409165,Concrete,0.0018,0.7,780124
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.0018,0.7,780124
other,23,0.6756756756756757,Concrete,0.0018,0.7,780124
infiltratingductalcarcinoma,220,0.6723404255319149,Concrete,0.0018,0.7,780125
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.0018,0.7,780125
other,23,0.6756756756756757,Concrete,0.0018,0.7,780125
infiltratingductalcarcinoma,220,0.6877250409165303,Concrete,0.0018,0.7,780126
infiltratinglobularcarcinoma,60,0.6137566137566137,Concrete,0.0018,0.7,780126
other,23,0.7297297297297297,Concrete,0.0018,0.7,780126
infiltratingductalcarcinoma,220,0.67430441898527,Concrete,0.0018,0.7,780127
infiltratinglobularcarcinoma,60,0.4021164021164021,Concrete,0.0018,0.7,780127
other,23,0.5945945945945946,Concrete,0.0018,0.7,780127
infiltratingductalcarcinoma,220,0.5728314238952537,Concrete,0.0018,0.7,780128
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.0018,0.7,780128
other,23,0.5405405405405406,Concrete,0.0018,0.7,780128
infiltratingductalcarcinoma,220,0.6108019639934533,Concrete,0.0018,0.7,780129
infiltratinglobularcarcinoma,60,0.5873015873015873,Concrete,0.0018,0.7,780129
other,23,0.5675675675675675,Concrete,0.0018,0.7,780129
infiltratingductalcarcinoma,220,0.5427168576104746,Concrete,0.0018,0.7,780130
infiltratinglobularcarcinoma,60,0.4497354497354497,Concrete,0.0018,0.7,780130
other,23,0.3783783783783784,Concrete,0.0018,0.7,780130
infiltratingductalcarcinoma,220,0.555810147299509,Concrete,0.0018,0.7,780131
infiltratinglobularcarcinoma,60,0.6031746031746031,Concrete,0.0018,0.7,780131
other,23,0.6756756756756757,Concrete,0.0018,0.7,780131
infiltratingductalcarcinoma,220,0.6399345335515548,Concrete,0.0018,0.7,780132
infiltratinglobularcarcinoma,60,0.3439153439153439,Concrete,0.0018,0.7,780132
other,23,0.5135135135135135,Concrete,0.0018,0.7,780132
infiltratingductalcarcinoma,220,0.627823240589198,Concrete,0.0014,0.7,790123
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.0014,0.7,790123
other,23,0.5405405405405406,Concrete,0.0014,0.7,790123
infiltratingductalcarcinoma,220,0.6553191489361702,Concrete,0.0014,0.7,790124
infiltratinglobularcarcinoma,60,0.3544973544973545,Concrete,0.0014,0.7,790124
other,23,0.7027027027027027,Concrete,0.0014,0.7,790124
infiltratingductalcarcinoma,220,0.6782324058919803,Concrete,0.0014,0.7,790125
infiltratinglobularcarcinoma,60,0.42328042328042326,Concrete,0.0014,0.7,790125
other,23,0.5945945945945946,Concrete,0.0014,0.7,790125
infiltratingductalcarcinoma,220,0.6173486088379705,Concrete,0.0014,0.7,790126
infiltratinglobularcarcinoma,60,0.5925925925925926,Concrete,0.0014,0.7,790126
other,23,0.5675675675675675,Concrete,0.0014,0.7,790126
infiltratingductalcarcinoma,220,0.5738134206219313,Concrete,0.0014,0.7,790127
infiltratinglobularcarcinoma,60,0.4444444444444444,Concrete,0.0014,0.7,790127
other,23,0.5945945945945946,Concrete,0.0014,0.7,790127
infiltratingductalcarcinoma,220,0.6998363338788871,Concrete,0.0014,0.7,790128
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.0014,0.7,790128
other,23,0.5675675675675675,Concrete,0.0014,0.7,790128
infiltratingductalcarcinoma,220,0.5368248772504092,Concrete,0.0014,0.7,790129
infiltratinglobularcarcinoma,60,0.5714285714285714,Concrete,0.0014,0.7,790129
other,23,0.4594594594594595,Concrete,0.0014,0.7,790129
infiltratingductalcarcinoma,220,0.6808510638297872,Concrete,0.0014,0.7,790130
infiltratinglobularcarcinoma,60,0.5291005291005291,Concrete,0.0014,0.7,790130
other,23,0.8648648648648649,Concrete,0.0014,0.7,790130
infiltratingductalcarcinoma,220,0.6360065466448446,Concrete,0.0014,0.7,790131
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.0014,0.7,790131
other,23,0.5135135135135135,Concrete,0.0014,0.7,790131
infiltratingductalcarcinoma,220,0.5469721767594108,Concrete,0.0014,0.7,790132
infiltratinglobularcarcinoma,60,0.5079365079365079,Concrete,0.0014,0.7,790132
other,23,0.5945945945945946,Concrete,0.0014,0.7,790132
infiltratingductalcarcinoma,220,0.5761047463175123,Concrete,0.0012,0.7,800123
infiltratinglobularcarcinoma,60,0.5291005291005291,Concrete,0.0012,0.7,800123
other,23,0.5135135135135135,Concrete,0.0012,0.7,800123
infiltratingductalcarcinoma,220,0.5705400981996727,Concrete,0.0012,0.7,800124
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.0012,0.7,800124
other,23,0.43243243243243246,Concrete,0.0012,0.7,800124
infiltratingductalcarcinoma,220,0.5252045826513911,Concrete,0.0012,0.7,800125
infiltratinglobularcarcinoma,60,0.5052910052910053,Concrete,0.0012,0.7,800125
other,23,0.43243243243243246,Concrete,0.0012,0.7,800125
infiltratingductalcarcinoma,220,0.5495908346972177,Concrete,0.0012,0.7,800126
infiltratinglobularcarcinoma,60,0.4021164021164021,Concrete,0.0012,0.7,800126
other,23,0.6216216216216216,Concrete,0.0012,0.7,800126
infiltratingductalcarcinoma,220,0.5793780687397708,Concrete,0.0012,0.7,800127
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.0012,0.7,800127
other,23,0.35135135135135137,Concrete,0.0012,0.7,800127
infiltratingductalcarcinoma,220,0.5551554828150573,Concrete,0.0012,0.7,800128
infiltratinglobularcarcinoma,60,0.47354497354497355,Concrete,0.0012,0.7,800128
other,23,0.4594594594594595,Concrete,0.0012,0.7,800128
infiltratingductalcarcinoma,220,0.6091653027823241,Concrete,0.0012,0.7,800129
infiltratinglobularcarcinoma,60,0.4021164021164021,Concrete,0.0012,0.7,800129
other,23,0.6216216216216216,Concrete,0.0012,0.7,800129
infiltratingductalcarcinoma,220,0.5011456628477905,Concrete,0.0012,0.7,800130
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.0012,0.7,800130
other,23,0.6486486486486487,Concrete,0.0012,0.7,800130
infiltratingductalcarcinoma,220,0.6612111292962357,Concrete,0.0012,0.7,800131
infiltratinglobularcarcinoma,60,0.6666666666666666,Concrete,0.0012,0.7,800131
other,23,0.6486486486486487,Concrete,0.0012,0.7,800131
infiltratingductalcarcinoma,220,0.5692307692307692,Concrete,0.0012,0.7,800132
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0012,0.7,800132
other,23,0.5405405405405406,Concrete,0.0012,0.7,800132
