model_family,gate_type,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
Concrete,concrete,0.003,0.1,4,5,0.8809248044912205
Concrete,concrete,0.003,0.1,4,6,0.8342318688117616
Concrete,concrete,0.003,0.1,4,7,0.8545182609962498
Concrete,concrete,0.003,0.1,4,8,0.8652173370966029
Concrete,concrete,0.003,0.1,4,9,0.8793939429425962
Concrete,concrete,0.003,0.1,5,6,0.9391320445810735
Concrete,concrete,0.003,0.1,5,7,0.9278116311248621
Concrete,concrete,0.003,0.1,5,8,0.8504399178173558
Concrete,concrete,0.003,0.1,5,9,0.9277428372832464
Concrete,concrete,0.003,0.1,6,7,0.9209269058447513
Concrete,concrete,0.003,0.1,6,8,0.8485719427949708
Concrete,concrete,0.003,0.1,6,9,0.9283587405386733
Concrete,concrete,0.003,0.1,7,8,0.8244645579598077
Concrete,concrete,0.003,0.1,7,9,0.8759474767328926
Concrete,concrete,0.003,0.1,8,9,0.9074377795314769
Concrete,concrete,0.0022,0.1,0,1,0.937119382647895
Concrete,concrete,0.0022,0.1,0,2,0.9166518130698801
Concrete,concrete,0.0022,0.1,0,3,0.897341736499374
Concrete,concrete,0.0022,0.1,0,4,0.9124296315798438
Concrete,concrete,0.0022,0.1,0,5,0.9283511487023702
Concrete,concrete,0.0022,0.1,0,6,0.9231501071107985
Concrete,concrete,0.0022,0.1,0,7,0.9431640339882367
Concrete,concrete,0.0022,0.1,0,8,0.8906818439801509
Concrete,concrete,0.0022,0.1,0,9,0.916436042348016
Concrete,concrete,0.0022,0.1,1,2,0.9312037652701219
Concrete,concrete,0.0022,0.1,1,3,0.853182597880492
Concrete,concrete,0.0022,0.1,1,4,0.8954189644769701
Concrete,concrete,0.0022,0.1,1,5,0.8664269087355697
Concrete,concrete,0.0022,0.1,1,6,0.9095693247364578
Concrete,concrete,0.0022,0.1,1,7,0.9011424504559047
Concrete,concrete,0.0022,0.1,1,8,0.8316932835913984
Concrete,concrete,0.0022,0.1,1,9,0.9007653255321479
Concrete,concrete,0.0022,0.1,2,3,0.8709308183094292
Concrete,concrete,0.0022,0.1,2,4,0.9061332957209094
Concrete,concrete,0.0022,0.1,2,5,0.8807949073697303
Concrete,concrete,0.0022,0.1,2,6,0.9399098440502696
Concrete,concrete,0.0022,0.1,2,7,0.8881008096794198
Concrete,concrete,0.0022,0.1,2,8,0.8370466785001277
Concrete,concrete,0.0022,0.1,2,9,0.9108595485522042
Concrete,concrete,0.0022,0.1,3,4,0.8864043743606789
Concrete,concrete,0.0022,0.1,3,5,0.9149977971228636
Concrete,concrete,0.0022,0.1,3,6,0.9118392959260752
Concrete,concrete,0.0022,0.1,3,7,0.9333656953986951
Concrete,concrete,0.0022,0.1,3,8,0.9418138250906029
Concrete,concrete,0.0022,0.1,3,9,0.9427695433551263
Concrete,concrete,0.0022,0.1,4,5,0.9231648120653165
Concrete,concrete,0.0022,0.1,4,6,0.8898785881740121
Concrete,concrete,0.0022,0.1,4,7,0.8873024378750436
Concrete,concrete,0.0022,0.1,4,8,0.8568019603044681
Concrete,concrete,0.0022,0.1,4,9,0.889406160737338
Concrete,concrete,0.0022,0.1,5,6,0.8921448798131116
Concrete,concrete,0.0022,0.1,5,7,0.9096560128236985
Concrete,concrete,0.0022,0.1,5,8,0.8961986264613846
Concrete,concrete,0.0022,0.1,5,9,0.9025274447376973
Concrete,concrete,0.0022,0.1,6,7,0.9198269167001488
Concrete,concrete,0.0022,0.1,6,8,0.8816963068127872
Concrete,concrete,0.0022,0.1,6,9,0.9365705016782329
Concrete,concrete,0.0022,0.1,7,8,0.9559451446289535
Concrete,concrete,0.0022,0.1,7,9,0.9514477088940246
Concrete,concrete,0.0022,0.1,8,9,0.9343338278311272
Concrete,concrete,0.0018,0.1,0,1,0.9019068418065344
Concrete,concrete,0.0018,0.1,0,2,0.8682570914628933
Concrete,concrete,0.0018,0.1,0,3,0.8318740581451547
Concrete,concrete,0.0018,0.1,0,4,0.8722537803150348
Concrete,concrete,0.0018,0.1,0,5,0.8798164135941625
Concrete,concrete,0.0018,0.1,0,6,0.9083211470681227
Concrete,concrete,0.0018,0.1,0,7,0.9052464969499823
Concrete,concrete,0.0018,0.1,0,8,0.7820779992652291
Concrete,concrete,0.0018,0.1,0,9,0.9119710425704596
Concrete,concrete,0.0018,0.1,1,2,0.9229682693942053
Concrete,concrete,0.0018,0.1,1,3,0.852296992517818
Concrete,concrete,0.0018,0.1,1,4,0.8311177459453507
Concrete,concrete,0.0018,0.1,1,5,0.833710523710479
Concrete,concrete,0.0018,0.1,1,6,0.8739944862634089
Concrete,concrete,0.0018,0.1,1,7,0.9145673823239092
Concrete,concrete,0.0018,0.1,1,8,0.8093951035762115
Concrete,concrete,0.0018,0.1,1,9,0.9423752850239869
Concrete,concrete,0.0018,0.1,2,3,0.8883284232480508
Concrete,concrete,0.0018,0.1,2,4,0.8841661451222632
Concrete,concrete,0.0018,0.1,2,5,0.8383249680920041
Concrete,concrete,0.0018,0.1,2,6,0.9232083982412701
Concrete,concrete,0.0018,0.1,2,7,0.9071300975763406
Concrete,concrete,0.0018,0.1,2,8,0.8524030070311064
Concrete,concrete,0.0018,0.1,2,9,0.924046202787209
Concrete,concrete,0.0018,0.1,3,4,0.8361483712725294
Concrete,concrete,0.0018,0.1,3,5,0.7505301684379517
Concrete,concrete,0.0018,0.1,3,6,0.9289953199140428
Concrete,concrete,0.0018,0.1,3,7,0.9215040955236706
Concrete,concrete,0.0018,0.1,3,8,0.9753710116010842
Concrete,concrete,0.0018,0.1,3,9,0.918190895393698
Concrete,concrete,0.0018,0.1,4,5,0.8802505514090638
Concrete,concrete,0.0018,0.1,4,6,0.902958881470569
Concrete,concrete,0.0018,0.1,4,7,0.8860253489074377
Concrete,concrete,0.0018,0.1,4,8,0.7881609090372019
Concrete,concrete,0.0018,0.1,4,9,0.8863509497514853
Concrete,concrete,0.0018,0.1,5,6,0.8683013131260288
Concrete,concrete,0.0018,0.1,5,7,0.8832900077663105
Concrete,concrete,0.0018,0.1,5,8,0.700076789152321
Concrete,concrete,0.0018,0.1,5,9,0.8679662957357487
Concrete,concrete,0.0018,0.1,6,7,0.9458144011742925
Concrete,concrete,0.0018,0.1,6,8,0.9030358073414172
Concrete,concrete,0.0018,0.1,6,9,0.9296720181869947
Concrete,concrete,0.0018,0.1,7,8,0.8965171440532947
Concrete,concrete,0.0018,0.1,7,9,0.9655956683798489
Concrete,concrete,0.0018,0.1,8,9,0.8892832394307734
Concrete,concrete,0.0014,0.1,0,1,0.8909084723962684
Concrete,concrete,0.0014,0.1,0,2,0.9547249796272269
Concrete,concrete,0.0014,0.1,0,3,0.9260883122154189
Concrete,concrete,0.0014,0.1,0,4,0.8339866175470945
Concrete,concrete,0.0014,0.1,0,5,0.8924766361356511
Concrete,concrete,0.0014,0.1,0,6,0.904892242279886
Concrete,concrete,0.0014,0.1,0,7,0.9481089316028549
Concrete,concrete,0.0014,0.1,0,8,0.8929621999775037
Concrete,concrete,0.0014,0.1,0,9,0.9286510483555
Concrete,concrete,0.0014,0.1,1,2,0.9267860441630086
Concrete,concrete,0.0014,0.1,1,3,0.9565073651858007
Concrete,concrete,0.0014,0.1,1,4,0.8427938223602756
Concrete,concrete,0.0014,0.1,1,5,0.9227912843664777
Concrete,concrete,0.0014,0.1,1,6,0.8570903388438779
Concrete,concrete,0.0014,0.1,1,7,0.9454038135869378
Concrete,concrete,0.0014,0.1,1,8,0.8606384240453526
Concrete,concrete,0.0014,0.1,1,9,0.9496099594254325
Concrete,concrete,0.0014,0.1,2,3,0.9508515562846837
Concrete,concrete,0.0014,0.1,2,4,0.8751261154641812
Concrete,concrete,0.0014,0.1,2,5,0.947515616654371
Concrete,concrete,0.0014,0.1,2,6,0.9280773989991037
Concrete,concrete,0.0014,0.1,2,7,0.9778980373059956
Concrete,concrete,0.0014,0.1,2,8,0.9044143831161284
Concrete,concrete,0.0014,0.1,2,9,0.9412524669270651
Concrete,concrete,0.0014,0.1,3,4,0.8446065061856868
Concrete,concrete,0.0014,0.1,3,5,0.9388754362421372
Concrete,concrete,0.0014,0.1,3,6,0.9034628272539342
Concrete,concrete,0.0014,0.1,3,7,0.9668271338882269
Concrete,concrete,0.0014,0.1,3,8,0.8826084798199906
Concrete,concrete,0.0014,0.1,3,9,0.9431934269738761
Concrete,concrete,0.0014,0.1,4,5,0.9049781773954226
Concrete,concrete,0.0014,0.1,4,6,0.861776325484197
Concrete,concrete,0.0014,0.1,4,7,0.8690228733054502
Concrete,concrete,0.0014,0.1,4,8,0.9217405167627601
Concrete,concrete,0.0014,0.1,4,9,0.8648981885808226
Concrete,concrete,0.0014,0.1,5,6,0.9250626769674638
Concrete,concrete,0.0014,0.1,5,7,0.9385279671810598
Concrete,concrete,0.0014,0.1,5,8,0.9259049768934798
Concrete,concrete,0.0014,0.1,5,9,0.9194686356402301
Concrete,concrete,0.0014,0.1,6,7,0.914831495515691
Concrete,concrete,0.0014,0.1,6,8,0.9277115160137591
Concrete,concrete,0.0014,0.1,6,9,0.8688186375035372
Concrete,concrete,0.0014,0.1,7,8,0.8911925690684647
Concrete,concrete,0.0014,0.1,7,9,0.943587824832489
Concrete,concrete,0.0014,0.1,8,9,0.9023709625524765
Concrete,concrete,0.0012,0.1,0,1,0.9025074446710741
Concrete,concrete,0.0012,0.1,0,2,0.8969934537455503
Concrete,concrete,0.0012,0.1,0,3,0.6507471084459673
Concrete,concrete,0.0012,0.1,0,4,0.9004503069303295
Concrete,concrete,0.0012,0.1,0,5,0.9135970856351127
Concrete,concrete,0.0012,0.1,0,6,0.8398792447471599
Concrete,concrete,0.0012,0.1,0,7,0.9386733159617567
Concrete,concrete,0.0012,0.1,0,8,0.9163609446734168
Concrete,concrete,0.0012,0.1,0,9,0.9339510053145842
Concrete,concrete,0.0012,0.1,1,2,0.848199077764822
Concrete,concrete,0.0012,0.1,1,3,0.6132206405537822
Concrete,concrete,0.0012,0.1,1,4,0.860236428857703
Concrete,concrete,0.0012,0.1,1,5,0.8726812447084887
Concrete,concrete,0.0012,0.1,1,6,0.7973284902717763
Concrete,concrete,0.0012,0.1,1,7,0.8930391926574168
Concrete,concrete,0.0012,0.1,1,8,0.8732717765736446
Concrete,concrete,0.0012,0.1,1,9,0.9217209302429744
Concrete,concrete,0.0012,0.1,2,3,0.7466547676626617
Concrete,concrete,0.0012,0.1,2,4,0.8531835814987909
Concrete,concrete,0.0012,0.1,2,5,0.9285901674837203
Concrete,concrete,0.0012,0.1,2,6,0.7425240060567289
Concrete,concrete,0.0012,0.1,2,7,0.881154754607568
Concrete,concrete,0.0012,0.1,2,8,0.9616399697952729
Concrete,concrete,0.0012,0.1,2,9,0.8695589601452841
Concrete,concrete,0.0012,0.1,3,4,0.6346445035820394
Concrete,concrete,0.0012,0.1,3,5,0.754125251316125
Concrete,concrete,0.0012,0.1,3,6,0.42056352190011437
Concrete,concrete,0.0012,0.1,3,7,0.6074412352738011
Concrete,concrete,0.0012,0.1,3,8,0.6434186863679718
Concrete,concrete,0.0012,0.1,3,9,0.6313991270462307
Concrete,concrete,0.0012,0.1,4,5,0.9123834794198241
Concrete,concrete,0.0012,0.1,4,6,0.8734853913826927
Concrete,concrete,0.0012,0.1,4,7,0.9135082690281064
Concrete,concrete,0.0012,0.1,4,8,0.8909488345377437
Concrete,concrete,0.0012,0.1,4,9,0.8857493943743223
Concrete,concrete,0.0012,0.1,5,6,0.7973005955846117
Concrete,concrete,0.0012,0.1,5,7,0.9148381882621742
Concrete,concrete,0.0012,0.1,5,8,0.9192507683859749
Concrete,concrete,0.0012,0.1,5,9,0.8993873233454707
Concrete,concrete,0.0012,0.1,6,7,0.8371766962250234
Concrete,concrete,0.0012,0.1,6,8,0.8107846200411474
Concrete,concrete,0.0012,0.1,6,9,0.8171486381472718
Concrete,concrete,0.0012,0.1,7,8,0.9225388383691943
Concrete,concrete,0.0012,0.1,7,9,0.9310020942807515
Concrete,concrete,0.0012,0.1,8,9,0.9021692845005123
Concrete,concrete,0.003,0.2,0,1,0.8257668262264275
Concrete,concrete,0.003,0.2,0,2,0.8666456066698919
Concrete,concrete,0.003,0.2,0,3,0.8760852560866698
Concrete,concrete,0.003,0.2,0,4,0.8530362643488484
Concrete,concrete,0.003,0.2,0,5,0.8294603437215035
Concrete,concrete,0.003,0.2,0,6,0.8787784483792109
Concrete,concrete,0.003,0.2,0,7,0.8847807122204453
Concrete,concrete,0.003,0.2,0,8,0.8889920229456364
Concrete,concrete,0.003,0.2,0,9,0.8311820058749532
Concrete,concrete,0.003,0.2,1,2,0.9165325218011415
Concrete,concrete,0.003,0.2,1,3,0.9214790515427044
Concrete,concrete,0.003,0.2,1,4,0.8739637633981809
Concrete,concrete,0.003,0.2,1,5,0.9108928525972824
Concrete,concrete,0.003,0.2,1,6,0.8061978504661995
Concrete,concrete,0.003,0.2,1,7,0.8974275194920488
Concrete,concrete,0.003,0.2,1,8,0.9219105033096473
Concrete,concrete,0.003,0.2,1,9,0.9129479327560359
Concrete,concrete,0.003,0.2,2,3,0.9117175744744125
Concrete,concrete,0.003,0.2,2,4,0.8650190833398113
Concrete,concrete,0.003,0.2,2,5,0.9363618727708177
Concrete,concrete,0.003,0.2,2,6,0.8134720256381763
Concrete,concrete,0.003,0.2,2,7,0.8987360800308154
Concrete,concrete,0.003,0.2,2,8,0.9034156385501066
Concrete,concrete,0.003,0.2,2,9,0.8762288285720645
Concrete,concrete,0.003,0.2,3,4,0.909606878112252
Concrete,concrete,0.003,0.2,3,5,0.8814165840988255
Concrete,concrete,0.003,0.2,3,6,0.8376279255827752
Concrete,concrete,0.003,0.2,3,7,0.8887751072857153
Concrete,concrete,0.003,0.2,3,8,0.9137311340440398
Concrete,concrete,0.003,0.2,3,9,0.8995532033734711
Concrete,concrete,0.003,0.2,4,5,0.8241732907037455
Concrete,concrete,0.003,0.2,4,6,0.7919765490073535
Concrete,concrete,0.003,0.2,4,7,0.8956835709187615
Concrete,concrete,0.003,0.2,4,8,0.8656717789136077
Concrete,concrete,0.003,0.2,4,9,0.8812551647264038
Concrete,concrete,0.003,0.2,5,6,0.7745791618608542
Concrete,concrete,0.003,0.2,5,7,0.869274359582138
Concrete,concrete,0.003,0.2,5,8,0.8565072810720815
Concrete,concrete,0.003,0.2,5,9,0.8778556607034546
Concrete,concrete,0.003,0.2,6,7,0.889314060952847
Concrete,concrete,0.003,0.2,6,8,0.902378277741812
Concrete,concrete,0.003,0.2,6,9,0.8547013187285376
Concrete,concrete,0.003,0.2,7,8,0.9191067647668222
Concrete,concrete,0.003,0.2,7,9,0.9056809583386382
Concrete,concrete,0.003,0.2,8,9,0.8991655257071974
Concrete,concrete,0.0022,0.2,0,1,0.8190337945141962
Concrete,concrete,0.0022,0.2,0,2,0.8357369114770772
Concrete,concrete,0.0022,0.2,0,3,0.8195634849023055
Concrete,concrete,0.0022,0.2,0,4,0.7865752676220144
Concrete,concrete,0.0022,0.2,0,5,0.8105774653271757
Concrete,concrete,0.0022,0.2,0,6,0.8869001090690785
Concrete,concrete,0.0022,0.2,0,7,0.8461259981166049
Concrete,concrete,0.0022,0.2,0,8,0.8048662192437321
Concrete,concrete,0.0022,0.2,0,9,0.7674174743978677
Concrete,concrete,0.0022,0.2,1,2,0.7708510243719735
Concrete,concrete,0.0022,0.2,1,3,0.8902888464073612
Concrete,concrete,0.0022,0.2,1,4,0.8731216154421438
Concrete,concrete,0.0022,0.2,1,5,0.8218714647607864
Concrete,concrete,0.0022,0.2,1,6,0.8275978339432739
Concrete,concrete,0.0022,0.2,1,7,0.8757386149190145
Concrete,concrete,0.0022,0.2,1,8,0.8719726671506783
Concrete,concrete,0.0022,0.2,1,9,0.8707852762464409
Concrete,concrete,0.0022,0.2,2,3,0.864656516686356
Concrete,concrete,0.0022,0.2,2,4,0.8312206558401152
Concrete,concrete,0.0022,0.2,2,5,0.8495775036450574
Concrete,concrete,0.0022,0.2,2,6,0.9067301467318978
Concrete,concrete,0.0022,0.2,2,7,0.920296896767933
Concrete,concrete,0.0022,0.2,2,8,0.8348486916232198
Concrete,concrete,0.0022,0.2,2,9,0.8064124898898452
Concrete,concrete,0.0022,0.2,3,4,0.9566857046622707
Concrete,concrete,0.0022,0.2,3,5,0.8739504524746629
Concrete,concrete,0.0022,0.2,3,6,0.9308905225961612
Concrete,concrete,0.0022,0.2,3,7,0.9288359814760266
Concrete,concrete,0.0022,0.2,3,8,0.9600985376534062
Concrete,concrete,0.0022,0.2,3,9,0.9745574180751498
Concrete,concrete,0.0022,0.2,4,5,0.8997164661327741
Concrete,concrete,0.0022,0.2,4,6,0.904642211086937
Concrete,concrete,0.0022,0.2,4,7,0.8948701037356726
Concrete,concrete,0.0022,0.2,4,8,0.9291835605430069
Concrete,concrete,0.0022,0.2,4,9,0.9354096731571245
Concrete,concrete,0.0022,0.2,5,6,0.8634390230559521
Concrete,concrete,0.0022,0.2,5,7,0.8323171700827654
Concrete,concrete,0.0022,0.2,5,8,0.8624103538383274
Concrete,concrete,0.0022,0.2,5,9,0.8171825185445358
Concrete,concrete,0.0022,0.2,6,7,0.9213895616651253
Concrete,concrete,0.0022,0.2,6,8,0.9219369779693526
Concrete,concrete,0.0022,0.2,6,9,0.9066849877076595
Concrete,concrete,0.0022,0.2,7,8,0.9152326967433057
Concrete,concrete,0.0022,0.2,7,9,0.8972824455988562
Concrete,concrete,0.0022,0.2,8,9,0.9452588286517912
Concrete,concrete,0.0018,0.2,0,1,0.8747538319246944
Concrete,concrete,0.0018,0.2,0,2,0.8509864949214019
Concrete,concrete,0.0018,0.2,0,3,0.7689458904550457
Concrete,concrete,0.0018,0.2,0,4,0.7641629660482117
Concrete,concrete,0.0018,0.2,0,5,0.8919574810204373
Concrete,concrete,0.0018,0.2,0,6,0.8760382171730462
Concrete,concrete,0.0018,0.2,0,7,0.8458983368485984
Concrete,concrete,0.0018,0.2,0,8,0.8902089425240474
Concrete,concrete,0.0018,0.2,0,9,0.8220689183500776
Concrete,concrete,0.0018,0.2,1,2,0.9430744715801099
Concrete,concrete,0.0018,0.2,1,3,0.9084382547451179
Concrete,concrete,0.0018,0.2,1,4,0.9222879288715601
Concrete,concrete,0.0018,0.2,1,5,0.9257225143949356
Concrete,concrete,0.0018,0.2,1,6,0.8292485483457207
Concrete,concrete,0.0018,0.2,1,7,0.9129634072095503
Concrete,concrete,0.0018,0.2,1,8,0.9284706696407402
Concrete,concrete,0.0018,0.2,1,9,0.934304041153565
Concrete,concrete,0.0018,0.2,2,3,0.9567743444493875
Concrete,concrete,0.0018,0.2,2,4,0.9258478622683665
Concrete,concrete,0.0018,0.2,2,5,0.9000991233281482
Concrete,concrete,0.0018,0.2,2,6,0.8174013109291419
Concrete,concrete,0.0018,0.2,2,7,0.8897742554920525
Concrete,concrete,0.0018,0.2,2,8,0.9267120928358632
Concrete,concrete,0.0018,0.2,2,9,0.9354506735274472
Concrete,concrete,0.0018,0.2,3,4,0.9525943766994089
Concrete,concrete,0.0018,0.2,3,5,0.8318693696804783
Concrete,concrete,0.0018,0.2,3,6,0.7361276740613016
Concrete,concrete,0.0018,0.2,3,7,0.88073500952004
Concrete,concrete,0.0018,0.2,3,8,0.8864803976800101
Concrete,concrete,0.0018,0.2,3,9,0.9479176095255746
Concrete,concrete,0.0018,0.2,4,5,0.8182802692595563
Concrete,concrete,0.0018,0.2,4,6,0.7824785177075693
Concrete,concrete,0.0018,0.2,4,7,0.9139076782265229
Concrete,concrete,0.0018,0.2,4,8,0.8969736274389531
Concrete,concrete,0.0018,0.2,4,9,0.9584711546612106
Concrete,concrete,0.0018,0.2,5,6,0.8727492355543053
Concrete,concrete,0.0018,0.2,5,7,0.8470600682298179
Concrete,concrete,0.0018,0.2,5,8,0.9205962929510678
Concrete,concrete,0.0018,0.2,5,9,0.8826262552723085
Concrete,concrete,0.0018,0.2,6,7,0.8027235123236759
Concrete,concrete,0.0018,0.2,6,8,0.8965701990142241
Concrete,concrete,0.0018,0.2,6,9,0.8143642897621045
Concrete,concrete,0.0018,0.2,7,8,0.9171715855876692
Concrete,concrete,0.0018,0.2,7,9,0.9125302597999928
Concrete,concrete,0.0018,0.2,8,9,0.9382922883663638
Concrete,concrete,0.0014,0.2,0,1,0.7999634569924625
Concrete,concrete,0.0014,0.2,0,2,0.9223485529674207
Concrete,concrete,0.0014,0.2,0,3,0.9762176701620073
Concrete,concrete,0.0014,0.2,0,4,0.9342133988064288
Concrete,concrete,0.0014,0.2,0,5,0.8083927062782977
Concrete,concrete,0.0014,0.2,0,6,0.9575834688838885
Concrete,concrete,0.0014,0.2,0,7,0.8729420187580731
Concrete,concrete,0.0014,0.2,0,8,0.8638116003412946
Concrete,concrete,0.0014,0.2,0,9,0.9684925901034914
Concrete,concrete,0.0014,0.2,1,2,0.7640059151694121
Concrete,concrete,0.0014,0.2,1,3,0.793584073928342
Concrete,concrete,0.0014,0.2,1,4,0.7869918201171772
Concrete,concrete,0.0014,0.2,1,5,0.89675177537067
Concrete,concrete,0.0014,0.2,1,6,0.8229413935279906
Concrete,concrete,0.0014,0.2,1,7,0.8815139311545616
Concrete,concrete,0.0014,0.2,1,8,0.8971800739109413
Concrete,concrete,0.0014,0.2,1,9,0.8038141099372645
Concrete,concrete,0.0014,0.2,2,3,0.926977101955437
Concrete,concrete,0.0014,0.2,2,4,0.9339145074017323
Concrete,concrete,0.0014,0.2,2,5,0.8082542017172706
Concrete,concrete,0.0014,0.2,2,6,0.9311662962896853
Concrete,concrete,0.0014,0.2,2,7,0.8332748600201002
Concrete,concrete,0.0014,0.2,2,8,0.8057744183007579
Concrete,concrete,0.0014,0.2,2,9,0.9182509277464602
Concrete,concrete,0.0014,0.2,3,4,0.956110463345646
Concrete,concrete,0.0014,0.2,3,5,0.8251845500687668
Concrete,concrete,0.0014,0.2,3,6,0.9660129901169804
Concrete,concrete,0.0014,0.2,3,7,0.876334657958515
Concrete,concrete,0.0014,0.2,3,8,0.8505022880872263
Concrete,concrete,0.0014,0.2,3,9,0.9517378045115152
Concrete,concrete,0.0014,0.2,4,5,0.8158544188618123
Concrete,concrete,0.0014,0.2,4,6,0.9408538147041743
Concrete,concrete,0.0014,0.2,4,7,0.8493713477316917
Concrete,concrete,0.0014,0.2,4,8,0.7804180268949654
Concrete,concrete,0.0014,0.2,4,9,0.9389109015132834
Concrete,concrete,0.0014,0.2,5,6,0.8531752406595822
Concrete,concrete,0.0014,0.2,5,7,0.9159830556218337
Concrete,concrete,0.0014,0.2,5,8,0.8895410742376932
Concrete,concrete,0.0014,0.2,5,9,0.7780774359026612
Concrete,concrete,0.0014,0.2,6,7,0.901513564254496
Concrete,concrete,0.0014,0.2,6,8,0.8706917716453277
Concrete,concrete,0.0014,0.2,6,9,0.9492953336131165
Concrete,concrete,0.0014,0.2,7,8,0.9097728641152603
Concrete,concrete,0.0014,0.2,7,9,0.8609053850848813
Concrete,concrete,0.0014,0.2,8,9,0.8310909007935954
Concrete,concrete,0.0012,0.2,0,1,0.9445674075231971
Concrete,concrete,0.0012,0.2,0,2,0.8397844317528235
Concrete,concrete,0.0012,0.2,0,3,0.9091952982721025
Concrete,concrete,0.0012,0.2,0,4,0.9388739843100018
Concrete,concrete,0.0012,0.2,0,5,0.8646343450569964
Concrete,concrete,0.0012,0.2,0,6,0.9340320439358347
Concrete,concrete,0.0012,0.2,0,7,0.9330270684871763
Concrete,concrete,0.0012,0.2,0,8,0.8459695040673486
Concrete,concrete,0.0012,0.2,0,9,0.6980609084645906
Concrete,concrete,0.0012,0.2,1,2,0.8220766079278534
Concrete,concrete,0.0012,0.2,1,3,0.9581392807510896
Concrete,concrete,0.0012,0.2,1,4,0.9396551925189962
Concrete,concrete,0.0012,0.2,1,5,0.8123629111183827
Concrete,concrete,0.0012,0.2,1,6,0.9404197949495612
Concrete,concrete,0.0012,0.2,1,7,0.9122766250885621
Concrete,concrete,0.0012,0.2,1,8,0.9042151747642458
Concrete,concrete,0.0012,0.2,1,9,0.8319949385723818
Concrete,concrete,0.0012,0.2,2,3,0.8595050776914678
Concrete,concrete,0.0012,0.2,2,4,0.9098293906420508
Concrete,concrete,0.0012,0.2,2,5,0.8710817976422032
Concrete,concrete,0.0012,0.2,2,6,0.8748845898460594
Concrete,concrete,0.0012,0.2,2,7,0.883110532306878
Concrete,concrete,0.0012,0.2,2,8,0.6925849334551297
Concrete,concrete,0.0012,0.2,2,9,0.5333046510616191
Concrete,concrete,0.0012,0.2,3,4,0.9321535619547172
Concrete,concrete,0.0012,0.2,3,5,0.8499179148578181
Concrete,concrete,0.0012,0.2,3,6,0.9419371371297474
Concrete,concrete,0.0012,0.2,3,7,0.924469074543541
Concrete,concrete,0.0012,0.2,3,8,0.8761923341692703
Concrete,concrete,0.0012,0.2,3,9,0.7810196080105799
Concrete,concrete,0.0012,0.2,4,5,0.886364051026078
Concrete,concrete,0.0012,0.2,4,6,0.9410508408106489
Concrete,concrete,0.0012,0.2,4,7,0.9364162202140781
Concrete,concrete,0.0012,0.2,4,8,0.7856251226116433
Concrete,concrete,0.0012,0.2,4,9,0.6714960480914773
Concrete,concrete,0.0012,0.2,5,6,0.8269508415925615
Concrete,concrete,0.0012,0.2,5,7,0.9066782736732625
Concrete,concrete,0.0012,0.2,5,8,0.6884303142825132
Concrete,concrete,0.0012,0.2,5,9,0.5023714262498221
Concrete,concrete,0.0012,0.2,6,7,0.9281014529902791
Concrete,concrete,0.0012,0.2,6,8,0.8728171851877714
Concrete,concrete,0.0012,0.2,6,9,0.7301813388986602
Concrete,concrete,0.0012,0.2,7,8,0.8082535570915231
Concrete,concrete,0.0012,0.2,7,9,0.6554101146222083
Concrete,concrete,0.0012,0.2,8,9,0.8793654919634735
Concrete,concrete,0.003,0.4,0,1,0.9104751929597578
Concrete,concrete,0.003,0.4,0,2,0.9047693968845848
Concrete,concrete,0.003,0.4,0,3,0.9413429020637989
Concrete,concrete,0.003,0.4,0,4,0.905118447360336
Concrete,concrete,0.003,0.4,0,5,0.8810146902545419
Concrete,concrete,0.003,0.4,0,6,0.9188232435716309
Concrete,concrete,0.003,0.4,0,7,0.8630550040079554
Concrete,concrete,0.003,0.4,0,8,0.9240432890146778
Concrete,concrete,0.003,0.4,0,9,0.8388678293009799
Concrete,concrete,0.003,0.4,1,2,0.8871373463624066
Concrete,concrete,0.003,0.4,1,3,0.876017096975622
Concrete,concrete,0.003,0.4,1,4,0.9175539302634058
Concrete,concrete,0.003,0.4,1,5,0.8852675076817368
Concrete,concrete,0.003,0.4,1,6,0.9223652901355275
Concrete,concrete,0.003,0.4,1,7,0.8767333925835685
Concrete,concrete,0.003,0.4,1,8,0.9136621336706245
Concrete,concrete,0.003,0.4,1,9,0.8123200508629618
Concrete,concrete,0.003,0.4,2,3,0.8918390049305973
Concrete,concrete,0.003,0.4,2,4,0.8750025163036826
Concrete,concrete,0.003,0.4,2,5,0.8620306962947798
Concrete,concrete,0.003,0.4,2,6,0.9290734610869914
Concrete,concrete,0.003,0.4,2,7,0.8672303265951551
Concrete,concrete,0.003,0.4,2,8,0.9244180943206391
Concrete,concrete,0.003,0.4,2,9,0.8793580150535967
Concrete,concrete,0.003,0.4,3,4,0.9116216359973295
Concrete,concrete,0.003,0.4,3,5,0.8893546227147074
Concrete,concrete,0.003,0.4,3,6,0.8799622305021145
Concrete,concrete,0.003,0.4,3,7,0.8124748620751586
Concrete,concrete,0.003,0.4,3,8,0.9178695757073518
Concrete,concrete,0.003,0.4,3,9,0.8114860085885791
Concrete,concrete,0.003,0.4,4,5,0.9058534837300442
Concrete,concrete,0.003,0.4,4,6,0.8674717680987865
Concrete,concrete,0.003,0.4,4,7,0.803443788175902
Concrete,concrete,0.003,0.4,4,8,0.914096147859654
