histology,n_test,cindex,model_family,predictor,lambda_sparse,lambda_sample_smooth,seed
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,LSPIN,mlp,0.028,0.025,480128
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.028,0.025,480129
kidneyclearcellrenalcarcinoma,156,0.6919767691976769,LSPIN,mlp,0.028,0.025,480129
kidneypapillaryrenalcellcarcinoma,84,0.8678955453149002,LSPIN,mlp,0.028,0.025,480129
kidneychromophobe,19,0.647887323943662,LSPIN,mlp,0.028,0.025,480130
kidneyclearcellrenalcarcinoma,156,0.6577758657775866,LSPIN,mlp,0.028,0.025,480130
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,LSPIN,mlp,0.028,0.025,480130
kidneychromophobe,19,0.7464788732394366,LSPIN,mlp,0.00875,0.05,520123
kidneyclearcellrenalcarcinoma,156,0.6603570660357067,LSPIN,mlp,0.00875,0.05,520123
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,LSPIN,mlp,0.00875,0.05,520123
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.00875,0.05,520124
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,LSPIN,mlp,0.00875,0.05,520124
kidneypapillaryrenalcellcarcinoma,84,0.8187403993855606,LSPIN,mlp,0.00875,0.05,520124
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.00875,0.05,520125
kidneyclearcellrenalcarcinoma,156,0.6827274682727468,LSPIN,mlp,0.00875,0.05,520125
kidneypapillaryrenalcellcarcinoma,84,0.8494623655913979,LSPIN,mlp,0.00875,0.05,520125
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.00875,0.05,520126
kidneyclearcellrenalcarcinoma,156,0.6539040653904066,LSPIN,mlp,0.00875,0.05,520126
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,LSPIN,mlp,0.00875,0.05,520126
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.00875,0.05,520127
kidneyclearcellrenalcarcinoma,156,0.6573456657345665,LSPIN,mlp,0.00875,0.05,520127
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,LSPIN,mlp,0.00875,0.05,520127
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.00875,0.05,520128
kidneyclearcellrenalcarcinoma,156,0.6569154656915466,LSPIN,mlp,0.00875,0.05,520128
kidneypapillaryrenalcellcarcinoma,84,0.8187403993855606,LSPIN,mlp,0.00875,0.05,520128
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.00875,0.05,520129
kidneyclearcellrenalcarcinoma,156,0.6700365670036567,LSPIN,mlp,0.00875,0.05,520129
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,LSPIN,mlp,0.00875,0.05,520129
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.00875,0.05,520130
kidneyclearcellrenalcarcinoma,156,0.6881049688104969,LSPIN,mlp,0.00875,0.05,520130
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,LSPIN,mlp,0.00875,0.05,520130
kidneychromophobe,19,0.7464788732394366,LSPIN,mlp,0.028,0.05,560123
kidneyclearcellrenalcarcinoma,156,0.6366960636696064,LSPIN,mlp,0.028,0.05,560123
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,LSPIN,mlp,0.028,0.05,560123
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.028,0.05,560124
kidneyclearcellrenalcarcinoma,156,0.6197031619703162,LSPIN,mlp,0.028,0.05,560124
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,LSPIN,mlp,0.028,0.05,560124
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.028,0.05,560125
kidneyclearcellrenalcarcinoma,156,0.6846633684663368,LSPIN,mlp,0.028,0.05,560125
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,LSPIN,mlp,0.028,0.05,560125
kidneychromophobe,19,0.7323943661971831,LSPIN,mlp,0.028,0.05,560126
kidneyclearcellrenalcarcinoma,156,0.699290169929017,LSPIN,mlp,0.028,0.05,560126
kidneypapillaryrenalcellcarcinoma,84,0.8417818740399385,LSPIN,mlp,0.028,0.05,560126
kidneychromophobe,19,0.7464788732394366,LSPIN,mlp,0.028,0.05,560127
kidneyclearcellrenalcarcinoma,156,0.6855237685523768,LSPIN,mlp,0.028,0.05,560127
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,LSPIN,mlp,0.028,0.05,560127
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.028,0.05,560128
kidneyclearcellrenalcarcinoma,156,0.6121746612174661,LSPIN,mlp,0.028,0.05,560128
kidneypapillaryrenalcellcarcinoma,84,0.8310291858678955,LSPIN,mlp,0.028,0.05,560128
kidneychromophobe,19,0.7183098591549296,LSPIN,mlp,0.028,0.05,560129
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,LSPIN,mlp,0.028,0.05,560129
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,LSPIN,mlp,0.028,0.05,560129
kidneychromophobe,19,0.7253521126760564,LSPIN,mlp,0.028,0.05,560130
kidneyclearcellrenalcarcinoma,156,0.6295977629597763,LSPIN,mlp,0.028,0.05,560130
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,LSPIN,mlp,0.028,0.05,560130
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.00875,0.1,600123
kidneyclearcellrenalcarcinoma,156,0.7042374704237471,LSPIN,mlp,0.00875,0.1,600123
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,LSPIN,mlp,0.00875,0.1,600123
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.00875,0.1,600124
kidneyclearcellrenalcarcinoma,156,0.6726177672617767,LSPIN,mlp,0.00875,0.1,600124
kidneypapillaryrenalcellcarcinoma,84,0.8294930875576036,LSPIN,mlp,0.00875,0.1,600124
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.00875,0.1,600125
kidneyclearcellrenalcarcinoma,156,0.6962787696278769,LSPIN,mlp,0.00875,0.1,600125
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,LSPIN,mlp,0.00875,0.1,600125
kidneychromophobe,19,0.7183098591549296,LSPIN,mlp,0.00875,0.1,600126
kidneyclearcellrenalcarcinoma,156,0.702516670251667,LSPIN,mlp,0.00875,0.1,600126
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,LSPIN,mlp,0.00875,0.1,600126
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.00875,0.1,600127
kidneyclearcellrenalcarcinoma,156,0.6657345665734566,LSPIN,mlp,0.00875,0.1,600127
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,LSPIN,mlp,0.00875,0.1,600127
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.00875,0.1,600128
kidneyclearcellrenalcarcinoma,156,0.6775650677565068,LSPIN,mlp,0.00875,0.1,600128
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,LSPIN,mlp,0.00875,0.1,600128
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.00875,0.1,600129
kidneyclearcellrenalcarcinoma,156,0.6769197676919768,LSPIN,mlp,0.00875,0.1,600129
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,LSPIN,mlp,0.00875,0.1,600129
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.00875,0.1,600130
kidneyclearcellrenalcarcinoma,156,0.6805764680576468,LSPIN,mlp,0.00875,0.1,600130
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,LSPIN,mlp,0.00875,0.1,600130
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.028,0.1,640123
kidneyclearcellrenalcarcinoma,156,0.700150570015057,LSPIN,mlp,0.028,0.1,640123
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,LSPIN,mlp,0.028,0.1,640123
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.028,0.1,640124
kidneyclearcellrenalcarcinoma,156,0.6706818670681867,LSPIN,mlp,0.028,0.1,640124
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,LSPIN,mlp,0.028,0.1,640124
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.028,0.1,640125
kidneyclearcellrenalcarcinoma,156,0.6629382662938267,LSPIN,mlp,0.028,0.1,640125
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,LSPIN,mlp,0.028,0.1,640125
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.028,0.1,640126
kidneyclearcellrenalcarcinoma,156,0.6420735642073564,LSPIN,mlp,0.028,0.1,640126
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,LSPIN,mlp,0.028,0.1,640126
kidneychromophobe,19,0.7253521126760564,LSPIN,mlp,0.028,0.1,640127
kidneyclearcellrenalcarcinoma,156,0.6571305657130566,LSPIN,mlp,0.028,0.1,640127
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,LSPIN,mlp,0.028,0.1,640127
kidneychromophobe,19,0.7183098591549296,LSPIN,mlp,0.028,0.1,640128
kidneyclearcellrenalcarcinoma,156,0.6588513658851366,LSPIN,mlp,0.028,0.1,640128
kidneypapillaryrenalcellcarcinoma,84,0.7526881720430108,LSPIN,mlp,0.028,0.1,640128
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.028,0.1,640129
kidneyclearcellrenalcarcinoma,156,0.6801462680146269,LSPIN,mlp,0.028,0.1,640129
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,LSPIN,mlp,0.028,0.1,640129
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.028,0.1,640130
kidneyclearcellrenalcarcinoma,156,0.6468057646805765,LSPIN,mlp,0.028,0.1,640130
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,LSPIN,mlp,0.028,0.1,640130
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.0,680123
kidneyclearcellrenalcarcinoma,156,0.6764895676489567,Concrete,mlp,0.002,0.0,680123
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,Concrete,mlp,0.002,0.0,680123
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.002,0.0,680124
kidneyclearcellrenalcarcinoma,156,0.6861690686169069,Concrete,mlp,0.002,0.0,680124
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,Concrete,mlp,0.002,0.0,680124
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.002,0.0,680125
kidneyclearcellrenalcarcinoma,156,0.6844482684448269,Concrete,mlp,0.002,0.0,680125
kidneypapillaryrenalcellcarcinoma,84,0.7265745007680492,Concrete,mlp,0.002,0.0,680125
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.0,680126
kidneyclearcellrenalcarcinoma,156,0.697569369756937,Concrete,mlp,0.002,0.0,680126
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,Concrete,mlp,0.002,0.0,680126
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.002,0.0,680127
kidneyclearcellrenalcarcinoma,156,0.6848784684878468,Concrete,mlp,0.002,0.0,680127
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,Concrete,mlp,0.002,0.0,680127
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.0,680128
kidneyclearcellrenalcarcinoma,156,0.6637986663798666,Concrete,mlp,0.002,0.0,680128
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,Concrete,mlp,0.002,0.0,680128
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.0,680129
kidneyclearcellrenalcarcinoma,156,0.6865992686599268,Concrete,mlp,0.002,0.0,680129
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,Concrete,mlp,0.002,0.0,680129
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.0,680130
kidneyclearcellrenalcarcinoma,156,0.6838029683802969,Concrete,mlp,0.002,0.0,680130
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,Concrete,mlp,0.002,0.0,680130
kidneychromophobe,19,0.7887323943661971,Concrete,mlp,0.006,0.0,720123
kidneyclearcellrenalcarcinoma,156,0.6650892665089266,Concrete,mlp,0.006,0.0,720123
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,Concrete,mlp,0.006,0.0,720123
kidneychromophobe,19,0.7605633802816901,Concrete,mlp,0.006,0.0,720124
kidneyclearcellrenalcarcinoma,156,0.702301570230157,Concrete,mlp,0.006,0.0,720124
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,Concrete,mlp,0.006,0.0,720124
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.0,720125
kidneyclearcellrenalcarcinoma,156,0.705312970531297,Concrete,mlp,0.006,0.0,720125
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,Concrete,mlp,0.006,0.0,720125
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.0,720126
kidneyclearcellrenalcarcinoma,156,0.6668100666810066,Concrete,mlp,0.006,0.0,720126
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,Concrete,mlp,0.006,0.0,720126
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.006,0.0,720127
kidneyclearcellrenalcarcinoma,156,0.701441170144117,Concrete,mlp,0.006,0.0,720127
kidneypapillaryrenalcellcarcinoma,84,0.7188940092165899,Concrete,mlp,0.006,0.0,720127
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.0,720128
kidneyclearcellrenalcarcinoma,156,0.697569369756937,Concrete,mlp,0.006,0.0,720128
kidneypapillaryrenalcellcarcinoma,84,0.7188940092165899,Concrete,mlp,0.006,0.0,720128
kidneychromophobe,19,0.6619718309859155,Concrete,mlp,0.006,0.0,720129
kidneyclearcellrenalcarcinoma,156,0.6887502688750269,Concrete,mlp,0.006,0.0,720129
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,Concrete,mlp,0.006,0.0,720129
kidneychromophobe,19,0.7464788732394366,Concrete,mlp,0.006,0.0,720130
kidneyclearcellrenalcarcinoma,156,0.6590664659066466,Concrete,mlp,0.006,0.0,720130
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,Concrete,mlp,0.006,0.0,720130
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.002,0.025,760123
kidneyclearcellrenalcarcinoma,156,0.6627231662723166,Concrete,mlp,0.002,0.025,760123
kidneypapillaryrenalcellcarcinoma,84,0.7480798771121352,Concrete,mlp,0.002,0.025,760123
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.025,760124
kidneyclearcellrenalcarcinoma,156,0.6936975693697569,Concrete,mlp,0.002,0.025,760124
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,Concrete,mlp,0.002,0.025,760124
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.025,760125
kidneyclearcellrenalcarcinoma,156,0.6919767691976769,Concrete,mlp,0.002,0.025,760125
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,Concrete,mlp,0.002,0.025,760125
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.025,760126
kidneyclearcellrenalcarcinoma,156,0.697999569799957,Concrete,mlp,0.002,0.025,760126
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,Concrete,mlp,0.002,0.025,760126
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.002,0.025,760127
kidneyclearcellrenalcarcinoma,156,0.6857388685738869,Concrete,mlp,0.002,0.025,760127
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,Concrete,mlp,0.002,0.025,760127
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.025,760128
kidneyclearcellrenalcarcinoma,156,0.6736932673693268,Concrete,mlp,0.002,0.025,760128
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,Concrete,mlp,0.002,0.025,760128
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.025,760129
kidneyclearcellrenalcarcinoma,156,0.705312970531297,Concrete,mlp,0.002,0.025,760129
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,Concrete,mlp,0.002,0.025,760129
kidneychromophobe,19,0.6619718309859155,Concrete,mlp,0.002,0.025,760130
kidneyclearcellrenalcarcinoma,156,0.6663798666379867,Concrete,mlp,0.002,0.025,760130
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,Concrete,mlp,0.002,0.025,760130
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.025,800123
kidneyclearcellrenalcarcinoma,156,0.6820821682082168,Concrete,mlp,0.006,0.025,800123
kidneypapillaryrenalcellcarcinoma,84,0.7419354838709677,Concrete,mlp,0.006,0.025,800123
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.025,800124
kidneyclearcellrenalcarcinoma,156,0.6846633684663368,Concrete,mlp,0.006,0.025,800124
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,Concrete,mlp,0.006,0.025,800124
kidneychromophobe,19,0.676056338028169,Concrete,mlp,0.006,0.025,800125
kidneyclearcellrenalcarcinoma,156,0.6562701656270166,Concrete,mlp,0.006,0.025,800125
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,Concrete,mlp,0.006,0.025,800125
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.025,800126
kidneyclearcellrenalcarcinoma,156,0.6696063669606367,Concrete,mlp,0.006,0.025,800126
kidneypapillaryrenalcellcarcinoma,84,0.7526881720430108,Concrete,mlp,0.006,0.025,800126
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.025,800127
kidneyclearcellrenalcarcinoma,156,0.6788556678855668,Concrete,mlp,0.006,0.025,800127
kidneypapillaryrenalcellcarcinoma,84,0.7373271889400922,Concrete,mlp,0.006,0.025,800127
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.025,800128
kidneyclearcellrenalcarcinoma,156,0.6874596687459669,Concrete,mlp,0.006,0.025,800128
kidneypapillaryrenalcellcarcinoma,84,0.7250384024577573,Concrete,mlp,0.006,0.025,800128
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.025,800129
kidneyclearcellrenalcarcinoma,156,0.6795009679500968,Concrete,mlp,0.006,0.025,800129
kidneypapillaryrenalcellcarcinoma,84,0.8402457757296466,Concrete,mlp,0.006,0.025,800129
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.025,800130
kidneyclearcellrenalcarcinoma,156,0.6779952677995268,Concrete,mlp,0.006,0.025,800130
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,Concrete,mlp,0.006,0.025,800130
kidneychromophobe,19,0.7323943661971831,Concrete,mlp,0.002,0.05,840123
kidneyclearcellrenalcarcinoma,156,0.6472359647235965,Concrete,mlp,0.002,0.05,840123
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,Concrete,mlp,0.002,0.05,840123
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.05,840124
kidneyclearcellrenalcarcinoma,156,0.6855237685523768,Concrete,mlp,0.002,0.05,840124
kidneypapillaryrenalcellcarcinoma,84,0.7419354838709677,Concrete,mlp,0.002,0.05,840124
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.05,840125
kidneyclearcellrenalcarcinoma,156,0.6857388685738869,Concrete,mlp,0.002,0.05,840125
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,Concrete,mlp,0.002,0.05,840125
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.002,0.05,840126
kidneyclearcellrenalcarcinoma,156,0.699720369972037,Concrete,mlp,0.002,0.05,840126
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,Concrete,mlp,0.002,0.05,840126
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.002,0.05,840127
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,Concrete,mlp,0.002,0.05,840127
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,Concrete,mlp,0.002,0.05,840127
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.05,840128
kidneyclearcellrenalcarcinoma,156,0.6833727683372768,Concrete,mlp,0.002,0.05,840128
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,Concrete,mlp,0.002,0.05,840128
kidneychromophobe,19,0.676056338028169,Concrete,mlp,0.002,0.05,840129
kidneyclearcellrenalcarcinoma,156,0.6850935685093569,Concrete,mlp,0.002,0.05,840129
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,Concrete,mlp,0.002,0.05,840129
kidneychromophobe,19,0.676056338028169,Concrete,mlp,0.002,0.05,840130
kidneyclearcellrenalcarcinoma,156,0.6807915680791569,Concrete,mlp,0.002,0.05,840130
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,Concrete,mlp,0.002,0.05,840130
kidneychromophobe,19,0.676056338028169,Concrete,mlp,0.006,0.05,880123
kidneyclearcellrenalcarcinoma,156,0.6878898687889868,Concrete,mlp,0.006,0.05,880123
kidneypapillaryrenalcellcarcinoma,84,0.7588325652841782,Concrete,mlp,0.006,0.05,880123
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.05,880124
kidneyclearcellrenalcarcinoma,156,0.6762744676274468,Concrete,mlp,0.006,0.05,880124
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,Concrete,mlp,0.006,0.05,880124
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.05,880125
kidneyclearcellrenalcarcinoma,156,0.6713271671327167,Concrete,mlp,0.006,0.05,880125
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,Concrete,mlp,0.006,0.05,880125
kidneychromophobe,19,0.6619718309859155,Concrete,mlp,0.006,0.05,880126
kidneyclearcellrenalcarcinoma,156,0.695848569584857,Concrete,mlp,0.006,0.05,880126
kidneypapillaryrenalcellcarcinoma,84,0.7480798771121352,Concrete,mlp,0.006,0.05,880126
kidneychromophobe,19,0.676056338028169,Concrete,mlp,0.006,0.05,880127
kidneyclearcellrenalcarcinoma,156,0.6741234674123467,Concrete,mlp,0.006,0.05,880127
kidneypapillaryrenalcellcarcinoma,84,0.728110599078341,Concrete,mlp,0.006,0.05,880127
kidneychromophobe,19,0.676056338028169,Concrete,mlp,0.006,0.05,880128
kidneyclearcellrenalcarcinoma,156,0.6689610668961067,Concrete,mlp,0.006,0.05,880128
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,Concrete,mlp,0.006,0.05,880128
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.05,880129
kidneyclearcellrenalcarcinoma,156,0.7066035706603571,Concrete,mlp,0.006,0.05,880129
kidneypapillaryrenalcellcarcinoma,84,0.7327188940092166,Concrete,mlp,0.006,0.05,880129
kidneychromophobe,19,0.7464788732394366,Concrete,mlp,0.006,0.05,880130
kidneyclearcellrenalcarcinoma,156,0.7186491718649172,Concrete,mlp,0.006,0.05,880130
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,Concrete,mlp,0.006,0.05,880130
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.002,0.1,920123
kidneyclearcellrenalcarcinoma,156,0.705958270595827,Concrete,mlp,0.002,0.1,920123
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,mlp,0.002,0.1,920123
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.1,920124
kidneyclearcellrenalcarcinoma,156,0.6779952677995268,Concrete,mlp,0.002,0.1,920124
kidneypapillaryrenalcellcarcinoma,84,0.7250384024577573,Concrete,mlp,0.002,0.1,920124
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.002,0.1,920125
kidneyclearcellrenalcarcinoma,156,0.6741234674123467,Concrete,mlp,0.002,0.1,920125
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,Concrete,mlp,0.002,0.1,920125
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.1,920126
kidneyclearcellrenalcarcinoma,156,0.695203269520327,Concrete,mlp,0.002,0.1,920126
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,Concrete,mlp,0.002,0.1,920126
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.1,920127
kidneyclearcellrenalcarcinoma,156,0.697139169713917,Concrete,mlp,0.002,0.1,920127
kidneypapillaryrenalcellcarcinoma,84,0.7526881720430108,Concrete,mlp,0.002,0.1,920127
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.1,920128
kidneyclearcellrenalcarcinoma,156,0.6745536674553667,Concrete,mlp,0.002,0.1,920128
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,Concrete,mlp,0.002,0.1,920128
kidneychromophobe,19,0.676056338028169,Concrete,mlp,0.002,0.1,920129
kidneyclearcellrenalcarcinoma,156,0.7061733706173371,Concrete,mlp,0.002,0.1,920129
kidneypapillaryrenalcellcarcinoma,84,0.82642089093702,Concrete,mlp,0.002,0.1,920129
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.1,920130
kidneyclearcellrenalcarcinoma,156,0.6764895676489567,Concrete,mlp,0.002,0.1,920130
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,Concrete,mlp,0.002,0.1,920130
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.006,0.1,960123
kidneyclearcellrenalcarcinoma,156,0.6932673693267369,Concrete,mlp,0.006,0.1,960123
kidneypapillaryrenalcellcarcinoma,84,0.7327188940092166,Concrete,mlp,0.006,0.1,960123
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.1,960124
kidneyclearcellrenalcarcinoma,156,0.6681006668100666,Concrete,mlp,0.006,0.1,960124
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,Concrete,mlp,0.006,0.1,960124
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.1,960125
kidneyclearcellrenalcarcinoma,156,0.6526134652613466,Concrete,mlp,0.006,0.1,960125
kidneypapillaryrenalcellcarcinoma,84,0.7096774193548387,Concrete,mlp,0.006,0.1,960125
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.1,960126
kidneyclearcellrenalcarcinoma,156,0.6612174661217466,Concrete,mlp,0.006,0.1,960126
kidneypapillaryrenalcellcarcinoma,84,0.706605222734255,Concrete,mlp,0.006,0.1,960126
kidneychromophobe,19,0.676056338028169,Concrete,mlp,0.006,0.1,960127
kidneyclearcellrenalcarcinoma,156,0.6900408690040869,Concrete,mlp,0.006,0.1,960127
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,Concrete,mlp,0.006,0.1,960127
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.1,960128
kidneyclearcellrenalcarcinoma,156,0.6949881694988169,Concrete,mlp,0.006,0.1,960128
kidneypapillaryrenalcellcarcinoma,84,0.7434715821812596,Concrete,mlp,0.006,0.1,960128
kidneychromophobe,19,0.647887323943662,Concrete,mlp,0.006,0.1,960129
kidneyclearcellrenalcarcinoma,156,0.6745536674553667,Concrete,mlp,0.006,0.1,960129
kidneypapillaryrenalcellcarcinoma,84,0.7327188940092166,Concrete,mlp,0.006,0.1,960129
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.1,960130
kidneyclearcellrenalcarcinoma,156,0.6891804689180469,Concrete,mlp,0.006,0.1,960130
kidneypapillaryrenalcellcarcinoma,84,0.7588325652841782,Concrete,mlp,0.006,0.1,960130
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.0,1000123
kidneyclearcellrenalcarcinoma,156,0.694127769412777,Concrete,mlp,0.002,0.0,1000123
