model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
LSPIN,0.05,0.007,0.9399006518320743,4.093056582840236,0.6985620709050437,3.903198964497041,0.6457116799110086,56,1038.5526123046875
LSPIN,0.05,0.00525,0.935438801965524,4.164894600591716,0.720345704547521,3.8895155325443787,0.643154813571153,56,1260.114372253418
LSPIN,0.05,0.0035,0.9320474690560266,4.113581730769231,0.706733372045824,3.792021079881657,0.6192072013709079,56,1521.324562072754
LSPIN,0.1,0.028,0.7768244160934147,3.0565366124260356,0.4445302358741023,3.119822485207101,0.4577610002691978,56,271.9582576751709
LSPIN,0.1,0.021,0.8451015067805822,3.477302144970414,0.5385541993739885,3.3131009615384612,0.5000387845149651,56,333.492036819458
LSPIN,0.1,0.014,0.8666880971883256,3.562823594674556,0.5604038369987919,3.3182322485207103,0.5029008669945646,56,509.0094108581543
LSPIN,0.1,0.0105,0.9026896751055679,3.7629437869822486,0.6087941672187184,3.6740014792899407,0.5866024386738793,56,680.4959030151367
LSPIN,0.1,0.00875,0.9192208013584245,3.9356971153846154,0.6552379194926939,3.7766272189349115,0.6125442665978563,56,832.2425270080566
LSPIN,0.1,0.007,0.9249564817611845,4.0297707100591715,0.6818697842527348,3.809125369822485,0.6224899254456299,56,1013.3404922485352
LSPIN,0.1,0.00525,0.9344975700307395,4.081083579881656,0.6964685659609609,3.843333949704142,0.6303252543647629,56,1243.4922790527344
LSPIN,0.1,0.0035,0.9282508399874904,4.132396449704141,0.7114238944784413,3.8364922337278107,0.6297044490199336,56,1539.445930480957
