histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
other,23,0.5405405405405406,L-Concrete,0.12,0.0066,0.1,1410129
infiltratingductalcarcinoma,220,0.6029459901800327,L-Concrete,0.12,0.0066,0.1,1410130
infiltratinglobularcarcinoma,60,0.5714285714285714,L-Concrete,0.12,0.0066,0.1,1410130
other,23,0.4054054054054054,L-Concrete,0.12,0.0066,0.1,1410130
infiltratingductalcarcinoma,220,0.6454991816693945,L-Concrete,0.12,0.0066,0.1,1410131
infiltratinglobularcarcinoma,60,0.5714285714285714,L-Concrete,0.12,0.0066,0.1,1410131
other,23,0.6216216216216216,L-Concrete,0.12,0.0066,0.1,1410131
infiltratingductalcarcinoma,220,0.5522094926350245,L-Concrete,0.12,0.0066,0.1,1410132
infiltratinglobularcarcinoma,60,0.6084656084656085,L-Concrete,0.12,0.0066,0.1,1410132
other,23,0.5945945945945946,L-Concrete,0.12,0.0066,0.1,1410132
infiltratingductalcarcinoma,220,0.6078559738134206,L-Concrete,0.12,0.0066,0.1,1410133
infiltratinglobularcarcinoma,60,0.5185185185185185,L-Concrete,0.12,0.0066,0.1,1410133
other,23,0.5135135135135135,L-Concrete,0.12,0.0066,0.1,1410133
infiltratingductalcarcinoma,220,0.5378068739770867,L-Concrete,0.12,0.0066,0.1,1410134
infiltratinglobularcarcinoma,60,0.5343915343915344,L-Concrete,0.12,0.0066,0.1,1410134
other,23,0.4864864864864865,L-Concrete,0.12,0.0066,0.1,1410134
infiltratingductalcarcinoma,220,0.6104746317512275,L-LSPIN,0.15,0.007,0.0,560126
infiltratinglobularcarcinoma,60,0.6613756613756614,L-LSPIN,0.15,0.007,0.0,560126
other,23,0.5405405405405406,L-LSPIN,0.15,0.007,0.0,560126
infiltratingductalcarcinoma,220,0.5004909983633388,L-LSPIN,0.15,0.007,0.0,560127
infiltratinglobularcarcinoma,60,0.7195767195767195,L-LSPIN,0.15,0.007,0.0,560127
other,23,0.2972972972972973,L-LSPIN,0.15,0.007,0.0,560127
infiltratingductalcarcinoma,220,0.502454991816694,L-LSPIN,0.15,0.007,0.0,560128
infiltratinglobularcarcinoma,60,0.544973544973545,L-LSPIN,0.15,0.007,0.0,560128
other,23,0.5405405405405406,L-LSPIN,0.15,0.007,0.0,560128
infiltratingductalcarcinoma,220,0.7106382978723405,L-LSPIN,0.15,0.007,0.0,560129
infiltratinglobularcarcinoma,60,0.4656084656084656,L-LSPIN,0.15,0.007,0.0,560129
other,23,0.5945945945945946,L-LSPIN,0.15,0.007,0.0,560129
infiltratingductalcarcinoma,220,0.597545008183306,L-LSPIN,0.15,0.007,0.0,560130
infiltratinglobularcarcinoma,60,0.4497354497354497,L-LSPIN,0.15,0.007,0.0,560130
other,23,0.4054054054054054,L-LSPIN,0.15,0.007,0.0,560130
infiltratingductalcarcinoma,220,0.593126022913257,L-LSPIN,0.15,0.007,0.0,560131
infiltratinglobularcarcinoma,60,0.6507936507936508,L-LSPIN,0.15,0.007,0.0,560131
other,23,0.8378378378378378,L-LSPIN,0.15,0.007,0.0,560131
infiltratingductalcarcinoma,220,0.5332242225859247,L-LSPIN,0.15,0.007,0.0,560132
infiltratinglobularcarcinoma,60,0.582010582010582,L-LSPIN,0.15,0.007,0.0,560132
other,23,0.7567567567567568,L-LSPIN,0.15,0.007,0.0,560132
infiltratingductalcarcinoma,220,0.5921440261865794,L-LSPIN,0.15,0.007,0.0,560133
infiltratinglobularcarcinoma,60,0.6190476190476191,L-LSPIN,0.15,0.007,0.0,560133
other,23,0.8378378378378378,L-LSPIN,0.15,0.007,0.0,560133
infiltratingductalcarcinoma,220,0.6314238952536825,L-LSPIN,0.15,0.007,0.0,560134
infiltratinglobularcarcinoma,60,0.6243386243386243,L-LSPIN,0.15,0.007,0.0,560134
other,23,0.5945945945945946,L-LSPIN,0.15,0.007,0.0,560134
infiltratingductalcarcinoma,220,0.5063829787234042,L-Concrete,0.12,0.0033,0.0,1480126
infiltratinglobularcarcinoma,60,0.6243386243386243,L-Concrete,0.12,0.0033,0.0,1480126
other,23,0.6486486486486487,L-Concrete,0.12,0.0033,0.0,1480126
infiltratingductalcarcinoma,220,0.6360065466448446,L-Concrete,0.12,0.0033,0.0,1480127
infiltratinglobularcarcinoma,60,0.4708994708994709,L-Concrete,0.12,0.0033,0.0,1480127
other,23,0.6216216216216216,L-Concrete,0.12,0.0033,0.0,1480127
infiltratingductalcarcinoma,220,0.5230769230769231,L-Concrete,0.12,0.0033,0.0,1480128
infiltratinglobularcarcinoma,60,0.3862433862433862,L-Concrete,0.12,0.0033,0.0,1480128
other,23,0.3783783783783784,L-Concrete,0.12,0.0033,0.0,1480128
infiltratingductalcarcinoma,220,0.6680851063829787,L-Concrete,0.12,0.0033,0.0,1480129
infiltratinglobularcarcinoma,60,0.492063492063492,L-Concrete,0.12,0.0033,0.0,1480129
other,23,0.5945945945945946,L-Concrete,0.12,0.0033,0.0,1480129
infiltratingductalcarcinoma,220,0.5178396072013093,L-Concrete,0.12,0.0033,0.0,1480130
infiltratinglobularcarcinoma,60,0.4126984126984127,L-Concrete,0.12,0.0033,0.0,1480130
other,23,0.3513513513513513,L-Concrete,0.12,0.0033,0.0,1480130
infiltratingductalcarcinoma,220,0.581342062193126,L-Concrete,0.12,0.0033,0.0,1480131
infiltratinglobularcarcinoma,60,0.708994708994709,L-Concrete,0.12,0.0033,0.0,1480131
other,23,0.5405405405405406,L-Concrete,0.12,0.0033,0.0,1480131
infiltratingductalcarcinoma,220,0.5456628477905073,L-Concrete,0.12,0.0033,0.0,1480132
infiltratinglobularcarcinoma,60,0.6031746031746031,L-Concrete,0.12,0.0033,0.0,1480132
other,23,0.4054054054054054,L-Concrete,0.12,0.0033,0.0,1480132
infiltratingductalcarcinoma,220,0.6160392798690671,L-Concrete,0.12,0.0033,0.0,1480133
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,0.12,0.0033,0.0,1480133
other,23,0.3513513513513513,L-Concrete,0.12,0.0033,0.0,1480133
infiltratingductalcarcinoma,220,0.5387888707037644,L-Concrete,0.12,0.0033,0.0,1480134
infiltratinglobularcarcinoma,60,0.656084656084656,L-Concrete,0.12,0.0033,0.0,1480134
other,23,0.5945945945945946,L-Concrete,0.12,0.0033,0.0,1480134
