model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft
L-Concrete,0.15,0.00275,0.2,0.5795522795522796,0.04435419396829437,1473.1822102864583,39.18095514282173,0.9885575423644443,0.002934933234003712,2934.3333333333335,2696.3333333333335,3,1473.1743977864583,39.156516652735455
L-Concrete,0.15,0.00275,0.4,0.5444717444717444,0.027134029861972508,1589.2379557291667,191.1158879326519,0.9903169638045649,0.001444764330656221,3152.3333333333335,2953.3333333333335,3,1589.2357177734375,191.08388228387153
L-Concrete,0.15,0.0033,0.0,0.598989898989899,0.03610635806013781,468.39549763997394,163.6342607565506,0.9776840956085868,0.008011293272927508,2289.6666666666665,1381.6666666666667,3,468.4462381998698,163.6343519673754
L-Concrete,0.15,0.0033,0.1,0.5814905814905815,0.027198226793788277,1262.6270345052083,159.90529422399513,0.9874873307003522,0.003222044325371252,2192.3333333333335,2117.6666666666665,3,1262.6041259765625,159.965779729407
L-Concrete,0.15,0.0033,0.2,0.5635271635271635,0.0539065152828661,1189.3505045572917,149.3862697683614,0.9873517628691517,0.003103163037268457,2083.3333333333335,2032.0,3,1189.3690999348958,149.4328938738328
L-Concrete,0.15,0.0033,0.4,0.5816816816816817,0.06143927399501887,1251.5177001953125,27.18843433347663,0.9887351661341821,0.0008090546663661671,2363.3333333333335,2279.0,3,1251.5327962239583,27.210973240813125
L-Concrete,0.15,0.0044,0.0,0.5312585312585312,0.05148443525233133,235.36226908365884,58.824525156614,0.9618554182405025,0.008627573832291822,1300.3333333333333,696.3333333333334,3,235.37329610188803,58.85414132281482
L-Concrete,0.15,0.0044,0.1,0.6215124215124215,0.03832025393394801,815.0503743489584,73.6092937751415,0.9795034838571407,0.007213457156330206,1669.3333333333333,1516.3333333333333,3,815.0164388020834,73.58917940451649
L-Concrete,0.15,0.0044,0.2,0.6254436254436254,0.0454120506833443,814.4276326497396,260.8158709570541,0.9787991751396831,0.005845697350863608,1387.3333333333333,1338.6666666666667,3,814.4429524739584,260.8285489862812
L-Concrete,0.15,0.0044,0.4,0.5994539994539995,0.03452429280799817,706.0085856119791,0.13204544280774286,0.9770461552255485,0.003105591177637652,1231.6666666666667,1187.3333333333333,3,706.0157470703125,0.1603639233154247
L-Concrete,0.15,0.0066,0.0,0.5627627627627628,0.07170282399811598,122.76955922444661,35.879674433969434,0.930627612318702,0.019831052433500168,678.0,372.6666666666667,3,122.76766204833984,35.86916268676969
L-Concrete,0.15,0.0066,0.1,0.5965601965601965,0.015930776488891737,354.70310465494794,46.40839659017437,0.9693499656533966,0.004554333108365754,874.0,770.6666666666666,3,354.67746988932294,46.426889388018715
L-Concrete,0.15,0.0066,0.2,0.6003822003822004,0.04719273843831154,329.04823811848956,23.22395261602989,0.9550295255476206,0.006214951206694795,783.3333333333334,690.6666666666666,3,329.07079060872394,23.25088969859222
L-Concrete,0.15,0.0066,0.4,0.6105924105924107,0.019486253867477966,371.09645589192706,82.8416655166147,0.9616715256076377,0.009016519370320074,857.0,771.6666666666666,3,371.1124674479167,82.84169155862173
